,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torch_yaw,ax,ay,az,ros_timestamp_image_accel,x_setpoint,y_setpoint,z_setpoint,qx_setpoint,qy_setpoint,qz_setpoint,qw_setpoint,yaw_setpoint,pitch_setpoint,roll_setpoint,vx_setpoint,vy_setpoint,vz_setpoint,wx_setpoint,wy_setpoint,wz_setpoint,ros_timestamp_setpoint,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked
10,0.1,0.005,0.037,0.076,-0.006918853148818016,-0.0027675412129610777,-0.0013837706064805388,0.9999712705612183,-0.0027292108,-0.0055541005,-0.013830303,0.034,0.012,0.382,0.201,-0.276,-0.005,16.563451051712036,0.005425696261227131,0.037976283580064774,0.08812254667282104,,,,,,,,0.49497215228503855,0.5014114595254444,0.5046158541237507,0.497261005569543,91700.0,92600.0,93500.0,90900.0,16.55844497680664,0.9525597009231708,-0.07057297627222095,-0.00456244754711223,0.9525597009231708,-0.063,0.068,9.34219,16.55844497680664,0.004,0.036,0.056,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,16.566593885421753,3.7790000438690186,False,True,False,True,True,False,False
11,0.11,0.005,0.037,0.084,-0.006918853148818016,-0.005535082425922155,-0.0013837706064805388,0.9999597668647766,-0.0026910056,-0.011089095,-0.013823121,0.033,0.014,0.394,0.211,-0.199,0.003,16.57303762435913,0.005623753182590008,0.03811854124069214,0.09172096103429794,,,,,,,,0.5032730601968414,0.5155413138017853,0.5067826352330815,0.496406500343328,89800.0,93200.0,94000.0,90100.0,16.56876039505005,0.04385442893110551,-0.05873197528038453,-0.005539024948500801,0.04385442893110551,-0.073,0.042,9.184190000000001,16.56876039505005,0.004,0.036,0.057,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,16.57702922821045,3.7790000438690186,False,True,False,True,True,False,False
12,0.12,0.005,0.037,0.088,-0.005535082425922155,-0.005535082425922155,-0.0013837706064805388,0.999968409538269,-0.0027063491,-0.011085361,-0.0110554015,0.028,0.018,0.39,0.209,-0.167,-0.004,16.58335304260254,0.0056494055315852165,0.03829328715801239,0.09531981498003006,,,,,,,,0.49571984435797667,0.5167772945754178,0.5322194247348745,0.5147631036850537,88800.0,92600.0,92900.0,90100.0,16.579131841659546,0.2712138551918822,-0.011932555123216601,-0.0014953841458762494,0.2712138551918822,-0.055,0.001,8.972190000000001,16.579131841659546,0.004,0.036,0.058,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,16.587079524993896,3.7790000438690186,False,True,False,True,True,False,False
13,0.13,0.005,0.037,0.091,-0.005535082425922155,-0.006918853148818016,-0.0013837706064805388,0.9999597668647766,-0.0026910985,-0.013852911,-0.011051857,0.028,0.03,0.381,0.208,-0.178,0.006,16.593724489212036,0.005796315148472786,0.03844703361392021,0.09884235262870789,,,,,,,,0.49446860456244757,0.5232776379034104,0.5501945525291829,0.5141832608529793,88000.0,93500.0,92600.0,88800.0,16.589567184448242,0.2712138551918822,-0.011932555123216601,-0.0014953841458762494,0.2712138551918822,-0.1,-0.069,8.84819,16.589567184448242,0.004,0.036,0.058,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,16.587079524993896,3.7790000438690186,False,True,False,True,True,False,False
14,0.14,0.005,0.038,0.097,-0.004151311703026295,-0.00830262340605259,-0.0013837706064805388,0.999955952167511,-0.0026988615,-0.016616767,-0.0082805175,0.024,0.033,0.377,0.214,-0.154,0.014,16.604159832000732,0.005900704301893711,0.03858666121959686,0.10213769972324371,,,,,,,,0.5603265430685893,0.5592584115358206,0.5877622644388495,0.5890745403219654,88800.0,93500.0,93500.0,89800.0,16.59961748123169,0.6532082093537804,-0.016388189517051958,-0.00166323338673991,0.6532082093537804,-0.129,-0.072,8.700190000000001,16.59961748123169,0.004,0.036,0.059,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,16.599108695983887,3.7790000438690186,False,True,False,True,True,False,False
15,0.15,0.005,0.038,0.092,-0.004151311703026295,-0.009686394594609737,-0.0013837706064805388,0.9999434947967529,-0.0026874705,-0.019384397,-0.008276996,0.015,0.041,0.341,0.213,-0.082,0.004,16.61421012878418,0.005979911424219608,0.038732435554265976,0.10537894070148468,,,,,,,,0.59316395819028,0.5170214389257649,0.5297169451438163,0.605676356145571,89800.0,93200.0,94300.0,90900.0,16.61164665222168,0.8072938124666209,-0.01927214465552758,-0.0009002822919050889,0.8072938124666209,-0.184,-0.018,8.82419,16.61164665222168,0.004,0.036,0.06,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,16.606154918670654,3.7790000438690186,False,True,False,True,True,False,False
16,0.16,0.005,0.038,0.1,-0.0027675412129610777,-0.009686394594609737,-0.0013837706064805388,0.9999483227729797,-0.0027142963,-0.01938066,-0.005509051,0.01,0.04,0.351,0.211,0.066,0.005,16.62623929977417,0.006345551460981369,0.03906498849391937,0.11177350580692291,,,,,,,,0.6007629510948348,0.5632257572289616,0.5731746395056077,0.6043030441748684,92600.0,92900.0,94000.0,92900.0,16.628795862197876,0.25436789501792934,0.006897077897306782,0.0003509575036240177,0.25436789501792934,-0.116,-0.039,9.18119,16.628795862197876,0.004,0.036,0.064,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,16.63808536529541,3.7790000438690186,False,True,False,True,True,False,False
17,0.17,0.005,0.038,0.1,-0.0027675412129610777,-0.009686394594609737,-0.0013837706064805388,0.9999483227729797,-0.0027142963,-0.01938066,-0.005509051,0.01,0.04,0.351,0.211,0.066,0.005,16.62623929977417,0.006345551460981369,0.03906498849391937,0.11177350580692291,,,,,,,,0.6007629510948348,0.5632257572289616,0.5731746395056077,0.6043030441748684,92600.0,92900.0,94000.0,92900.0,16.628795862197876,0.25436789501792934,0.006897077897306782,0.0003509575036240177,0.25436789501792934,-0.116,-0.039,9.18119,16.628795862197876,0.004,0.036,0.064,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,16.63808536529541,3.7790000438690186,False,True,False,True,True,False,False
18,0.18,0.005,0.038,0.108,-0.0,-0.009686394594609737,-0.0013837706064805388,0.9999521374702454,-0.0027679317,-0.019373074,2.6812528e-05,0.005,0.037,0.333,0.226,0.17,0.014,16.643388509750366,0.0066663529723882675,0.039101742208004,0.11500222980976105,,,,,,,,0.6106202792401008,0.63247119859617,0.6550545510032807,0.6369878690775921,93800.0,94900.0,95200.0,95200.0,16.639209747314453,0.7157549401083391,0.07605096513313496,4.5777065690089265e-05,0.7157549401083391,-0.063,-0.068,9.280190000000001,16.639209747314453,0.004,0.036,0.066,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,16.647011518478394,3.7679998874664307,False,True,False,True,True,False,False
19,0.19,0.005,0.039,0.105,-0.0,-0.009686394594609737,-0.0013837706064805388,0.9999521374702454,-0.0027679317,-0.019373074,2.6812528e-05,-0.006,0.054,0.303,0.214,0.153,0.004,16.653802394866943,0.00661233626306057,0.039299968630075455,0.11774932593107224,,,,,,,,0.6542610818646525,0.6316777294575417,0.6396124208438239,0.6627450980392157,95200.0,96200.0,97100.0,96500.0,16.650623321533203,0.7157549401083391,0.07605096513313496,4.5777065690089265e-05,0.7157549401083391,-0.038,-0.093,9.41619,16.650623321533203,0.004,0.036,0.066,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,16.647011518478394,3.7679998874664307,False,True,False,True,True,False,False
20,0.2,0.005,0.039,0.108,0.0013837706064805388,-0.00830262340605259,-0.0013837706064805388,0.999963641166687,-0.0027908066,-0.016601576,0.0027908066,-0.006,0.057,0.297,0.223,0.159,0.009,16.665215969085693,0.0069510554894804955,0.03939475864171982,0.12366292625665665,,,,,,,,0.6215762569619288,0.6434882124055848,0.6560311284046693,0.6249027237354086,100300.0,102700.0,101000.0,98400.0,16.672754526138306,0.8543221179522392,0.03433279926756695,0.0016021972991531242,0.8543221179522392,-0.019,-0.215,10.24619,16.672754526138306,0.004,0.036,0.069,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,16.665799140930176,3.7679998874664307,False,True,False,True,True,False,False
21,0.21,0.005,0.039,0.108,0.0013837706064805388,-0.00830262340605259,-0.0013837706064805388,0.999963641166687,-0.0027908066,-0.016601576,0.0027908066,-0.006,0.057,0.297,0.223,0.159,0.009,16.665215969085693,0.0069510554894804955,0.03939475864171982,0.12366292625665665,,,,,,,,0.6215762569619288,0.6434882124055848,0.6560311284046693,0.6249027237354086,100300.0,102700.0,101000.0,98400.0,16.672754526138306,0.8543221179522392,0.03433279926756695,0.0016021972991531242,0.8543221179522392,-0.019,-0.215,10.24619,16.672754526138306,0.004,0.036,0.069,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,16.665799140930176,3.7679998874664307,False,True,False,True,True,False,False
22,0.22,0.005,0.039,0.108,0.0013837706064805388,-0.00830262340605259,-0.0013837706064805388,0.999963641166687,-0.0027908066,-0.016601576,0.0027908066,-0.006,0.057,0.297,0.223,0.159,0.009,16.665215969085693,0.0069510554894804955,0.03939475864171982,0.12366292625665665,,,,,,,,0.6215762569619288,0.6434882124055848,0.6560311284046693,0.6249027237354086,100300.0,102700.0,101000.0,98400.0,16.672754526138306,0.8543221179522392,0.03433279926756695,0.0016021972991531242,0.8543221179522392,-0.019,-0.215,10.24619,16.672754526138306,0.004,0.036,0.069,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,16.665799140930176,3.7679998874664307,False,True,False,True,True,False,False
23,0.23,0.005,0.039,0.119,0.004151311703026295,-0.006918853148818016,-0.0013837706064805388,0.9999665021896362,-0.002825167,-0.013826194,0.008322385,-0.019,0.045,0.318,0.244,0.118,0.023,16.687347173690796,0.007015733048319817,0.03958815708756447,0.1299675703048706,,,,,,,,0.6525520714122225,0.6430914778362707,0.6658579385061417,0.6728770885786222,101000.0,104200.0,103400.0,100300.0,16.688788175582886,0.32188906691081104,0.003341725795376516,-0.0003356984817273213,0.32188906691081104,-0.057,-0.279,10.594190000000001,16.688788175582886,0.004,0.036,0.076,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.001,16.697769165039062,3.7049999237060547,False,True,False,True,True,False,False
24,0.24,0.005,0.039,0.124,0.006918853148818016,-0.006918853148818016,-0.0013837706064805388,0.999951183795929,-0.0028634246,-0.013818323,0.013857946,-0.021,0.043,0.32,0.109,0.177,0.011,16.703380823135376,0.007089882157742977,0.03962681442499161,0.1332114189863205,,,,,,,,0.649408712901503,0.6287785152971694,0.6695506218051422,0.6823682001983673,103400.0,104200.0,104500.0,103100.0,16.698734760284424,0.9451438162813763,-0.026535439078355077,0.0023041123064011597,0.9451438162813763,-0.061,-0.253,10.879190000000001,16.698734760284424,0.004,0.036,0.078,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.001,16.70935845375061,3.7049999237060547,False,True,False,True,True,False,False
25,0.25,0.006,0.039,0.128,0.006918853148818016,-0.005535082425922155,-0.0013837706064805388,0.9999597668647766,-0.0028442002,-0.011050796,0.013853757,-0.02,0.046,0.332,0.068,0.213,0.02,16.713327407836914,0.00726307462900877,0.0395921990275383,0.1365428864955902,,,,,,,,0.6404364080262455,0.6426947432669566,0.6686045624475471,0.6690318150606546,103800.0,104900.0,105300.0,103100.0,16.710307121276855,0.9451438162813763,-0.026535439078355077,0.0023041123064011597,0.9451438162813763,-0.059,-0.248,11.062190000000001,16.710307121276855,0.004,0.036,0.078,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.001,16.70935845375061,3.7049999237060547,False,True,False,True,True,False,False
26,0.26,0.006,0.039,0.132,0.006918853148818016,-0.004151311703026295,-0.0013837706064805388,0.9999665021896362,-0.002824994,-0.008283292,0.01384965,-0.02,0.043,0.345,0.052,0.153,0.006,16.724899768829346,0.007452213205397129,0.03949804604053497,0.1435202956199646,,,,,,,,0.7101091020065614,0.6912489509422446,0.6988784618905928,0.7016861219195849,105300.0,105300.0,106400.0,105300.0,16.729884386062622,0.601052872510872,0.008239871824216068,0.0006103608758678569,0.601052872510872,0.048,-0.288,11.370190000000001,16.729884386062622,0.004,0.036,0.086,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.001,16.737582445144653,3.700000047683716,False,True,False,True,True,False,False
27,0.27,0.006,0.039,0.132,0.006918853148818016,-0.004151311703026295,-0.0013837706064805388,0.9999665021896362,-0.002824994,-0.008283292,0.01384965,-0.02,0.043,0.345,0.052,0.153,0.006,16.724899768829346,0.007452213205397129,0.03949804604053497,0.1435202956199646,,,,,,,,0.7101091020065614,0.6912489509422446,0.6988784618905928,0.7016861219195849,105300.0,105300.0,106400.0,105300.0,16.729884386062622,0.601052872510872,0.008239871824216068,0.0006103608758678569,0.601052872510872,0.048,-0.288,11.370190000000001,16.729884386062622,0.004,0.036,0.086,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.001,16.737582445144653,3.700000047683716,False,True,False,True,True,False,False
28,0.28,0.006,0.039,0.137,0.006918853148818016,-0.0027675412129610777,-0.0013837706064805388,0.9999712705612183,-0.0028058046,-0.0055158036,0.013845621,-0.021,0.04,0.363,0.062,0.175,0.01,16.736489057540894,0.007646187208592892,0.03949965909123421,0.14736005663871765,,,,,,,,0.6937819485770962,0.7161821927214466,0.6958876935988403,0.6888075074387732,106800.0,106000.0,106800.0,105300.0,16.739443063735962,0.3265735866330968,0.016739147020675974,0.001953154802777142,0.3265735866330968,0.036,-0.308,11.31719,16.739443063735962,0.004,0.036,0.086,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.001,16.737582445144653,3.700000047683716,False,True,False,True,True,False,False
29,0.29,0.006,0.04,0.136,0.00830262340605259,-0.0013837706064805388,-0.0013837706064805388,0.999963641166687,-0.0027904327,-0.0027444663,0.016609298,-0.023,0.037,0.349,0.096,0.124,-0.014,16.754035711288452,0.007820112630724907,0.039442338049411774,0.1513212025165558,,,,,,,,0.6531013962005036,0.6581673914702068,0.6501716639963379,0.6455329213397422,105600.0,107500.0,108700.0,106000.0,16.750120401382446,0.7266346227206836,-0.0009308003356984818,-0.0006713969634546426,0.7266346227206836,0.025,-0.291,11.49919,16.750120401382446,0.004,0.036,0.089,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.001,16.74654769897461,3.700000047683716,False,True,False,True,True,False,False
30,0.3,0.006,0.04,0.146,0.00830262340605259,-0.0013837706064805388,-0.0013837706064805388,0.999963641166687,-0.0027904327,-0.0027444663,0.016609298,-0.022,0.037,0.402,0.092,0.091,0.006,16.764713048934937,0.008015196770429611,0.03931998834013939,0.15539810061454773,,,,,,,,0.6638437476157778,0.6323796444647898,0.6322880903334096,0.6603341725795376,106400.0,108300.0,106800.0,106000.0,16.759085655212402,0.5156939040207523,0.02822919050888838,7.629510948348211e-05,0.5156939040207523,0.048,-0.335,11.67819,16.759085655212402,0.004,0.036,0.092,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.319,0.0,0.0,0.001,16.75740098953247,3.688999891281128,False,True,False,True,True,False,False
31,0.31,0.006,0.04,0.15,0.009686394594609737,-0.0013837706064805388,-0.0013837706064805388,0.999951183795929,-0.0027942278,-0.0027406022,0.019376958,-0.025,0.034,0.42,0.058,0.151,0.012,16.773678302764893,0.00828462466597557,0.039152488112449646,0.15970996022224426,,,,,,,,0.6372014953841458,0.625787747005417,0.6371709773403524,0.6513313496604868,106400.0,106000.0,106400.0,106400.0,16.769938945770264,0.3232013427939269,0.010833905546654459,0.0040131227588311585,0.3232013427939269,0.114,-0.371,11.52919,16.769938945770264,0.004,0.036,0.095,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.001,16.767113208770752,3.688999891281128,False,True,False,True,True,False,False
32,0.32,0.006,0.039,0.154,0.009686394594609737,0.0,-0.0013837706064805388,0.9999521374702454,-0.0027674122,2.6807496e-05,0.019373072,-0.023,0.028,0.441,0.012,0.154,0.003,16.784531593322754,0.00828462466597557,0.039152488112449646,0.15970996022224426,,,,,,,,0.6542763408865492,0.6659647516594186,0.6676737621118486,0.6680094605935759,106000.0,106400.0,106000.0,106400.0,16.779651165008545,0.8589913786526283,-0.01475547417410544,-0.0038300144960708017,0.8589913786526283,0.157,-0.376,11.309190000000001,16.779651165008545,0.004,0.036,0.099,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.001,16.775902032852173,3.688999891281128,False,True,False,True,True,False,False
33,0.33,0.006,0.039,0.152,0.009686394594609737,0.0013837706064805388,-0.0013837706064805388,0.999951183795929,-0.002740613,0.002794217,0.0193693,-0.019,0.027,0.44,-0.008,0.11,-0.005,16.794243812561035,0.008620601147413254,0.03878165781497955,0.16879720985889435,,,,,,,,0.6140077821011674,0.6663157091630426,0.6644235904478523,0.6212710765239948,104200.0,106400.0,105600.0,106000.0,16.788439989089966,0.6808117799649043,0.021423666742961776,0.001266498817425803,0.6808117799649043,0.17,-0.342,11.277190000000001,16.788439989089966,0.004,0.036,0.102,0.0,0.0,-0.0013837706064805388,0.9999990463256836,-0.0027675421,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.001,16.786215782165527,3.688999891281128,False,True,False,True,True,False,False
