,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torch_yaw,ax,ay,az,ros_timestamp_image_accel,x_setpoint,y_setpoint,z_setpoint,qx_setpoint,qy_setpoint,qz_setpoint,qw_setpoint,yaw_setpoint,pitch_setpoint,roll_setpoint,vx_setpoint,vy_setpoint,vz_setpoint,wx_setpoint,wy_setpoint,wz_setpoint,ros_timestamp_setpoint,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked
10,0.1,0.036,0.025,0.059,-0.004151311703026295,0.005535082425922155,-0.006918853148818016,0.9999521374702454,-0.013884288,0.011012413,-0.008379425,0.002,0.073,0.249,0.517,0.079,-0.011,5.419495344161987,0.03761289268732071,0.025018516927957535,0.06265823543071747,,,,,,,,0.5767605096513313,0.6340123598077363,0.6673685816739147,0.5870450904097048,107900.0,102000.0,99300.0,105300.0,5.416623115539551,0.5392385748073548,-0.0916609445334554,0.0049897001602197295,0.5392385748073548,0.301,-0.109,12.55719,5.416623115539551,0.035,0.023,0.054,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.001,5.4270453453063965,3.6050000190734863,False,True,False,True,True,False,False
11,0.11,0.036,0.026,0.054,-0.0027675412129610777,0.005535082425922155,-0.006918853148818016,0.9999569058418274,-0.013869035,0.011031616,-0.005611808,0.004,0.086,0.263,0.474,-0.152,0.044,5.429378032684326,0.03751002624630928,0.024898149073123932,0.06559452414512634,,,,,,,,0.4749675745784695,0.5551079575799192,0.6572823682001984,0.5524834058136874,103800.0,101400.0,102400.0,102000.0,5.426836729049683,0.5127946898603799,-0.03677424277103838,0.004959182116426337,0.5127946898603799,0.302,-0.123,11.87519,5.426836729049683,0.035,0.023,0.054,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.001,5.437336683273315,3.6050000190734863,False,True,False,True,True,False,False
12,0.12,0.036,0.025,0.063,-0.0013837706064805388,0.005535082425922155,-0.006918853148818016,0.9999597668647766,-0.013853757,0.011050796,-0.0028442002,0.0,0.094,0.316,0.32,-0.246,0.036,5.439591646194458,0.03757710009813309,0.024875042960047722,0.06864810734987259,,,,,,,,0.5199511711299306,0.532799267566949,0.5777523460746166,0.5494010833905547,98400.0,99000.0,102700.0,98000.0,5.43741512298584,0.8800488288700694,0.031525139238574806,0.007995727473868924,0.8800488288700694,0.138,-0.089,11.49619,5.43741512298584,0.035,0.023,0.054,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.001,5.437336683273315,3.6050000190734863,False,True,False,True,True,False,False
13,0.13,0.036,0.026,0.066,0.0,0.004151311703026295,-0.006918853148818016,0.9999674558639526,-0.013838175,0.008302448,-5.744661e-05,0.001,0.1,0.336,0.321,-0.202,0.029,5.450170040130615,0.037972256541252136,0.024742182344198227,0.07162739336490631,,,,,,,,0.6135347524223698,0.5660486762798504,0.4538033112077516,0.4725413900968948,97100.0,97100.0,98000.0,95800.0,5.446900844573975,0.23649958037689783,0.05514610513466087,0.006713969634546426,0.23649958037689783,0.014,-0.144,10.725190000000001,5.446900844573975,0.035,0.023,0.055,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.001,5.457867622375488,3.6050000190734863,False,True,False,True,True,False,False
14,0.14,0.036,0.024,0.071,0.005535082425922155,0.0013837706064805388,-0.006918853148818016,0.9999597668647766,-0.013822327,0.0028440268,0.011050841,-0.008,0.051,0.357,0.51,-0.032,0.037,5.45965576171875,0.03804965317249298,0.02452046610414982,0.07506749033927917,,,,,,,,0.657755397878996,0.5913786526283665,0.5041275654230564,0.541390096894789,97400.0,97100.0,93800.0,92600.0,5.4566333293914795,0.1799191271839475,0.04908827344167239,0.00648508430609598,0.1799191271839475,0.024,-0.226,10.17019,5.4566333293914795,0.035,0.023,0.055,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.001,5.457867622375488,3.5999999046325684,False,True,False,True,True,False,False
15,0.15,0.036,0.025,0.065,0.00830262340605259,0.0013837706064805388,-0.005535082425922155,0.9999492764472961,-0.011046896,0.002859316,0.016589915,-0.008,0.05,0.328,0.531,0.079,0.038,5.469388246536255,0.03840523213148117,0.02449405938386917,0.07803697884082794,,,,,,,,0.5748531319142443,0.5128099488822766,0.5176623178454262,0.5537651636530099,97700.0,97100.0,93500.0,90400.0,5.466924667358398,0.12004272526131075,0.06047150377660792,0.007217517357137408,0.12004272526131075,-0.004,-0.34,9.72619,5.466924667358398,0.035,0.023,0.057,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.002,5.47662091255188,3.5999999046325684,False,True,False,True,True,False,False
16,0.16,0.037,0.024,0.073,0.009686394594609737,0.0027675412129610777,-0.005535082425922155,0.9999339580535889,-0.011016216,0.0056419773,0.019342387,-0.003,0.057,0.359,0.397,0.113,0.025,5.479679584503174,0.038679566234350204,0.024331435561180115,0.0812428891658783,,,,,,,,0.5272755016403449,0.46849774929427024,0.554863813229572,0.572503242542153,96800.0,93500.0,92000.0,90900.0,5.478332996368408,0.2627603570611124,0.0797283894102388,0.012680247196154727,0.2627603570611124,0.062,-0.342,9.49419,5.478332996368408,0.035,0.023,0.058,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.002,5.487096786499023,3.5999999046325684,False,True,False,True,True,False,False
17,0.17,0.037,0.024,0.079,0.01107016485184431,0.0027675412129610777,-0.005535082425922155,0.999919593334198,-0.011008399,0.005657216,0.022110067,-0.004,0.066,0.368,0.162,0.122,0.055,5.491087913513184,0.03915644809603691,0.02422810159623623,0.08447384089231491,,,,,,,,0.5391470206759746,0.4473182269016556,0.5478446631570917,0.5960326543068589,94300.0,92600.0,92000.0,92000.0,5.487455606460571,0.46886396581979095,0.07136644541084916,0.011169604028381781,0.46886396581979095,0.107,-0.349,9.27119,5.487455606460571,0.035,0.023,0.059,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.003,5.49986457824707,3.5999999046325684,False,True,False,True,True,False,False
18,0.18,0.038,0.024,0.083,0.012453935109078884,0.004151311703026295,-0.005535082425922155,0.9998984932899475,-0.010966251,0.008439749,0.024862835,0.0,0.063,0.368,0.001,0.159,0.052,5.500210523605347,0.03972566872835159,0.023967893794178963,0.08746404200792313,,,,,,,,0.5542687113756009,0.4375066758220798,0.5536888685435264,0.6180819409475853,94300.0,88800.0,92000.0,92900.0,5.496752738952637,0.34357213702601663,0.027237354085603113,0.014206149385824368,0.34357213702601663,0.113,-0.31,9.084190000000001,5.496752738952637,0.035,0.023,0.06,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.003,5.508007049560547,3.5999999046325684,False,True,False,True,True,False,False
19,0.19,0.038,0.025,0.087,0.012453935109078884,0.004151311703026295,-0.005535082425922155,0.9998984932899475,-0.010966251,0.008439749,0.024862835,0.004,0.068,0.362,-0.058,0.159,0.062,5.509507656097412,0.039824459701776505,0.023969514295458794,0.09042078256607056,,,,,,,,0.5994659342336156,0.5095902952620737,0.5560082398718242,0.5866178377965973,92600.0,88200.0,92000.0,95200.0,5.506208896636963,0.2034485389486534,0.05424582284275578,0.013443198290989548,0.2034485389486534,0.128,-0.258,8.97319,5.506208896636963,0.035,0.023,0.061,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.003,5.517011642456055,3.5999999046325684,False,True,False,True,True,False,False
20,0.2,0.038,0.023,0.086,0.012453935109078884,0.005535082425922155,-0.005535082425922155,0.9998918175697327,-0.010932004,0.011207068,0.024848018,0.007,0.059,0.352,-0.014,0.095,0.063,5.518963813781738,0.04007326811552048,0.023719660937786102,0.09351268410682678,,,,,,,,0.6542458228427558,0.5336385137712673,0.5181353475242237,0.5940032043945983,94900.0,86200.0,92000.0,94000.0,5.5166847705841064,0.18135347524223697,0.017074845502403294,0.009643701838712139,0.18135347524223697,0.188,-0.249,8.95119,5.5166847705841064,0.035,0.023,0.061,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.003,5.517011642456055,3.5999999046325684,False,True,False,True,True,False,False
21,0.21,0.039,0.024,0.09,0.012453935109078884,0.006918853148818016,-0.005535082425922155,0.9998831748962402,-0.010897817,0.013974411,0.024833346,0.012,0.043,0.344,0.109,0.069,0.035,5.529439687728882,0.040789470076560974,0.02357662096619606,0.09631890058517456,,,,,,,,0.6192874036774243,0.5986266880292973,0.5463187609674219,0.5412832837415121,96800.0,89000.0,90400.0,93500.0,5.529452562332153,0.9024338139925231,-0.017059586480506598,0.006973373006790265,0.9024338139925231,0.216,-0.274,9.001190000000001,5.529452562332153,0.035,0.023,0.064,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.004,5.536543846130371,3.5999999046325684,False,True,False,True,True,False,False
22,0.22,0.039,0.023,0.095,0.015221476554870605,0.006918853148818016,-0.004151311703026295,0.9998515844345093,-0.008091638,0.013962485,0.030388629,0.019,0.025,0.342,0.13,-0.042,0.005,5.542207479476929,0.04089273512363434,0.023210998624563217,0.09916922450065613,,,,,,,,0.5878538185702297,0.6103150988021668,0.6096742198825056,0.5499809262226292,96200.0,88800.0,91500.0,92600.0,5.53759503364563,0.2711833371480888,-0.024277103837644008,0.004959182116426337,0.2711833371480888,0.208,-0.396,8.98319,5.53759503364563,0.035,0.023,0.064,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.004,5.536543846130371,3.552000045776367,False,True,False,True,True,False,False
23,0.23,0.04,0.023,0.099,0.015221476554870605,0.006918853148818016,-0.004151311703026295,0.9998515844345093,-0.008091638,0.013962485,0.030388629,0.02,0.022,0.334,0.05,-0.158,0.021,5.550349950790405,0.04155224561691284,0.02279849536716938,0.10197163373231888,,,,,,,,0.6317998016327153,0.6549019607843137,0.6706797894254978,0.6281071183337148,97400.0,91700.0,91700.0,91700.0,5.546599626541138,0.7949645227740901,0.04269474326695659,0.003509575036240177,0.7949645227740901,0.185,-0.429,9.052190000000001,5.546599626541138,0.035,0.023,0.067,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.005,5.557070016860962,3.552000045776367,False,True,False,True,True,False,False
24,0.24,0.04,0.023,0.094,0.015221476554870605,0.006918853148818016,-0.004151311703026295,0.9998515844345093,-0.008091638,0.013962485,0.030388629,0.019,0.017,0.295,-0.068,-0.232,-0.002,5.559354543685913,0.0417674258351326,0.02271115593612194,0.10445605218410492,,,,,,,,0.6290226596475166,0.6079346913862821,0.654383154039826,0.6621652552071412,96500.0,94300.0,96200.0,93500.0,5.556661605834961,0.7949645227740901,0.04269474326695659,0.003509575036240177,0.7949645227740901,0.114,-0.433,9.19919,5.556661605834961,0.035,0.023,0.069,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.005,5.566187381744385,3.552000045776367,False,True,False,True,True,False,False
25,0.25,0.04,0.022,0.101,0.015221476554870605,0.005535082425922155,-0.004151311703026295,0.9998602271080017,-0.008133558,0.01119523,0.03039933,0.021,0.011,0.306,-0.208,-0.23,-0.009,5.569416522979736,0.04207431524991989,0.022341439500451088,0.10711939632892609,,,,,,,,0.6775768673228046,0.5785458152132449,0.6137636377508202,0.6966811627374685,97400.0,96800.0,98000.0,96800.0,5.566131830215454,0.07833981841763943,0.0401007095445182,0.007339589532310979,0.07833981841763943,0.078,-0.317,9.60119,5.566131830215454,0.035,0.023,0.071,0.0,0.0,-0.006918853148818016,0.9999760389328003,-0.013837816,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.005,5.57672119140625,3.552000045776367,False,True,False,True,True,False,False
26,0.26,0.041,0.022,0.105,0.013837706297636032,0.004151311703026295,-0.005535082425922155,0.999880313873291,-0.010954561,0.008454916,0.027630648,0.031,0.017,0.308,-0.218,-0.123,0.0,5.5788867473602295,0.0425327867269516,0.022023877128958702,0.1097966656088829,,,,,,,,0.6704814221408407,0.6306248569466697,0.6513771267261769,0.6538185702296483,100000.0,95500.0,98700.0,99000.0,5.575589895248413,0.8221713588158999,0.023895628290226595,0.009857328145265888,0.8221713588158999,0.047,-0.269,9.934190000000001,5.575589895248413,0.035,0.023,0.073,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.006,5.590025186538696,3.5409998893737793,False,True,False,True,True,False,False
27,0.27,0.041,0.022,0.108,0.012453935109078884,0.004151311703026295,-0.005535082425922155,0.9998984932899475,-0.010966251,0.008439749,0.024862835,0.033,0.014,0.307,-0.187,-0.123,0.03,5.5883448123931885,0.04300745204091072,0.021622713655233383,0.11246853321790695,,,,,,,,0.6855268177309835,0.6569314106965743,0.6517433432516976,0.642374303807126,101000.0,97400.0,100000.0,99700.0,5.586658000946045,0.44768444342717634,-0.0345464255741207,0.007431143663691157,0.44768444342717634,0.124,-0.291,10.136190000000001,5.586658000946045,0.035,0.023,0.075,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.229,0.0,0.0,0.006,5.59712290763855,3.5409998893737793,False,True,False,True,True,False,False
28,0.28,0.042,0.021,0.111,0.012453935109078884,0.004151311703026295,-0.004151311703026295,0.9999052286148071,-0.008198818,0.008405335,0.024874488,0.033,0.009,0.308,-0.111,-0.169,0.03,5.59941291809082,0.04344339668750763,0.021212276071310043,0.11513258516788483,,,,,,,,0.6672922865644312,0.6770885786221104,0.6949111161974517,0.6610666056305791,103400.0,98700.0,100700.0,98400.0,5.595775365829468,0.11734187838559548,-0.0009308003356984818,0.00494392309452964,0.11734187838559548,0.068,-0.316,10.347190000000001,5.595775365829468,0.035,0.023,0.077,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.007,5.6088597774505615,3.5409998893737793,False,True,False,True,True,False,False
29,0.29,0.042,0.021,0.112,0.01107016485184431,0.0027675412129610777,-0.004151311703026295,0.9999262690544128,-0.008240961,0.0056266156,0.022117874,0.03,0.006,0.311,-0.136,-0.227,0.01,5.608530282974243,0.043903898447752,0.020772220566868782,0.117791548371315,,,,,,,,0.6717784390020599,0.6913405050736248,0.6937514305333028,0.6416571297779813,103400.0,102000.0,102000.0,99000.0,5.606309175491333,0.6645914396887159,0.05284199282825971,0.012344548714427405,0.6622110322728313,0.028,-0.317,10.62519,5.606309175491333,0.035,0.023,0.08,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.007,5.617383003234863,3.5409998893737793,False,True,False,True,True,False,False
30,0.3,0.043,0.02,0.116,0.01107016485184431,0.0013837706064805388,-0.004151311703026295,0.9999291300773621,-0.008271527,0.0028592607,0.022129169,0.028,-0.002,0.32,-0.14,-0.25,0.021,5.619064092636108,0.04422348737716675,0.020226411521434784,0.12062256783246994,,,,,,,,0.7160906385900664,0.6397650110627908,0.6636606393530174,0.6939650568398565,104200.0,103100.0,104500.0,101000.0,5.619613170623779,0.518272678721294,0.045136186770428015,0.010482948043030441,0.518272678721294,0.002,-0.265,10.85119,5.619613170623779,0.035,0.023,0.082,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.007,5.62723445892334,3.5309998989105225,False,True,False,True,True,False,False
31,0.31,0.043,0.02,0.119,0.01107016485184431,-0.0,-0.004151311703026295,0.9999300837516785,-0.008302138,9.191141e-05,0.02214059,0.025,-0.003,0.33,-0.179,-0.132,0.033,5.632368087768555,0.04460751265287399,0.01977131888270378,0.12357897311449051,,,,,,,,0.6764629587243458,0.6127107652399482,0.7002975509269855,0.7217517357137407,105600.0,102000.0,104900.0,102700.0,5.626710891723633,0.0883039597161822,0.014557106889448387,0.006683451590753032,0.0883039597161822,-0.058,-0.308,10.98619,5.626710891723633,0.035,0.023,0.085,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.008,5.641627073287964,3.5309998989105225,False,True,False,True,True,False,False
32,0.32,0.043,0.02,0.123,0.009686394594609737,-0.0013837706064805388,-0.004151311703026295,0.9999434947967529,-0.008329088,-0.0026869655,0.019384468,0.024,0.001,0.34,-0.296,-0.048,0.032,5.639465808868408,0.04533592611551285,0.019318897277116776,0.12649103999137878,,,,,,,,0.6974746318760967,0.6695506218051422,0.7228351262684062,0.7240253299763485,104500.0,101000.0,105300.0,105300.0,5.6384477615356445,0.03605706874189364,0.02119478141451133,0.008499275196459906,0.03605706874189364,-0.037,-0.18,11.05819,5.6384477615356445,0.035,0.023,0.088,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.301,0.0,0.0,0.008,5.646833419799805,3.5309998989105225,False,True,False,True,True,False,False
33,0.33,0.044,0.019,0.122,0.006918853148818016,-0.0013837706064805388,-0.004151311703026295,0.9999665021896362,-0.00832162,-0.0027100071,0.013849225,0.02,0.017,0.334,-0.283,-0.004,0.015,5.65120267868042,0.045672181993722916,0.018888048827648163,0.1296706348657608,,,,,,,,0.7298084992751964,0.7072861829556726,0.6745098039215687,0.6648050659952697,106400.0,101400.0,106000.0,106800.0,5.646970987319946,0.5813687342641337,0.013611047531853208,0.00959792477302205,0.5813687342641337,-0.033,-0.043,11.16319,5.646970987319946,0.035,0.023,0.091,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.009,5.657433748245239,3.5309998989105225,False,True,False,True,True,False,False
34,0.34,0.044,0.018,0.127,0.005535082425922155,-0.0013837706064805388,-0.004151311703026295,0.9999750852584839,-0.008317862,-0.00272152,0.011081645,0.022,0.011,0.353,-0.107,-0.059,0.022,5.659725904464722,0.04608576372265816,0.01826416701078415,0.13296395540237427,,,,,,,,0.7339436942092011,0.7202716105897612,0.6741283283741513,0.6463569085221638,107900.0,105300.0,106000.0,104500.0,5.656822443008423,0.16688792248416875,-0.0021972991531242847,0.016006713969634545,0.16688792248416875,-0.018,-0.078,11.36719,5.656822443008423,0.035,0.023,0.094,0.0,0.0,-0.005535082425922155,0.9999846816062927,-0.011070222,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.009,5.668308258056641,3.5309998989105225,False,True,False,True,True,False,False
