,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torch_yaw,ax,ay,az,ros_timestamp_image_accel,x_setpoint,y_setpoint,z_setpoint,qx_setpoint,qy_setpoint,qz_setpoint,qw_setpoint,yaw_setpoint,pitch_setpoint,roll_setpoint,vx_setpoint,vy_setpoint,vz_setpoint,wx_setpoint,wy_setpoint,wz_setpoint,ros_timestamp_setpoint,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked
17,0.17,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
18,0.18,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
19,0.19,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
20,0.2,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
21,0.21,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
22,0.22,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
23,0.23,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
24,0.24,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
25,0.25,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
26,0.26,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
27,0.27,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
28,0.28,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
29,0.29,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
30,0.3,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
31,0.31,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
32,0.32,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
33,0.33,0.041,0.004,0.435,-0.004151311703026295,0.0013837706064805388,-0.0,0.9999904036521912,-1.148897e-05,0.0027675182,-0.008302671,-0.029,0.045,0.564,0.162,0.172,0.018,7.3396947383880615,0.04226306453347206,0.004421519115567207,0.43423551321029663,,,,,,,,0.5709773403524834,0.5673151750972762,0.5715877012283512,0.5665827420462348,96200.0,95200.0,96500.0,95200.0,7.311314344406128,0.4961013199053941,-0.011825741969939726,-0.0019226367589837492,0.4961013199053941,0.118,-0.027,9.078190000000001,7.3396947383880615,0.037,0.018,0.352,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.005,7.3396947383880615,3.953000068664551,False,True,False,True,True,False,False
34,0.34,0.042,0.009,0.565,-0.0027675412129610777,-0.0027675412129610777,0.0013837706064805388,0.9999913573265076,0.002782882,-0.005527403,-0.005542807,-0.003,0.018,0.032,-0.013,-0.034,0.003,8.437694787979126,0.04299259930849075,0.009104534983634949,0.5680049061775208,,,,,,,,0.5502708476386664,0.5477683680476082,0.5682459754329747,0.5450522621499961,96500.0,97100.0,100000.0,95200.0,8.409314393997192,0.06433203631647211,0.023041123064011598,0.00563057907988098,0.06433203631647211,0.051,-0.073,9.42219,8.437694787979126,0.037,0.018,0.497,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,8.437694787979126,3.931999921798706,False,True,False,True,True,False,False
