t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.490,0.229,0.229,1.479,0.455,0.455,0.455,-0.093,-0.093,-0.093,0.000,0.000,0.000,0.000
0.500,0.233,0.233,1.483,0.454,0.454,0.454,-0.095,-0.095,-0.095,0.000,0.000,0.000,0.000
0.510,0.238,0.238,1.488,0.453,0.453,0.453,-0.096,-0.096,-0.096,0.000,0.000,0.000,0.000
0.520,0.242,0.242,1.492,0.452,0.452,0.452,-0.098,-0.098,-0.098,0.000,0.000,0.000,0.000
0.530,0.247,0.247,1.497,0.451,0.451,0.451,-0.100,-0.100,-0.100,0.000,0.000,0.000,0.000
0.540,0.251,0.251,1.501,0.450,0.450,0.450,-0.102,-0.102,-0.102,0.000,0.000,0.000,0.000
0.550,0.256,0.256,1.506,0.450,0.450,0.450,-0.104,-0.104,-0.104,0.000,0.000,0.000,0.000
0.560,0.260,0.260,1.510,0.449,0.449,0.449,-0.106,-0.106,-0.106,0.000,0.000,0.000,0.000
0.570,0.265,0.265,1.515,0.448,0.448,0.448,-0.108,-0.108,-0.108,0.000,0.000,0.000,0.000
0.580,0.269,0.269,1.519,0.447,0.447,0.447,-0.110,-0.110,-0.110,0.000,0.000,0.000,0.000
0.590,0.274,0.274,1.524,0.446,0.446,0.446,-0.112,-0.112,-0.112,0.000,0.000,0.000,0.000
0.600,0.278,0.278,1.528,0.445,0.445,0.445,-0.113,-0.113,-0.113,0.000,0.000,0.000,0.000
0.610,0.283,0.283,1.533,0.444,0.444,0.444,-0.115,-0.115,-0.115,0.000,0.000,0.000,0.000
0.620,0.287,0.287,1.537,0.443,0.443,0.443,-0.117,-0.117,-0.117,0.000,0.000,0.000,0.000
0.630,0.292,0.292,1.542,0.442,0.442,0.442,-0.119,-0.119,-0.119,0.000,0.000,0.000,0.000
0.640,0.296,0.296,1.546,0.441,0.441,0.441,-0.121,-0.121,-0.121,0.000,0.000,0.000,0.000
0.650,0.300,0.300,1.550,0.439,0.439,0.439,-0.123,-0.123,-0.123,0.000,0.000,0.000,0.000
0.660,0.305,0.305,1.555,0.438,0.438,0.438,-0.125,-0.125,-0.125,0.000,0.000,0.000,0.000
0.670,0.309,0.309,1.559,0.437,0.437,0.437,-0.126,-0.126,-0.126,0.000,0.000,0.000,0.000
0.680,0.313,0.313,1.563,0.436,0.436,0.436,-0.128,-0.128,-0.128,0.000,0.000,0.000,0.000
0.690,0.318,0.318,1.568,0.435,0.435,0.435,-0.130,-0.130,-0.130,0.000,0.000,0.000,0.000
0.700,0.322,0.322,1.572,0.434,0.434,0.434,-0.132,-0.132,-0.132,0.000,0.000,0.000,0.000
0.710,0.326,0.326,1.576,0.432,0.432,0.432,-0.134,-0.134,-0.134,0.000,0.000,0.000,0.000
0.720,0.331,0.331,1.581,0.431,0.431,0.431,-0.136,-0.136,-0.136,0.000,0.000,0.000,0.000
0.730,0.335,0.335,1.585,0.430,0.430,0.430,-0.138,-0.138,-0.138,0.000,0.000,0.000,0.000
0.740,0.339,0.339,1.589,0.429,0.429,0.429,-0.139,-0.139,-0.139,0.000,0.000,0.000,0.000
0.750,0.344,0.344,1.594,0.427,0.427,0.427,-0.141,-0.141,-0.141,0.000,0.000,0.000,0.000
0.760,0.348,0.348,1.598,0.426,0.426,0.426,-0.143,-0.143,-0.143,0.000,0.000,0.000,0.000
0.770,0.352,0.352,1.602,0.425,0.425,0.425,-0.145,-0.145,-0.145,0.000,0.000,0.000,0.000
0.780,0.356,0.356,1.606,0.423,0.423,0.423,-0.147,-0.147,-0.147,0.000,0.000,0.000,0.000
0.790,0.361,0.361,1.611,0.422,0.422,0.422,-0.149,-0.149,-0.149,0.000,0.000,0.000,0.000
0.800,0.365,0.365,1.615,0.421,0.421,0.421,-0.150,-0.150,-0.150,0.000,0.000,0.000,0.000
0.810,0.369,0.369,1.619,0.419,0.419,0.419,-0.152,-0.152,-0.152,0.000,0.000,0.000,0.000
0.820,0.373,0.373,1.623,0.418,0.418,0.418,-0.154,-0.154,-0.154,0.000,0.000,0.000,0.000
0.830,0.377,0.377,1.627,0.416,0.416,0.416,-0.156,-0.156,-0.156,0.000,0.000,0.000,0.000
0.840,0.382,0.382,1.632,0.415,0.415,0.415,-0.158,-0.158,-0.158,0.000,0.000,0.000,0.000
0.850,0.386,0.386,1.636,0.413,0.413,0.413,-0.159,-0.159,-0.159,0.000,0.000,0.000,0.000
0.860,0.390,0.390,1.640,0.412,0.412,0.412,-0.161,-0.161,-0.161,0.000,0.000,0.000,0.000
0.870,0.394,0.394,1.644,0.410,0.410,0.410,-0.163,-0.163,-0.163,0.000,0.000,0.000,0.000
0.880,0.398,0.398,1.648,0.409,0.409,0.409,-0.165,-0.165,-0.165,0.000,0.000,0.000,0.000
0.890,0.402,0.402,1.652,0.407,0.407,0.407,-0.167,-0.167,-0.167,0.000,0.000,0.000,0.000
0.900,0.406,0.406,1.656,0.406,0.406,0.406,-0.168,-0.168,-0.168,0.000,0.000,0.000,0.000
0.910,0.410,0.410,1.660,0.404,0.404,0.404,-0.170,-0.170,-0.170,0.000,0.000,0.000,0.000
0.920,0.414,0.414,1.664,0.403,0.403,0.403,-0.172,-0.172,-0.172,0.000,0.000,0.000,0.000
0.930,0.418,0.418,1.668,0.401,0.401,0.401,-0.174,-0.174,-0.174,0.000,0.000,0.000,0.000
0.940,0.422,0.422,1.672,0.399,0.399,0.399,-0.175,-0.175,-0.175,0.000,0.000,0.000,0.000
0.950,0.426,0.426,1.676,0.398,0.398,0.398,-0.177,-0.177,-0.177,0.000,0.000,0.000,0.000
0.960,0.430,0.430,1.680,0.396,0.396,0.396,-0.179,-0.179,-0.179,0.000,0.000,0.000,0.000
0.970,0.434,0.434,1.684,0.394,0.394,0.394,-0.181,-0.181,-0.181,0.000,0.000,0.000,0.000
0.980,0.438,0.438,1.688,0.393,0.393,0.393,-0.182,-0.182,-0.182,0.000,0.000,0.000,0.000
0.990,0.442,0.442,1.692,0.391,0.391,0.391,-0.184,-0.184,-0.184,0.000,0.000,0.000,0.000
1.000,0.446,0.446,1.696,0.389,0.389,0.389,-0.186,-0.186,-0.186,0.000,0.000,0.000,0.000
1.010,0.450,0.450,1.700,0.387,0.387,0.387,-0.187,-0.187,-0.187,0.000,0.000,0.000,0.000
1.020,0.454,0.454,1.704,0.386,0.386,0.386,-0.189,-0.189,-0.189,0.000,0.000,0.000,0.000
1.030,0.458,0.458,1.708,0.384,0.384,0.384,-0.191,-0.191,-0.191,0.000,0.000,0.000,0.000
1.040,0.461,0.461,1.711,0.382,0.382,0.382,-0.193,-0.193,-0.193,0.000,0.000,0.000,0.000
1.050,0.465,0.465,1.715,0.380,0.380,0.380,-0.194,-0.194,-0.194,0.000,0.000,0.000,0.000
1.060,0.469,0.469,1.719,0.378,0.378,0.378,-0.196,-0.196,-0.196,0.000,0.000,0.000,0.000
1.070,0.473,0.473,1.723,0.376,0.376,0.376,-0.198,-0.198,-0.198,0.000,0.000,0.000,0.000
1.080,0.477,0.477,1.727,0.375,0.375,0.375,-0.199,-0.199,-0.199,0.000,0.000,0.000,0.000
1.090,0.480,0.480,1.730,0.373,0.373,0.373,-0.201,-0.201,-0.201,0.000,0.000,0.000,0.000
1.100,0.484,0.484,1.734,0.371,0.371,0.371,-0.203,-0.203,-0.203,0.000,0.000,0.000,0.000
1.110,0.488,0.488,1.738,0.369,0.369,0.369,-0.204,-0.204,-0.204,0.000,0.000,0.000,0.000
1.120,0.491,0.491,1.741,0.367,0.367,0.367,-0.206,-0.206,-0.206,0.000,0.000,0.000,0.000
1.130,0.495,0.495,1.745,0.365,0.365,0.365,-0.208,-0.208,-0.208,0.000,0.000,0.000,0.000
1.140,0.499,0.499,1.749,0.363,0.363,0.363,-0.209,-0.209,-0.209,0.000,0.000,0.000,0.000
1.150,0.502,0.502,1.752,0.361,0.361,0.361,-0.211,-0.211,-0.211,0.000,0.000,0.000,0.000
1.160,0.506,0.506,1.756,0.359,0.359,0.359,-0.213,-0.213,-0.213,0.000,0.000,0.000,0.000
1.170,0.509,0.509,1.759,0.357,0.357,0.357,-0.214,-0.214,-0.214,0.000,0.000,0.000,0.000
1.180,0.513,0.513,1.763,0.355,0.355,0.355,-0.216,-0.216,-0.216,0.000,0.000,0.000,0.000
1.190,0.517,0.517,1.767,0.353,0.353,0.353,-0.217,-0.217,-0.217,0.000,0.000,0.000,0.000
1.200,0.520,0.520,1.770,0.351,0.351,0.351,-0.219,-0.219,-0.219,0.000,0.000,0.000,0.000
1.210,0.524,0.524,1.774,0.349,0.349,0.349,-0.221,-0.221,-0.221,0.000,0.000,0.000,0.000
1.220,0.527,0.527,1.777,0.346,0.346,0.346,-0.222,-0.222,-0.222,0.000,0.000,0.000,0.000
1.230,0.531,0.531,1.781,0.344,0.344,0.344,-0.224,-0.224,-0.224,0.000,0.000,0.000,0.000
1.240,0.534,0.534,1.784,0.342,0.342,0.342,-0.225,-0.225,-0.225,0.000,0.000,0.000,0.000
1.250,0.537,0.537,1.787,0.340,0.340,0.340,-0.227,-0.227,-0.227,0.000,0.000,0.000,0.000
1.260,0.541,0.541,1.791,0.338,0.338,0.338,-0.228,-0.228,-0.228,0.000,0.000,0.000,0.000
1.270,0.544,0.544,1.794,0.336,0.336,0.336,-0.230,-0.230,-0.230,0.000,0.000,0.000,0.000
1.280,0.547,0.547,1.797,0.333,0.333,0.333,-0.231,-0.231,-0.231,0.000,0.000,0.000,0.000
1.290,0.551,0.551,1.801,0.331,0.331,0.331,-0.233,-0.233,-0.233,0.000,0.000,0.000,0.000
1.300,0.554,0.554,1.804,0.329,0.329,0.329,-0.235,-0.235,-0.235,0.000,0.000,0.000,0.000
1.310,0.557,0.557,1.807,0.327,0.327,0.327,-0.236,-0.236,-0.236,0.000,0.000,0.000,0.000
1.320,0.561,0.561,1.811,0.324,0.324,0.324,-0.238,-0.238,-0.238,0.000,0.000,0.000,0.000
1.330,0.564,0.564,1.814,0.322,0.322,0.322,-0.239,-0.239,-0.239,0.000,0.000,0.000,0.000
1.340,0.567,0.567,1.817,0.320,0.320,0.320,-0.241,-0.241,-0.241,0.000,0.000,0.000,0.000
1.350,0.570,0.570,1.820,0.317,0.317,0.317,-0.242,-0.242,-0.242,0.000,0.000,0.000,0.000
1.360,0.573,0.573,1.823,0.315,0.315,0.315,-0.243,-0.243,-0.243,0.000,0.000,0.000,0.000
1.370,0.577,0.577,1.827,0.313,0.313,0.313,-0.245,-0.245,-0.245,0.000,0.000,0.000,0.000
1.380,0.580,0.580,1.830,0.310,0.310,0.310,-0.246,-0.246,-0.246,0.000,0.000,0.000,0.000
1.390,0.583,0.583,1.833,0.308,0.308,0.308,-0.248,-0.248,-0.248,0.000,0.000,0.000,0.000
1.400,0.586,0.586,1.836,0.306,0.306,0.306,-0.249,-0.249,-0.249,0.000,0.000,0.000,0.000
1.410,0.589,0.589,1.839,0.303,0.303,0.303,-0.251,-0.251,-0.251,0.000,0.000,0.000,0.000
1.420,0.592,0.592,1.842,0.301,0.301,0.301,-0.252,-0.252,-0.252,0.000,0.000,0.000,0.000
1.430,0.595,0.595,1.845,0.298,0.298,0.298,-0.254,-0.254,-0.254,0.000,0.000,0.000,0.000
1.440,0.598,0.598,1.848,0.296,0.296,0.296,-0.255,-0.255,-0.255,0.000,0.000,0.000,0.000
1.450,0.601,0.601,1.851,0.293,0.293,0.293,-0.256,-0.256,-0.256,0.000,0.000,0.000,0.000
1.460,0.604,0.604,1.854,0.291,0.291,0.291,-0.258,-0.258,-0.258,0.000,0.000,0.000,0.000
1.470,0.607,0.607,1.857,0.288,0.288,0.288,-0.259,-0.259,-0.259,0.000,0.000,0.000,0.000
1.480,0.609,0.609,1.859,0.286,0.286,0.286,-0.260,-0.260,-0.260,0.000,0.000,0.000,0.000
1.490,0.612,0.612,1.862,0.283,0.283,0.283,-0.262,-0.262,-0.262,0.000,0.000,0.000,0.000
1.500,0.615,0.615,1.865,0.281,0.281,0.281,-0.263,-0.263,-0.263,0.000,0.000,0.000,0.000
1.510,0.618,0.618,1.868,0.278,0.278,0.278,-0.265,-0.265,-0.265,0.000,0.000,0.000,0.000
1.520,0.621,0.621,1.871,0.276,0.276,0.276,-0.266,-0.266,-0.266,0.000,0.000,0.000,0.000
1.530,0.623,0.623,1.873,0.273,0.273,0.273,-0.267,-0.267,-0.267,0.000,0.000,0.000,0.000
1.540,0.626,0.626,1.876,0.270,0.270,0.270,-0.268,-0.268,-0.268,0.000,0.000,0.000,0.000
1.550,0.629,0.629,1.879,0.268,0.268,0.268,-0.270,-0.270,-0.270,0.000,0.000,0.000,0.000
1.560,0.631,0.631,1.881,0.265,0.265,0.265,-0.271,-0.271,-0.271,0.000,0.000,0.000,0.000
1.570,0.634,0.634,1.884,0.262,0.262,0.262,-0.272,-0.272,-0.272,0.000,0.000,0.000,0.000
1.580,0.637,0.637,1.887,0.260,0.260,0.260,-0.274,-0.274,-0.274,0.000,0.000,0.000,0.000
1.590,0.639,0.639,1.889,0.257,0.257,0.257,-0.275,-0.275,-0.275,0.000,0.000,0.000,0.000
1.600,0.642,0.642,1.892,0.254,0.254,0.254,-0.276,-0.276,-0.276,0.000,0.000,0.000,0.000
1.610,0.644,0.644,1.894,0.252,0.252,0.252,-0.277,-0.277,-0.277,0.000,0.000,0.000,0.000
1.620,0.647,0.647,1.897,0.249,0.249,0.249,-0.279,-0.279,-0.279,0.000,0.000,0.000,0.000
1.630,0.649,0.649,1.899,0.246,0.246,0.246,-0.280,-0.280,-0.280,0.000,0.000,0.000,0.000
1.640,0.652,0.652,1.902,0.244,0.244,0.244,-0.281,-0.281,-0.281,0.000,0.000,0.000,0.000
1.650,0.654,0.654,1.904,0.241,0.241,0.241,-0.282,-0.282,-0.282,0.000,0.000,0.000,0.000
1.660,0.657,0.657,1.907,0.238,0.238,0.238,-0.283,-0.283,-0.283,0.000,0.000,0.000,0.000
1.670,0.659,0.659,1.909,0.235,0.235,0.235,-0.285,-0.285,-0.285,0.000,0.000,0.000,0.000
1.680,0.661,0.661,1.911,0.232,0.232,0.232,-0.286,-0.286,-0.286,0.000,0.000,0.000,0.000
1.690,0.664,0.664,1.914,0.230,0.230,0.230,-0.287,-0.287,-0.287,0.000,0.000,0.000,0.000
1.700,0.666,0.666,1.916,0.227,0.227,0.227,-0.288,-0.288,-0.288,0.000,0.000,0.000,0.000
1.710,0.668,0.668,1.918,0.224,0.224,0.224,-0.289,-0.289,-0.289,0.000,0.000,0.000,0.000
1.720,0.670,0.670,1.920,0.221,0.221,0.221,-0.290,-0.290,-0.290,0.000,0.000,0.000,0.000
1.730,0.673,0.673,1.923,0.218,0.218,0.218,-0.291,-0.291,-0.291,0.000,0.000,0.000,0.000
1.740,0.675,0.675,1.925,0.215,0.215,0.215,-0.292,-0.292,-0.292,0.000,0.000,0.000,0.000
1.750,0.677,0.677,1.927,0.213,0.213,0.213,-0.294,-0.294,-0.294,0.000,0.000,0.000,0.000
1.760,0.679,0.679,1.929,0.210,0.210,0.210,-0.295,-0.295,-0.295,0.000,0.000,0.000,0.000
1.770,0.681,0.681,1.931,0.207,0.207,0.207,-0.296,-0.296,-0.296,0.000,0.000,0.000,0.000
1.780,0.683,0.683,1.933,0.204,0.204,0.204,-0.297,-0.297,-0.297,0.000,0.000,0.000,0.000
1.790,0.685,0.685,1.935,0.201,0.201,0.201,-0.298,-0.298,-0.298,0.000,0.000,0.000,0.000
1.800,0.687,0.687,1.937,0.198,0.198,0.198,-0.299,-0.299,-0.299,0.000,0.000,0.000,0.000
1.810,0.689,0.689,1.939,0.195,0.195,0.195,-0.300,-0.300,-0.300,0.000,0.000,0.000,0.000
1.820,0.691,0.691,1.941,0.192,0.192,0.192,-0.301,-0.301,-0.301,0.000,0.000,0.000,0.000
1.830,0.693,0.693,1.943,0.189,0.189,0.189,-0.302,-0.302,-0.302,0.000,0.000,0.000,0.000
1.840,0.695,0.695,1.945,0.186,0.186,0.186,-0.303,-0.303,-0.303,0.000,0.000,0.000,0.000
1.850,0.697,0.697,1.947,0.183,0.183,0.183,-0.304,-0.304,-0.304,0.000,0.000,0.000,0.000
1.860,0.699,0.699,1.949,0.180,0.180,0.180,-0.305,-0.305,-0.305,0.000,0.000,0.000,0.000
1.870,0.700,0.700,1.950,0.177,0.177,0.177,-0.306,-0.306,-0.306,0.000,0.000,0.000,0.000
1.880,0.702,0.702,1.952,0.174,0.174,0.174,-0.307,-0.307,-0.307,0.000,0.000,0.000,0.000
1.890,0.704,0.704,1.954,0.171,0.171,0.171,-0.308,-0.308,-0.308,0.000,0.000,0.000,0.000
1.900,0.706,0.706,1.956,0.168,0.168,0.168,-0.308,-0.308,-0.308,0.000,0.000,0.000,0.000
1.910,0.707,0.707,1.957,0.165,0.165,0.165,-0.309,-0.309,-0.309,0.000,0.000,0.000,0.000
1.920,0.709,0.709,1.959,0.162,0.162,0.162,-0.310,-0.310,-0.310,0.000,0.000,0.000,0.000
1.930,0.710,0.710,1.960,0.159,0.159,0.159,-0.311,-0.311,-0.311,0.000,0.000,0.000,0.000
1.940,0.712,0.712,1.962,0.156,0.156,0.156,-0.312,-0.312,-0.312,0.000,0.000,0.000,0.000
1.950,0.714,0.714,1.964,0.153,0.153,0.153,-0.313,-0.313,-0.313,0.000,0.000,0.000,0.000
1.960,0.715,0.715,1.965,0.150,0.150,0.150,-0.314,-0.314,-0.314,0.000,0.000,0.000,0.000
1.970,0.717,0.717,1.967,0.147,0.147,0.147,-0.314,-0.314,-0.314,0.000,0.000,0.000,0.000
1.980,0.718,0.718,1.968,0.144,0.144,0.144,-0.315,-0.315,-0.315,0.000,0.000,0.000,0.000
1.990,0.719,0.719,1.969,0.140,0.140,0.140,-0.316,-0.316,-0.316,0.000,0.000,0.000,0.000
2.000,0.721,0.721,1.971,0.137,0.137,0.137,-0.317,-0.317,-0.317,0.000,0.000,0.000,0.000
2.010,0.722,0.722,1.972,0.134,0.134,0.134,-0.318,-0.318,-0.318,0.000,0.000,0.000,0.000
2.020,0.724,0.724,1.974,0.131,0.131,0.131,-0.318,-0.318,-0.318,0.000,0.000,0.000,0.000
2.030,0.725,0.725,1.975,0.128,0.128,0.128,-0.319,-0.319,-0.319,0.000,0.000,0.000,0.000
2.040,0.726,0.726,1.976,0.125,0.125,0.125,-0.320,-0.320,-0.320,0.000,0.000,0.000,0.000
2.050,0.727,0.727,1.977,0.122,0.122,0.122,-0.321,-0.321,-0.321,0.000,0.000,0.000,0.000
2.060,0.728,0.728,1.978,0.118,0.118,0.118,-0.321,-0.321,-0.321,0.000,0.000,0.000,0.000
2.070,0.730,0.730,1.980,0.115,0.115,0.115,-0.322,-0.322,-0.322,0.000,0.000,0.000,0.000
2.080,0.731,0.731,1.981,0.112,0.112,0.112,-0.323,-0.323,-0.323,0.000,0.000,0.000,0.000
2.090,0.732,0.732,1.982,0.109,0.109,0.109,-0.323,-0.323,-0.323,0.000,0.000,0.000,0.000
2.100,0.733,0.733,1.983,0.106,0.106,0.106,-0.324,-0.324,-0.324,0.000,0.000,0.000,0.000
2.110,0.734,0.734,1.984,0.102,0.102,0.102,-0.325,-0.325,-0.325,0.000,0.000,0.000,0.000
2.120,0.735,0.735,1.985,0.099,0.099,0.099,-0.325,-0.325,-0.325,0.000,0.000,0.000,0.000
2.130,0.736,0.736,1.986,0.096,0.096,0.096,-0.326,-0.326,-0.326,0.000,0.000,0.000,0.000
2.140,0.737,0.737,1.987,0.093,0.093,0.093,-0.326,-0.326,-0.326,0.000,0.000,0.000,0.000
2.150,0.738,0.738,1.988,0.089,0.089,0.089,-0.327,-0.327,-0.327,0.000,0.000,0.000,0.000
2.160,0.739,0.739,1.989,0.086,0.086,0.086,-0.327,-0.327,-0.327,0.000,0.000,0.000,0.000
2.170,0.740,0.740,1.990,0.083,0.083,0.083,-0.328,-0.328,-0.328,0.000,0.000,0.000,0.000
2.180,0.740,0.740,1.990,0.080,0.080,0.080,-0.329,-0.329,-0.329,0.000,0.000,0.000,0.000
2.190,0.741,0.741,1.991,0.076,0.076,0.076,-0.329,-0.329,-0.329,0.000,0.000,0.000,0.000
2.200,0.742,0.742,1.992,0.073,0.073,0.073,-0.330,-0.330,-0.330,0.000,0.000,0.000,0.000
2.210,0.743,0.743,1.993,0.070,0.070,0.070,-0.330,-0.330,-0.330,0.000,0.000,0.000,0.000
2.220,0.743,0.743,1.993,0.067,0.067,0.067,-0.331,-0.331,-0.331,0.000,0.000,0.000,0.000
2.230,0.744,0.744,1.994,0.063,0.063,0.063,-0.331,-0.331,-0.331,0.000,0.000,0.000,0.000
2.240,0.745,0.745,1.995,0.060,0.060,0.060,-0.331,-0.331,-0.331,0.000,0.000,0.000,0.000
2.250,0.745,0.745,1.995,0.057,0.057,0.057,-0.332,-0.332,-0.332,0.000,0.000,0.000,0.000
2.260,0.746,0.746,1.996,0.053,0.053,0.053,-0.332,-0.332,-0.332,0.000,0.000,0.000,0.000
2.270,0.746,0.746,1.996,0.050,0.050,0.050,-0.333,-0.333,-0.333,0.000,0.000,0.000,0.000
2.280,0.747,0.747,1.997,0.047,0.047,0.047,-0.333,-0.333,-0.333,0.000,0.000,0.000,0.000
2.290,0.747,0.747,1.997,0.043,0.043,0.043,-0.334,-0.334,-0.334,0.000,0.000,0.000,0.000
2.300,0.748,0.748,1.998,0.040,0.040,0.040,-0.334,-0.334,-0.334,0.000,0.000,0.000,0.000
2.310,0.748,0.748,1.998,0.037,0.037,0.037,-0.334,-0.334,-0.334,0.000,0.000,0.000,0.000
2.320,0.748,0.748,1.998,0.033,0.033,0.033,-0.335,-0.335,-0.335,0.000,0.000,0.000,0.000
2.330,0.749,0.749,1.999,0.030,0.030,0.030,-0.335,-0.335,-0.335,0.000,0.000,0.000,0.000
2.340,0.749,0.749,1.999,0.027,0.027,0.027,-0.335,-0.335,-0.335,0.000,0.000,0.000,0.000
2.350,0.749,0.749,1.999,0.023,0.023,0.023,-0.336,-0.336,-0.336,0.000,0.000,0.000,0.000
