t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.460,0.305,-0.125,1.924,-1.718,-0.409,0.702,-1.919,0.206,-4.455,0.000,0.000,0.000,0.000
0.470,0.288,-0.129,1.930,-1.737,-0.407,0.657,-1.811,0.267,-4.496,0.000,0.000,0.000,0.000
0.480,0.270,-0.133,1.937,-1.754,-0.404,0.612,-1.701,0.328,-4.533,0.000,0.000,0.000,0.000
0.490,0.253,-0.138,1.943,-1.771,-0.401,0.567,-1.590,0.390,-4.567,0.000,0.000,0.000,0.000
0.500,0.235,-0.141,1.948,-1.787,-0.396,0.521,-1.479,0.451,-4.597,0.000,0.000,0.000,0.000
0.510,0.217,-0.145,1.953,-1.801,-0.392,0.475,-1.366,0.512,-4.624,0.000,0.000,0.000,0.000
0.520,0.199,-0.149,1.958,-1.814,-0.386,0.429,-1.252,0.573,-4.648,0.000,0.000,0.000,0.000
0.530,0.181,-0.153,1.962,-1.826,-0.380,0.382,-1.138,0.634,-4.669,0.000,0.000,0.000,0.000
0.540,0.162,-0.157,1.965,-1.837,-0.373,0.335,-1.023,0.694,-4.686,0.000,0.000,0.000,0.000
0.550,0.144,-0.161,1.968,-1.847,-0.366,0.288,-0.907,0.755,-4.700,0.000,0.000,0.000,0.000
0.560,0.126,-0.164,1.971,-1.855,-0.358,0.241,-0.791,0.815,-4.711,0.000,0.000,0.000,0.000
0.570,0.107,-0.168,1.973,-1.863,-0.350,0.194,-0.674,0.874,-4.718,0.000,0.000,0.000,0.000
0.580,0.088,-0.171,1.975,-1.869,-0.341,0.147,-0.556,0.933,-4.722,0.000,0.000,0.000,0.000
0.590,0.070,-0.175,1.976,-1.874,-0.331,0.100,-0.438,0.992,-4.723,0.000,0.000,0.000,0.000
0.600,0.051,-0.178,1.977,-1.878,-0.321,0.053,-0.320,1.050,-4.720,0.000,0.000,0.000,0.000
0.610,0.032,-0.181,1.977,-1.881,-0.310,0.006,-0.202,1.107,-4.713,0.000,0.000,0.000,0.000
0.620,0.013,-0.184,1.977,-1.882,-0.299,-0.042,-0.083,1.164,-4.704,0.000,0.000,0.000,0.000
0.630,-0.006,-0.187,1.976,-1.883,-0.287,-0.088,0.036,1.219,-4.691,0.000,0.000,0.000,0.000
0.640,-0.024,-0.190,1.975,-1.882,-0.275,-0.135,0.154,1.274,-4.675,0.000,0.000,0.000,0.000
0.650,-0.043,-0.192,1.974,-1.880,-0.262,-0.182,0.273,1.328,-4.655,0.000,0.000,0.000,0.000
0.660,-0.062,-0.195,1.972,-1.877,-0.248,-0.228,0.391,1.381,-4.632,0.000,0.000,0.000,0.000
0.670,-0.081,-0.197,1.969,-1.872,-0.234,-0.275,0.510,1.433,-4.606,0.000,0.000,0.000,0.000
0.680,-0.099,-0.200,1.966,-1.867,-0.219,-0.321,0.628,1.484,-4.577,0.000,0.000,0.000,0.000
0.690,-0.118,-0.202,1.963,-1.860,-0.204,-0.366,0.745,1.534,-4.544,0.000,0.000,0.000,0.000
0.700,-0.137,-0.204,1.959,-1.852,-0.189,-0.411,0.862,1.582,-4.508,0.000,0.000,0.000,0.000
0.710,-0.155,-0.206,1.954,-1.843,-0.173,-0.456,0.979,1.629,-4.469,0.000,0.000,0.000,0.000
0.720,-0.174,-0.207,1.950,-1.833,-0.156,-0.501,1.095,1.675,-4.427,0.000,0.000,0.000,0.000
0.730,-0.192,-0.209,1.944,-1.821,-0.139,-0.545,1.211,1.720,-4.382,0.000,0.000,0.000,0.000
0.740,-0.210,-0.210,1.939,-1.809,-0.122,-0.589,1.325,1.763,-4.334,0.000,0.000,0.000,0.000
0.750,-0.228,-0.211,1.933,-1.795,-0.104,-0.632,1.439,1.805,-4.283,0.000,0.000,0.000,0.000
0.760,-0.246,-0.212,1.926,-1.780,-0.085,-0.674,1.552,1.845,-4.229,0.000,0.000,0.000,0.000
0.770,-0.264,-0.213,1.919,-1.764,-0.067,-0.716,1.664,1.883,-4.171,0.000,0.000,0.000,0.000
0.780,-0.281,-0.213,1.912,-1.747,-0.048,-0.758,1.776,1.920,-4.111,0.000,0.000,0.000,0.000
0.790,-0.299,-0.214,1.904,-1.729,-0.028,-0.799,1.886,1.955,-4.048,0.000,0.000,0.000,0.000
0.800,-0.316,-0.214,1.896,-1.710,-0.009,-0.839,1.994,1.989,-3.983,0.000,0.000,0.000,0.000
0.810,-0.333,-0.214,1.887,-1.689,0.011,-0.878,2.102,2.020,-3.914,0.000,0.000,0.000,0.000
0.820,-0.350,-0.214,1.878,-1.668,0.032,-0.917,2.209,2.050,-3.843,0.000,0.000,0.000,0.000
0.830,-0.366,-0.213,1.869,-1.646,0.052,-0.955,2.313,2.078,-3.770,0.000,0.000,0.000,0.000
0.840,-0.382,-0.213,1.859,-1.622,0.073,-0.993,2.417,2.105,-3.693,0.000,0.000,0.000,0.000
0.850,-0.399,-0.212,1.849,-1.597,0.095,-1.029,2.519,2.129,-3.615,0.000,0.000,0.000,0.000
0.860,-0.414,-0.211,1.839,-1.572,0.116,-1.065,2.620,2.151,-3.534,0.000,0.000,0.000,0.000
0.870,-0.430,-0.210,1.828,-1.545,0.138,-1.100,2.719,2.172,-3.450,0.000,0.000,0.000,0.000
0.880,-0.445,-0.208,1.817,-1.518,0.159,-1.134,2.816,2.190,-3.364,0.000,0.000,0.000,0.000
0.890,-0.460,-0.206,1.805,-1.489,0.181,-1.168,2.911,2.206,-3.276,0.000,0.000,0.000,0.000
0.900,-0.475,-0.204,1.793,-1.460,0.204,-1.200,3.005,2.220,-3.186,0.000,0.000,0.000,0.000
0.910,-0.490,-0.202,1.781,-1.429,0.226,-1.231,3.097,2.233,-3.093,0.000,0.000,0.000,0.000
0.920,-0.504,-0.200,1.769,-1.398,0.248,-1.262,3.186,2.243,-2.999,0.000,0.000,0.000,0.000
0.930,-0.517,-0.197,1.756,-1.366,0.271,-1.292,3.274,2.250,-2.903,0.000,0.000,0.000,0.000
0.940,-0.531,-0.195,1.743,-1.333,0.293,-1.320,3.360,2.256,-2.805,0.000,0.000,0.000,0.000
0.950,-0.544,-0.191,1.729,-1.299,0.316,-1.348,3.444,2.259,-2.705,0.000,0.000,0.000,0.000
0.960,-0.557,-0.188,1.716,-1.264,0.339,-1.374,3.525,2.261,-2.603,0.000,0.000,0.000,0.000
0.970,-0.569,-0.185,1.702,-1.228,0.361,-1.400,3.605,2.260,-2.500,0.000,0.000,0.000,0.000
0.980,-0.581,-0.181,1.688,-1.192,0.384,-1.425,3.682,2.257,-2.395,0.000,0.000,0.000,0.000
0.990,-0.593,-0.177,1.673,-1.155,0.406,-1.448,3.757,2.251,-2.288,0.000,0.000,0.000,0.000
1.000,-0.605,-0.173,1.659,-1.117,0.429,-1.471,3.829,2.243,-2.181,0.000,0.000,0.000,0.000
1.010,-0.616,-0.168,1.644,-1.078,0.451,-1.492,3.899,2.234,-2.071,0.000,0.000,0.000,0.000
1.020,-0.626,-0.164,1.629,-1.039,0.474,-1.512,3.967,2.221,-1.961,0.000,0.000,0.000,0.000
1.030,-0.636,-0.159,1.614,-0.999,0.496,-1.531,4.032,2.207,-1.850,0.000,0.000,0.000,0.000
1.040,-0.646,-0.154,1.598,-0.959,0.518,-1.549,4.094,2.190,-1.737,0.000,0.000,0.000,0.000
1.050,-0.656,-0.149,1.583,-0.917,0.540,-1.566,4.154,2.171,-1.624,0.000,0.000,0.000,0.000
1.060,-0.664,-0.143,1.567,-0.876,0.561,-1.582,4.212,2.150,-1.510,0.000,0.000,0.000,0.000
1.070,-0.673,-0.137,1.551,-0.833,0.583,-1.597,4.267,2.126,-1.394,0.000,0.000,0.000,0.000
1.080,-0.681,-0.131,1.535,-0.790,0.604,-1.610,4.319,2.100,-1.279,0.000,0.000,0.000,0.000
1.090,-0.689,-0.125,1.519,-0.747,0.625,-1.622,4.368,2.072,-1.162,0.000,0.000,0.000,0.000
1.100,-0.696,-0.119,1.503,-0.703,0.646,-1.634,4.415,2.042,-1.045,0.000,0.000,0.000,0.000
1.110,-0.703,-0.112,1.486,-0.659,0.666,-1.644,4.458,2.010,-0.928,0.000,0.000,0.000,0.000
1.120,-0.709,-0.106,1.470,-0.614,0.686,-1.652,4.499,1.975,-0.810,0.000,0.000,0.000,0.000
1.130,-0.715,-0.099,1.453,-0.569,0.706,-1.660,4.537,1.938,-0.692,0.000,0.000,0.000,0.000
1.140,-0.721,-0.092,1.437,-0.523,0.725,-1.666,4.573,1.899,-0.574,0.000,0.000,0.000,0.000
1.150,-0.726,-0.084,1.420,-0.478,0.744,-1.672,4.605,1.858,-0.456,0.000,0.000,0.000,0.000
1.160,-0.730,-0.077,1.403,-0.431,0.762,-1.676,4.635,1.815,-0.338,0.000,0.000,0.000,0.000
1.170,-0.734,-0.069,1.386,-0.385,0.780,-1.679,4.661,1.769,-0.220,0.000,0.000,0.000,0.000
1.180,-0.738,-0.061,1.370,-0.338,0.797,-1.680,4.685,1.722,-0.102,0.000,0.000,0.000,0.000
1.190,-0.741,-0.053,1.353,-0.291,0.815,-1.681,4.705,1.673,0.015,0.000,0.000,0.000,0.000
1.200,-0.744,-0.045,1.336,-0.244,0.831,-1.680,4.723,1.621,0.133,0.000,0.000,0.000,0.000
1.210,-0.746,-0.036,1.319,-0.197,0.847,-1.678,4.737,1.568,0.249,0.000,0.000,0.000,0.000
1.220,-0.748,-0.028,1.302,-0.150,0.863,-1.676,4.749,1.513,0.366,0.000,0.000,0.000,0.000
1.230,-0.749,-0.019,1.286,-0.102,0.877,-1.671,4.758,1.455,0.481,0.000,0.000,0.000,0.000
1.240,-0.750,-0.010,1.269,-0.054,0.892,-1.666,4.763,1.396,0.596,0.000,0.000,0.000,0.000
1.250,-0.750,-0.001,1.252,-0.007,0.905,-1.660,4.766,1.336,0.710,0.000,0.000,0.000,0.000
1.260,-0.750,0.008,1.236,0.041,0.919,-1.652,4.765,1.273,0.823,0.000,0.000,0.000,0.000
1.270,-0.749,0.017,1.219,0.089,0.931,-1.643,4.762,1.209,0.935,0.000,0.000,0.000,0.000
1.280,-0.748,0.026,1.203,0.136,0.943,-1.634,4.755,1.143,1.046,0.000,0.000,0.000,0.000
1.290,-0.746,0.036,1.187,0.184,0.954,-1.623,4.746,1.075,1.156,0.000,0.000,0.000,0.000
1.300,-0.744,0.046,1.170,0.231,0.964,-1.611,4.733,1.006,1.265,0.000,0.000,0.000,0.000
1.310,-0.742,0.055,1.154,0.278,0.974,-1.598,4.718,0.936,1.372,0.000,0.000,0.000,0.000
1.320,-0.739,0.065,1.139,0.325,0.983,-1.584,4.699,0.864,1.478,0.000,0.000,0.000,0.000
1.330,-0.735,0.075,1.123,0.372,0.992,-1.568,4.678,0.790,1.582,0.000,0.000,0.000,0.000
1.340,-0.731,0.085,1.107,0.419,0.999,-1.552,4.653,0.715,1.685,0.000,0.000,0.000,0.000
1.350,-0.727,0.095,1.092,0.465,1.006,-1.535,4.626,0.639,1.787,0.000,0.000,0.000,0.000
1.360,-0.722,0.105,1.076,0.512,1.012,-1.517,4.595,0.562,1.886,0.000,0.000,0.000,0.000
1.370,-0.717,0.115,1.061,0.557,1.017,-1.497,4.562,0.484,1.984,0.000,0.000,0.000,0.000
1.380,-0.711,0.125,1.047,0.603,1.022,-1.477,4.525,0.404,2.080,0.000,0.000,0.000,0.000
1.390,-0.705,0.136,1.032,0.648,1.026,-1.456,4.486,0.323,2.174,0.000,0.000,0.000,0.000
1.400,-0.698,0.146,1.017,0.693,1.029,-1.434,4.444,0.242,2.267,0.000,0.000,0.000,0.000
1.410,-0.691,0.156,1.003,0.737,1.031,-1.411,4.399,0.159,2.357,0.000,0.000,0.000,0.000
1.420,-0.683,0.166,0.989,0.781,1.032,-1.387,4.351,0.076,2.445,0.000,0.000,0.000,0.000
1.430,-0.675,0.177,0.975,0.824,1.032,-1.362,4.301,-0.008,2.531,0.000,0.000,0.000,0.000
1.440,-0.667,0.187,0.962,0.867,1.032,-1.336,4.247,-0.093,2.614,0.000,0.000,0.000,0.000
1.450,-0.658,0.197,0.949,0.909,1.031,-1.310,4.191,-0.178,2.696,0.000,0.000,0.000,0.000
1.460,-0.649,0.208,0.936,0.951,1.028,-1.283,4.133,-0.264,2.775,0.000,0.000,0.000,0.000
1.470,-0.639,0.218,0.923,0.992,1.025,-1.255,4.071,-0.350,2.852,0.000,0.000,0.000,0.000
1.480,-0.629,0.228,0.911,1.032,1.021,-1.226,4.007,-0.437,2.926,0.000,0.000,0.000,0.000
1.490,-0.618,0.238,0.899,1.072,1.017,-1.196,3.941,-0.524,2.998,0.000,0.000,0.000,0.000
1.500,-0.607,0.249,0.887,1.111,1.011,-1.166,3.872,-0.612,3.067,0.000,0.000,0.000,0.000
1.510,-0.596,0.259,0.875,1.150,1.005,-1.135,3.800,-0.699,3.133,0.000,0.000,0.000,0.000
1.520,-0.584,0.269,0.864,1.187,0.997,-1.104,3.726,-0.787,3.197,0.000,0.000,0.000,0.000
1.530,-0.572,0.279,0.853,1.224,0.989,-1.071,3.650,-0.875,3.259,0.000,0.000,0.000,0.000
1.540,-0.560,0.288,0.843,1.261,0.980,-1.039,3.571,-0.963,3.317,0.000,0.000,0.000,0.000
1.550,-0.547,0.298,0.832,1.296,0.970,-1.005,3.490,-1.050,3.373,0.000,0.000,0.000,0.000
1.560,-0.534,0.308,0.823,1.331,0.959,-0.971,3.406,-1.138,3.426,0.000,0.000,0.000,0.000
1.570,-0.520,0.317,0.813,1.364,0.947,-0.937,3.321,-1.225,3.477,0.000,0.000,0.000,0.000
1.580,-0.507,0.327,0.804,1.397,0.935,-0.902,3.233,-1.311,3.524,0.000,0.000,0.000,0.000
1.590,-0.492,0.336,0.795,1.429,0.921,-0.867,3.143,-1.398,3.569,0.000,0.000,0.000,0.000
1.600,-0.478,0.345,0.786,1.460,0.907,-0.831,3.052,-1.484,3.611,0.000,0.000,0.000,0.000
1.610,-0.463,0.354,0.778,1.490,0.891,-0.794,2.958,-1.569,3.649,0.000,0.000,0.000,0.000
1.620,-0.448,0.363,0.771,1.520,0.875,-0.758,2.862,-1.653,3.685,0.000,0.000,0.000,0.000
1.630,-0.433,0.372,0.763,1.548,0.859,-0.721,2.765,-1.737,3.718,0.000,0.000,0.000,0.000
1.640,-0.417,0.380,0.756,1.575,0.841,-0.684,2.665,-1.820,3.748,0.000,0.000,0.000,0.000
1.650,-0.401,0.388,0.749,1.601,0.822,-0.646,2.564,-1.903,3.775,0.000,0.000,0.000,0.000
1.660,-0.385,0.397,0.743,1.627,0.803,-0.608,2.461,-1.984,3.799,0.000,0.000,0.000,0.000
1.670,-0.369,0.405,0.737,1.651,0.783,-0.570,2.357,-2.064,3.820,0.000,0.000,0.000,0.000
1.680,-0.352,0.412,0.732,1.674,0.762,-0.532,2.251,-2.143,3.838,0.000,0.000,0.000,0.000
1.690,-0.335,0.420,0.727,1.696,0.740,-0.494,2.144,-2.221,3.853,0.000,0.000,0.000,0.000
1.700,-0.318,0.427,0.722,1.717,0.717,-0.455,2.035,-2.297,3.865,0.000,0.000,0.000,0.000
1.710,-0.301,0.434,0.718,1.737,0.694,-0.416,1.925,-2.373,3.874,0.000,0.000,0.000,0.000
1.720,-0.284,0.441,0.714,1.756,0.670,-0.378,1.813,-2.447,3.880,0.000,0.000,0.000,0.000
1.730,-0.266,0.447,0.710,1.773,0.645,-0.339,1.701,-2.519,3.883,0.000,0.000,0.000,0.000
1.740,-0.248,0.454,0.707,1.790,0.620,-0.300,1.587,-2.590,3.883,0.000,0.000,0.000,0.000
1.750,-0.230,0.460,0.704,1.805,0.593,-0.261,1.472,-2.659,3.880,0.000,0.000,0.000,0.000
1.760,-0.212,0.466,0.702,1.820,0.566,-0.222,1.356,-2.727,3.874,0.000,0.000,0.000,0.000
1.770,-0.194,0.471,0.700,1.833,0.539,-0.184,1.240,-2.792,3.865,0.000,0.000,0.000,0.000
1.780,-0.175,0.476,0.698,1.845,0.511,-0.145,1.122,-2.856,3.853,0.000,0.000,0.000,0.000
1.790,-0.157,0.481,0.697,1.855,0.482,-0.107,1.004,-2.918,3.838,0.000,0.000,0.000,0.000
1.800,-0.138,0.486,0.696,1.865,0.452,-0.069,0.885,-2.979,3.821,0.000,0.000,0.000,0.000
1.810,-0.120,0.490,0.695,1.873,0.422,-0.030,0.765,-3.037,3.800,0.000,0.000,0.000,0.000
1.820,-0.101,0.495,0.695,1.881,0.392,0.007,0.645,-3.093,3.777,0.000,0.000,0.000,0.000
1.830,-0.082,0.498,0.695,1.887,0.360,0.045,0.525,-3.147,3.751,0.000,0.000,0.000,0.000
1.840,-0.063,0.502,0.696,1.891,0.329,0.082,0.404,-3.199,3.722,0.000,0.000,0.000,0.000
1.850,-0.044,0.505,0.697,1.895,0.296,0.119,0.283,-3.248,3.690,0.000,0.000,0.000,0.000
1.860,-0.025,0.508,0.698,1.897,0.264,0.156,0.161,-3.296,3.656,0.000,0.000,0.000,0.000
1.870,-0.006,0.510,0.700,1.898,0.231,0.193,0.040,-3.341,3.619,0.000,0.000,0.000,0.000
1.880,0.013,0.512,0.702,1.898,0.197,0.229,-0.082,-3.383,3.579,0.000,0.000,0.000,0.000
1.890,0.032,0.514,0.705,1.897,0.163,0.264,-0.204,-3.423,3.537,0.000,0.000,0.000,0.000
1.900,0.051,0.516,0.708,1.894,0.128,0.299,-0.325,-3.461,3.492,0.000,0.000,0.000,0.000
1.910,0.070,0.517,0.711,1.891,0.094,0.334,-0.447,-3.496,3.445,0.000,0.000,0.000,0.000
1.920,0.089,0.517,0.714,1.886,0.059,0.368,-0.568,-3.529,3.396,0.000,0.000,0.000,0.000
1.930,0.107,0.518,0.718,1.880,0.023,0.402,-0.688,-3.559,3.344,0.000,0.000,0.000,0.000
1.940,0.126,0.518,0.722,1.872,-0.013,0.435,-0.809,-3.586,3.289,0.000,0.000,0.000,0.000
1.950,0.145,0.518,0.727,1.864,-0.049,0.468,-0.929,-3.611,3.233,0.000,0.000,0.000,0.000
1.960,0.163,0.517,0.732,1.854,-0.085,0.500,-1.048,-3.633,3.174,0.000,0.000,0.000,0.000
1.970,0.182,0.516,0.737,1.843,-0.121,0.531,-1.167,-3.652,3.113,0.000,0.000,0.000,0.000
1.980,0.200,0.514,0.742,1.831,-0.158,0.562,-1.285,-3.668,3.050,0.000,0.000,0.000,0.000
1.990,0.218,0.513,0.748,1.817,-0.195,0.592,-1.402,-3.682,2.985,0.000,0.000,0.000,0.000
2.000,0.237,0.511,0.754,1.803,-0.232,0.622,-1.518,-3.692,2.918,0.000,0.000,0.000,0.000
2.010,0.255,0.508,0.761,1.787,-0.269,0.651,-1.634,-3.700,2.849,0.000,0.000,0.000,0.000
2.020,0.272,0.505,0.767,1.771,-0.306,0.679,-1.748,-3.705,2.778,0.000,0.000,0.000,0.000
2.030,0.290,0.502,0.774,1.753,-0.343,0.706,-1.862,-3.707,2.705,0.000,0.000,0.000,0.000
2.040,0.307,0.498,0.781,1.734,-0.380,0.733,-1.974,-3.706,2.631,0.000,0.000,0.000,0.000
2.050,0.325,0.494,0.789,1.713,-0.417,0.759,-2.085,-3.703,2.555,0.000,0.000,0.000,0.000
2.060,0.342,0.490,0.796,1.692,-0.454,0.784,-2.194,-3.696,2.477,0.000,0.000,0.000,0.000
2.070,0.358,0.485,0.804,1.670,-0.491,0.809,-2.303,-3.686,2.398,0.000,0.000,0.000,0.000
2.080,0.375,0.480,0.813,1.646,-0.528,0.832,-2.409,-3.674,2.318,0.000,0.000,0.000,0.000
2.090,0.391,0.475,0.821,1.622,-0.565,0.855,-2.515,-3.658,2.236,0.000,0.000,0.000,0.000
2.100,0.407,0.469,0.830,1.596,-0.601,0.877,-2.619,-3.640,2.153,0.000,0.000,0.000,0.000
2.110,0.423,0.463,0.839,1.570,-0.637,0.898,-2.721,-3.618,2.068,0.000,0.000,0.000,0.000
2.120,0.439,0.456,0.848,1.542,-0.674,0.918,-2.821,-3.594,1.983,0.000,0.000,0.000,0.000
2.130,0.454,0.449,0.857,1.513,-0.709,0.938,-2.920,-3.566,1.896,0.000,0.000,0.000,0.000
2.140,0.469,0.442,0.866,1.484,-0.745,0.956,-3.016,-3.536,1.809,0.000,0.000,0.000,0.000
2.150,0.484,0.434,0.876,1.453,-0.780,0.974,-3.111,-3.503,1.720,0.000,0.000,0.000,0.000
2.160,0.498,0.426,0.886,1.422,-0.815,0.991,-3.204,-3.466,1.631,0.000,0.000,0.000,0.000
2.170,0.512,0.418,0.896,1.389,-0.850,1.007,-3.295,-3.427,1.541,0.000,0.000,0.000,0.000
2.180,0.526,0.409,0.906,1.356,-0.884,1.022,-3.384,-3.385,1.451,0.000,0.000,0.000,0.000
2.190,0.539,0.400,0.916,1.322,-0.917,1.036,-3.470,-3.340,1.359,0.000,0.000,0.000,0.000
2.200,0.552,0.391,0.927,1.287,-0.951,1.049,-3.555,-3.293,1.268,0.000,0.000,0.000,0.000
2.210,0.565,0.381,0.937,1.251,-0.983,1.061,-3.637,-3.242,1.175,0.000,0.000,0.000,0.000
2.220,0.577,0.371,0.948,1.214,-1.016,1.073,-3.717,-3.189,1.083,0.000,0.000,0.000,0.000
2.230,0.589,0.361,0.959,1.177,-1.047,1.083,-3.794,-3.133,0.990,0.000,0.000,0.000,0.000
2.240,0.601,0.350,0.970,1.139,-1.079,1.093,-3.869,-3.074,0.897,0.000,0.000,0.000,0.000
2.250,0.612,0.339,0.981,1.100,-1.109,1.101,-3.942,-3.012,0.804,0.000,0.000,0.000,0.000
2.260,0.623,0.328,0.992,1.060,-1.139,1.109,-4.012,-2.948,0.711,0.000,0.000,0.000,0.000
2.270,0.633,0.317,1.003,1.019,-1.168,1.116,-4.079,-2.881,0.618,0.000,0.000,0.000,0.000
2.280,0.643,0.305,1.014,0.978,-1.197,1.121,-4.144,-2.812,0.525,0.000,0.000,0.000,0.000
2.290,0.653,0.293,1.025,0.937,-1.225,1.126,-4.206,-2.740,0.432,0.000,0.000,0.000,0.000
2.300,0.662,0.280,1.037,0.894,-1.252,1.130,-4.266,-2.666,0.340,0.000,0.000,0.000,0.000
