t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.230,0.072,0.072,1.322,0.313,0.313,0.313,-0.029,-0.029,-0.029,0.000,0.000,0.000,0.000
0.240,0.075,0.075,1.325,0.313,0.313,0.313,-0.030,-0.030,-0.030,0.000,0.000,0.000,0.000
0.250,0.078,0.078,1.328,0.312,0.312,0.312,-0.031,-0.031,-0.031,0.000,0.000,0.000,0.000
0.260,0.082,0.082,1.332,0.312,0.312,0.312,-0.033,-0.033,-0.033,0.000,0.000,0.000,0.000
0.270,0.085,0.085,1.335,0.312,0.312,0.312,-0.034,-0.034,-0.034,0.000,0.000,0.000,0.000
0.280,0.088,0.088,1.338,0.312,0.312,0.312,-0.035,-0.035,-0.035,0.000,0.000,0.000,0.000
0.290,0.091,0.091,1.341,0.311,0.311,0.311,-0.036,-0.036,-0.036,0.000,0.000,0.000,0.000
0.300,0.094,0.094,1.344,0.311,0.311,0.311,-0.038,-0.038,-0.038,0.000,0.000,0.000,0.000
0.310,0.097,0.097,1.347,0.311,0.311,0.311,-0.039,-0.039,-0.039,0.000,0.000,0.000,0.000
0.320,0.100,0.100,1.350,0.310,0.310,0.310,-0.040,-0.040,-0.040,0.000,0.000,0.000,0.000
0.330,0.103,0.103,1.353,0.310,0.310,0.310,-0.042,-0.042,-0.042,0.000,0.000,0.000,0.000
0.340,0.106,0.106,1.356,0.310,0.310,0.310,-0.043,-0.043,-0.043,0.000,0.000,0.000,0.000
0.350,0.110,0.110,1.360,0.309,0.309,0.309,-0.044,-0.044,-0.044,0.000,0.000,0.000,0.000
0.360,0.113,0.113,1.363,0.309,0.309,0.309,-0.045,-0.045,-0.045,0.000,0.000,0.000,0.000
0.370,0.116,0.116,1.366,0.309,0.309,0.309,-0.047,-0.047,-0.047,0.000,0.000,0.000,0.000
0.380,0.119,0.119,1.369,0.308,0.308,0.308,-0.048,-0.048,-0.048,0.000,0.000,0.000,0.000
0.390,0.122,0.122,1.372,0.308,0.308,0.308,-0.049,-0.049,-0.049,0.000,0.000,0.000,0.000
0.400,0.125,0.125,1.375,0.307,0.307,0.307,-0.050,-0.050,-0.050,0.000,0.000,0.000,0.000
0.410,0.128,0.128,1.378,0.307,0.307,0.307,-0.052,-0.052,-0.052,0.000,0.000,0.000,0.000
0.420,0.131,0.131,1.381,0.307,0.307,0.307,-0.053,-0.053,-0.053,0.000,0.000,0.000,0.000
0.430,0.134,0.134,1.384,0.306,0.306,0.306,-0.054,-0.054,-0.054,0.000,0.000,0.000,0.000
0.440,0.137,0.137,1.387,0.306,0.306,0.306,-0.055,-0.055,-0.055,0.000,0.000,0.000,0.000
0.450,0.140,0.140,1.390,0.305,0.305,0.305,-0.057,-0.057,-0.057,0.000,0.000,0.000,0.000
0.460,0.143,0.143,1.393,0.305,0.305,0.305,-0.058,-0.058,-0.058,0.000,0.000,0.000,0.000
0.470,0.146,0.146,1.396,0.304,0.304,0.304,-0.059,-0.059,-0.059,0.000,0.000,0.000,0.000
0.480,0.149,0.149,1.399,0.304,0.304,0.304,-0.061,-0.061,-0.061,0.000,0.000,0.000,0.000
0.490,0.152,0.152,1.402,0.303,0.303,0.303,-0.062,-0.062,-0.062,0.000,0.000,0.000,0.000
0.500,0.156,0.156,1.406,0.303,0.303,0.303,-0.063,-0.063,-0.063,0.000,0.000,0.000,0.000
0.510,0.159,0.159,1.409,0.302,0.302,0.302,-0.064,-0.064,-0.064,0.000,0.000,0.000,0.000
0.520,0.162,0.162,1.412,0.301,0.301,0.301,-0.066,-0.066,-0.066,0.000,0.000,0.000,0.000
0.530,0.165,0.165,1.415,0.301,0.301,0.301,-0.067,-0.067,-0.067,0.000,0.000,0.000,0.000
0.540,0.168,0.168,1.418,0.300,0.300,0.300,-0.068,-0.068,-0.068,0.000,0.000,0.000,0.000
0.550,0.171,0.171,1.421,0.300,0.300,0.300,-0.069,-0.069,-0.069,0.000,0.000,0.000,0.000
0.560,0.174,0.174,1.424,0.299,0.299,0.299,-0.071,-0.071,-0.071,0.000,0.000,0.000,0.000
0.570,0.177,0.177,1.427,0.298,0.298,0.298,-0.072,-0.072,-0.072,0.000,0.000,0.000,0.000
0.580,0.180,0.180,1.430,0.298,0.298,0.298,-0.073,-0.073,-0.073,0.000,0.000,0.000,0.000
0.590,0.183,0.183,1.433,0.297,0.297,0.297,-0.074,-0.074,-0.074,0.000,0.000,0.000,0.000
0.600,0.185,0.185,1.435,0.296,0.296,0.296,-0.076,-0.076,-0.076,0.000,0.000,0.000,0.000
0.610,0.188,0.188,1.438,0.296,0.296,0.296,-0.077,-0.077,-0.077,0.000,0.000,0.000,0.000
0.620,0.191,0.191,1.441,0.295,0.295,0.295,-0.078,-0.078,-0.078,0.000,0.000,0.000,0.000
0.630,0.194,0.194,1.444,0.294,0.294,0.294,-0.079,-0.079,-0.079,0.000,0.000,0.000,0.000
0.640,0.197,0.197,1.447,0.294,0.294,0.294,-0.081,-0.081,-0.081,0.000,0.000,0.000,0.000
0.650,0.200,0.200,1.450,0.293,0.293,0.293,-0.082,-0.082,-0.082,0.000,0.000,0.000,0.000
0.660,0.203,0.203,1.453,0.292,0.292,0.292,-0.083,-0.083,-0.083,0.000,0.000,0.000,0.000
0.670,0.206,0.206,1.456,0.291,0.291,0.291,-0.084,-0.084,-0.084,0.000,0.000,0.000,0.000
0.680,0.209,0.209,1.459,0.291,0.291,0.291,-0.086,-0.086,-0.086,0.000,0.000,0.000,0.000
0.690,0.212,0.212,1.462,0.290,0.290,0.290,-0.087,-0.087,-0.087,0.000,0.000,0.000,0.000
0.700,0.215,0.215,1.465,0.289,0.289,0.289,-0.088,-0.088,-0.088,0.000,0.000,0.000,0.000
0.710,0.218,0.218,1.468,0.288,0.288,0.288,-0.089,-0.089,-0.089,0.000,0.000,0.000,0.000
0.720,0.221,0.221,1.471,0.287,0.287,0.287,-0.090,-0.090,-0.090,0.000,0.000,0.000,0.000
0.730,0.223,0.223,1.473,0.287,0.287,0.287,-0.092,-0.092,-0.092,0.000,0.000,0.000,0.000
0.740,0.226,0.226,1.476,0.286,0.286,0.286,-0.093,-0.093,-0.093,0.000,0.000,0.000,0.000
0.750,0.229,0.229,1.479,0.285,0.285,0.285,-0.094,-0.094,-0.094,0.000,0.000,0.000,0.000
0.760,0.232,0.232,1.482,0.284,0.284,0.284,-0.095,-0.095,-0.095,0.000,0.000,0.000,0.000
0.770,0.235,0.235,1.485,0.283,0.283,0.283,-0.097,-0.097,-0.097,0.000,0.000,0.000,0.000
0.780,0.238,0.238,1.488,0.282,0.282,0.282,-0.098,-0.098,-0.098,0.000,0.000,0.000,0.000
0.790,0.240,0.240,1.490,0.281,0.281,0.281,-0.099,-0.099,-0.099,0.000,0.000,0.000,0.000
0.800,0.243,0.243,1.493,0.280,0.280,0.280,-0.100,-0.100,-0.100,0.000,0.000,0.000,0.000
0.810,0.246,0.246,1.496,0.279,0.279,0.279,-0.101,-0.101,-0.101,0.000,0.000,0.000,0.000
0.820,0.249,0.249,1.499,0.279,0.279,0.279,-0.103,-0.103,-0.103,0.000,0.000,0.000,0.000
0.830,0.252,0.252,1.502,0.278,0.278,0.278,-0.104,-0.104,-0.104,0.000,0.000,0.000,0.000
0.840,0.254,0.254,1.504,0.277,0.277,0.277,-0.105,-0.105,-0.105,0.000,0.000,0.000,0.000
0.850,0.257,0.257,1.507,0.276,0.276,0.276,-0.106,-0.106,-0.106,0.000,0.000,0.000,0.000
0.860,0.260,0.260,1.510,0.275,0.275,0.275,-0.107,-0.107,-0.107,0.000,0.000,0.000,0.000
0.870,0.263,0.263,1.513,0.274,0.274,0.274,-0.109,-0.109,-0.109,0.000,0.000,0.000,0.000
0.880,0.265,0.265,1.515,0.273,0.273,0.273,-0.110,-0.110,-0.110,0.000,0.000,0.000,0.000
0.890,0.268,0.268,1.518,0.272,0.272,0.272,-0.111,-0.111,-0.111,0.000,0.000,0.000,0.000
0.900,0.271,0.271,1.521,0.271,0.271,0.271,-0.112,-0.112,-0.112,0.000,0.000,0.000,0.000
0.910,0.274,0.274,1.524,0.269,0.269,0.269,-0.113,-0.113,-0.113,0.000,0.000,0.000,0.000
0.920,0.276,0.276,1.526,0.268,0.268,0.268,-0.115,-0.115,-0.115,0.000,0.000,0.000,0.000
0.930,0.279,0.279,1.529,0.267,0.267,0.267,-0.116,-0.116,-0.116,0.000,0.000,0.000,0.000
0.940,0.282,0.282,1.532,0.266,0.266,0.266,-0.117,-0.117,-0.117,0.000,0.000,0.000,0.000
0.950,0.284,0.284,1.534,0.265,0.265,0.265,-0.118,-0.118,-0.118,0.000,0.000,0.000,0.000
0.960,0.287,0.287,1.537,0.264,0.264,0.264,-0.119,-0.119,-0.119,0.000,0.000,0.000,0.000
0.970,0.289,0.289,1.539,0.263,0.263,0.263,-0.120,-0.120,-0.120,0.000,0.000,0.000,0.000
0.980,0.292,0.292,1.542,0.262,0.262,0.262,-0.122,-0.122,-0.122,0.000,0.000,0.000,0.000
0.990,0.295,0.295,1.545,0.261,0.261,0.261,-0.123,-0.123,-0.123,0.000,0.000,0.000,0.000
1.000,0.297,0.297,1.547,0.259,0.259,0.259,-0.124,-0.124,-0.124,0.000,0.000,0.000,0.000
1.010,0.300,0.300,1.550,0.258,0.258,0.258,-0.125,-0.125,-0.125,0.000,0.000,0.000,0.000
1.020,0.302,0.302,1.552,0.257,0.257,0.257,-0.126,-0.126,-0.126,0.000,0.000,0.000,0.000
1.030,0.305,0.305,1.555,0.256,0.256,0.256,-0.127,-0.127,-0.127,0.000,0.000,0.000,0.000
1.040,0.308,0.308,1.558,0.255,0.255,0.255,-0.128,-0.128,-0.128,0.000,0.000,0.000,0.000
1.050,0.310,0.310,1.560,0.253,0.253,0.253,-0.130,-0.130,-0.130,0.000,0.000,0.000,0.000
1.060,0.313,0.313,1.563,0.252,0.252,0.252,-0.131,-0.131,-0.131,0.000,0.000,0.000,0.000
1.070,0.315,0.315,1.565,0.251,0.251,0.251,-0.132,-0.132,-0.132,0.000,0.000,0.000,0.000
1.080,0.318,0.318,1.568,0.250,0.250,0.250,-0.133,-0.133,-0.133,0.000,0.000,0.000,0.000
1.090,0.320,0.320,1.570,0.248,0.248,0.248,-0.134,-0.134,-0.134,0.000,0.000,0.000,0.000
1.100,0.323,0.323,1.573,0.247,0.247,0.247,-0.135,-0.135,-0.135,0.000,0.000,0.000,0.000
1.110,0.325,0.325,1.575,0.246,0.246,0.246,-0.136,-0.136,-0.136,0.000,0.000,0.000,0.000
1.120,0.328,0.328,1.578,0.245,0.245,0.245,-0.137,-0.137,-0.137,0.000,0.000,0.000,0.000
1.130,0.330,0.330,1.580,0.243,0.243,0.243,-0.138,-0.138,-0.138,0.000,0.000,0.000,0.000
1.140,0.332,0.332,1.582,0.242,0.242,0.242,-0.140,-0.140,-0.140,0.000,0.000,0.000,0.000
1.150,0.335,0.335,1.585,0.241,0.241,0.241,-0.141,-0.141,-0.141,0.000,0.000,0.000,0.000
1.160,0.337,0.337,1.587,0.239,0.239,0.239,-0.142,-0.142,-0.142,0.000,0.000,0.000,0.000
1.170,0.340,0.340,1.590,0.238,0.238,0.238,-0.143,-0.143,-0.143,0.000,0.000,0.000,0.000
1.180,0.342,0.342,1.592,0.237,0.237,0.237,-0.144,-0.144,-0.144,0.000,0.000,0.000,0.000
1.190,0.344,0.344,1.594,0.235,0.235,0.235,-0.145,-0.145,-0.145,0.000,0.000,0.000,0.000
1.200,0.347,0.347,1.597,0.234,0.234,0.234,-0.146,-0.146,-0.146,0.000,0.000,0.000,0.000
1.210,0.349,0.349,1.599,0.232,0.232,0.232,-0.147,-0.147,-0.147,0.000,0.000,0.000,0.000
1.220,0.351,0.351,1.601,0.231,0.231,0.231,-0.148,-0.148,-0.148,0.000,0.000,0.000,0.000
1.230,0.354,0.354,1.604,0.230,0.230,0.230,-0.149,-0.149,-0.149,0.000,0.000,0.000,0.000
1.240,0.356,0.356,1.606,0.228,0.228,0.228,-0.150,-0.150,-0.150,0.000,0.000,0.000,0.000
1.250,0.358,0.358,1.608,0.227,0.227,0.227,-0.151,-0.151,-0.151,0.000,0.000,0.000,0.000
1.260,0.360,0.360,1.610,0.225,0.225,0.225,-0.152,-0.152,-0.152,0.000,0.000,0.000,0.000
1.270,0.363,0.363,1.613,0.224,0.224,0.224,-0.153,-0.153,-0.153,0.000,0.000,0.000,0.000
1.280,0.365,0.365,1.615,0.222,0.222,0.222,-0.154,-0.154,-0.154,0.000,0.000,0.000,0.000
1.290,0.367,0.367,1.617,0.221,0.221,0.221,-0.155,-0.155,-0.155,0.000,0.000,0.000,0.000
1.300,0.369,0.369,1.619,0.219,0.219,0.219,-0.156,-0.156,-0.156,0.000,0.000,0.000,0.000
1.310,0.372,0.372,1.622,0.218,0.218,0.218,-0.157,-0.157,-0.157,0.000,0.000,0.000,0.000
1.320,0.374,0.374,1.624,0.216,0.216,0.216,-0.158,-0.158,-0.158,0.000,0.000,0.000,0.000
1.330,0.376,0.376,1.626,0.215,0.215,0.215,-0.159,-0.159,-0.159,0.000,0.000,0.000,0.000
1.340,0.378,0.378,1.628,0.213,0.213,0.213,-0.160,-0.160,-0.160,0.000,0.000,0.000,0.000
1.350,0.380,0.380,1.630,0.212,0.212,0.212,-0.161,-0.161,-0.161,0.000,0.000,0.000,0.000
1.360,0.382,0.382,1.632,0.210,0.210,0.210,-0.162,-0.162,-0.162,0.000,0.000,0.000,0.000
1.370,0.384,0.384,1.634,0.208,0.208,0.208,-0.163,-0.163,-0.163,0.000,0.000,0.000,0.000
1.380,0.386,0.386,1.636,0.207,0.207,0.207,-0.164,-0.164,-0.164,0.000,0.000,0.000,0.000
1.390,0.388,0.388,1.638,0.205,0.205,0.205,-0.165,-0.165,-0.165,0.000,0.000,0.000,0.000
1.400,0.391,0.391,1.641,0.204,0.204,0.204,-0.166,-0.166,-0.166,0.000,0.000,0.000,0.000
1.410,0.393,0.393,1.643,0.202,0.202,0.202,-0.167,-0.167,-0.167,0.000,0.000,0.000,0.000
1.420,0.395,0.395,1.645,0.200,0.200,0.200,-0.168,-0.168,-0.168,0.000,0.000,0.000,0.000
1.430,0.397,0.397,1.647,0.199,0.199,0.199,-0.169,-0.169,-0.169,0.000,0.000,0.000,0.000
1.440,0.399,0.399,1.649,0.197,0.197,0.197,-0.170,-0.170,-0.170,0.000,0.000,0.000,0.000
1.450,0.401,0.401,1.651,0.196,0.196,0.196,-0.171,-0.171,-0.171,0.000,0.000,0.000,0.000
1.460,0.402,0.402,1.652,0.194,0.194,0.194,-0.172,-0.172,-0.172,0.000,0.000,0.000,0.000
1.470,0.404,0.404,1.654,0.192,0.192,0.192,-0.173,-0.173,-0.173,0.000,0.000,0.000,0.000
1.480,0.406,0.406,1.656,0.191,0.191,0.191,-0.174,-0.174,-0.174,0.000,0.000,0.000,0.000
1.490,0.408,0.408,1.658,0.189,0.189,0.189,-0.175,-0.175,-0.175,0.000,0.000,0.000,0.000
1.500,0.410,0.410,1.660,0.187,0.187,0.187,-0.175,-0.175,-0.175,0.000,0.000,0.000,0.000
1.510,0.412,0.412,1.662,0.185,0.185,0.185,-0.176,-0.176,-0.176,0.000,0.000,0.000,0.000
1.520,0.414,0.414,1.664,0.184,0.184,0.184,-0.177,-0.177,-0.177,0.000,0.000,0.000,0.000
1.530,0.416,0.416,1.666,0.182,0.182,0.182,-0.178,-0.178,-0.178,0.000,0.000,0.000,0.000
1.540,0.417,0.417,1.667,0.180,0.180,0.180,-0.179,-0.179,-0.179,0.000,0.000,0.000,0.000
1.550,0.419,0.419,1.669,0.178,0.178,0.178,-0.180,-0.180,-0.180,0.000,0.000,0.000,0.000
1.560,0.421,0.421,1.671,0.177,0.177,0.177,-0.181,-0.181,-0.181,0.000,0.000,0.000,0.000
1.570,0.423,0.423,1.673,0.175,0.175,0.175,-0.182,-0.182,-0.182,0.000,0.000,0.000,0.000
1.580,0.424,0.424,1.674,0.173,0.173,0.173,-0.182,-0.182,-0.182,0.000,0.000,0.000,0.000
1.590,0.426,0.426,1.676,0.171,0.171,0.171,-0.183,-0.183,-0.183,0.000,0.000,0.000,0.000
1.600,0.428,0.428,1.678,0.170,0.170,0.170,-0.184,-0.184,-0.184,0.000,0.000,0.000,0.000
1.610,0.430,0.430,1.680,0.168,0.168,0.168,-0.185,-0.185,-0.185,0.000,0.000,0.000,0.000
1.620,0.431,0.431,1.681,0.166,0.166,0.166,-0.186,-0.186,-0.186,0.000,0.000,0.000,0.000
1.630,0.433,0.433,1.683,0.164,0.164,0.164,-0.187,-0.187,-0.187,0.000,0.000,0.000,0.000
1.640,0.435,0.435,1.685,0.162,0.162,0.162,-0.187,-0.187,-0.187,0.000,0.000,0.000,0.000
1.650,0.436,0.436,1.686,0.161,0.161,0.161,-0.188,-0.188,-0.188,0.000,0.000,0.000,0.000
1.660,0.438,0.438,1.688,0.159,0.159,0.159,-0.189,-0.189,-0.189,0.000,0.000,0.000,0.000
1.670,0.439,0.439,1.689,0.157,0.157,0.157,-0.190,-0.190,-0.190,0.000,0.000,0.000,0.000
1.680,0.441,0.441,1.691,0.155,0.155,0.155,-0.190,-0.190,-0.190,0.000,0.000,0.000,0.000
1.690,0.442,0.442,1.692,0.153,0.153,0.153,-0.191,-0.191,-0.191,0.000,0.000,0.000,0.000
1.700,0.444,0.444,1.694,0.151,0.151,0.151,-0.192,-0.192,-0.192,0.000,0.000,0.000,0.000
1.710,0.445,0.445,1.695,0.149,0.149,0.149,-0.193,-0.193,-0.193,0.000,0.000,0.000,0.000
1.720,0.447,0.447,1.697,0.147,0.147,0.147,-0.194,-0.194,-0.194,0.000,0.000,0.000,0.000
1.730,0.448,0.448,1.698,0.146,0.146,0.146,-0.194,-0.194,-0.194,0.000,0.000,0.000,0.000
1.740,0.450,0.450,1.700,0.144,0.144,0.144,-0.195,-0.195,-0.195,0.000,0.000,0.000,0.000
1.750,0.451,0.451,1.701,0.142,0.142,0.142,-0.196,-0.196,-0.196,0.000,0.000,0.000,0.000
1.760,0.453,0.453,1.703,0.140,0.140,0.140,-0.196,-0.196,-0.196,0.000,0.000,0.000,0.000
1.770,0.454,0.454,1.704,0.138,0.138,0.138,-0.197,-0.197,-0.197,0.000,0.000,0.000,0.000
1.780,0.455,0.455,1.705,0.136,0.136,0.136,-0.198,-0.198,-0.198,0.000,0.000,0.000,0.000
1.790,0.457,0.457,1.707,0.134,0.134,0.134,-0.199,-0.199,-0.199,0.000,0.000,0.000,0.000
1.800,0.458,0.458,1.708,0.132,0.132,0.132,-0.199,-0.199,-0.199,0.000,0.000,0.000,0.000
1.810,0.459,0.459,1.709,0.130,0.130,0.130,-0.200,-0.200,-0.200,0.000,0.000,0.000,0.000
1.820,0.461,0.461,1.711,0.128,0.128,0.128,-0.201,-0.201,-0.201,0.000,0.000,0.000,0.000
1.830,0.462,0.462,1.712,0.126,0.126,0.126,-0.201,-0.201,-0.201,0.000,0.000,0.000,0.000
1.840,0.463,0.463,1.713,0.124,0.124,0.124,-0.202,-0.202,-0.202,0.000,0.000,0.000,0.000
1.850,0.465,0.465,1.715,0.122,0.122,0.122,-0.203,-0.203,-0.203,0.000,0.000,0.000,0.000
1.860,0.466,0.466,1.716,0.120,0.120,0.120,-0.203,-0.203,-0.203,0.000,0.000,0.000,0.000
1.870,0.467,0.467,1.717,0.118,0.118,0.118,-0.204,-0.204,-0.204,0.000,0.000,0.000,0.000
1.880,0.468,0.468,1.718,0.116,0.116,0.116,-0.204,-0.204,-0.204,0.000,0.000,0.000,0.000
1.890,0.469,0.469,1.719,0.114,0.114,0.114,-0.205,-0.205,-0.205,0.000,0.000,0.000,0.000
1.900,0.470,0.470,1.720,0.112,0.112,0.112,-0.206,-0.206,-0.206,0.000,0.000,0.000,0.000
1.910,0.471,0.471,1.721,0.110,0.110,0.110,-0.206,-0.206,-0.206,0.000,0.000,0.000,0.000
1.920,0.473,0.473,1.723,0.108,0.108,0.108,-0.207,-0.207,-0.207,0.000,0.000,0.000,0.000
1.930,0.474,0.474,1.724,0.106,0.106,0.106,-0.207,-0.207,-0.207,0.000,0.000,0.000,0.000
1.940,0.475,0.475,1.725,0.104,0.104,0.104,-0.208,-0.208,-0.208,0.000,0.000,0.000,0.000
1.950,0.476,0.476,1.726,0.102,0.102,0.102,-0.209,-0.209,-0.209,0.000,0.000,0.000,0.000
1.960,0.477,0.477,1.727,0.100,0.100,0.100,-0.209,-0.209,-0.209,0.000,0.000,0.000,0.000
1.970,0.478,0.478,1.728,0.098,0.098,0.098,-0.210,-0.210,-0.210,0.000,0.000,0.000,0.000
1.980,0.479,0.479,1.729,0.096,0.096,0.096,-0.210,-0.210,-0.210,0.000,0.000,0.000,0.000
1.990,0.480,0.480,1.730,0.094,0.094,0.094,-0.211,-0.211,-0.211,0.000,0.000,0.000,0.000
2.000,0.481,0.481,1.731,0.092,0.092,0.092,-0.211,-0.211,-0.211,0.000,0.000,0.000,0.000
2.010,0.481,0.481,1.731,0.089,0.089,0.089,-0.212,-0.212,-0.212,0.000,0.000,0.000,0.000
2.020,0.482,0.482,1.732,0.087,0.087,0.087,-0.212,-0.212,-0.212,0.000,0.000,0.000,0.000
2.030,0.483,0.483,1.733,0.085,0.085,0.085,-0.213,-0.213,-0.213,0.000,0.000,0.000,0.000
2.040,0.484,0.484,1.734,0.083,0.083,0.083,-0.213,-0.213,-0.213,0.000,0.000,0.000,0.000
2.050,0.485,0.485,1.735,0.081,0.081,0.081,-0.214,-0.214,-0.214,0.000,0.000,0.000,0.000
2.060,0.486,0.486,1.736,0.079,0.079,0.079,-0.214,-0.214,-0.214,0.000,0.000,0.000,0.000
2.070,0.486,0.486,1.736,0.077,0.077,0.077,-0.215,-0.215,-0.215,0.000,0.000,0.000,0.000
2.080,0.487,0.487,1.737,0.075,0.075,0.075,-0.215,-0.215,-0.215,0.000,0.000,0.000,0.000
2.090,0.488,0.488,1.738,0.073,0.073,0.073,-0.215,-0.215,-0.215,0.000,0.000,0.000,0.000
2.100,0.489,0.489,1.739,0.070,0.070,0.070,-0.216,-0.216,-0.216,0.000,0.000,0.000,0.000
2.110,0.489,0.489,1.739,0.068,0.068,0.068,-0.216,-0.216,-0.216,0.000,0.000,0.000,0.000
2.120,0.490,0.490,1.740,0.066,0.066,0.066,-0.217,-0.217,-0.217,0.000,0.000,0.000,0.000
2.130,0.491,0.491,1.741,0.064,0.064,0.064,-0.217,-0.217,-0.217,0.000,0.000,0.000,0.000
2.140,0.491,0.491,1.741,0.062,0.062,0.062,-0.218,-0.218,-0.218,0.000,0.000,0.000,0.000
2.150,0.492,0.492,1.742,0.060,0.060,0.060,-0.218,-0.218,-0.218,0.000,0.000,0.000,0.000
2.160,0.492,0.492,1.742,0.057,0.057,0.057,-0.218,-0.218,-0.218,0.000,0.000,0.000,0.000
2.170,0.493,0.493,1.743,0.055,0.055,0.055,-0.219,-0.219,-0.219,0.000,0.000,0.000,0.000
2.180,0.494,0.494,1.744,0.053,0.053,0.053,-0.219,-0.219,-0.219,0.000,0.000,0.000,0.000
2.190,0.494,0.494,1.744,0.051,0.051,0.051,-0.219,-0.219,-0.219,0.000,0.000,0.000,0.000
2.200,0.495,0.495,1.745,0.049,0.049,0.049,-0.220,-0.220,-0.220,0.000,0.000,0.000,0.000
2.210,0.495,0.495,1.745,0.047,0.047,0.047,-0.220,-0.220,-0.220,0.000,0.000,0.000,0.000
2.220,0.496,0.496,1.746,0.044,0.044,0.044,-0.220,-0.220,-0.220,0.000,0.000,0.000,0.000
2.230,0.496,0.496,1.746,0.042,0.042,0.042,-0.221,-0.221,-0.221,0.000,0.000,0.000,0.000
2.240,0.496,0.496,1.746,0.040,0.040,0.040,-0.221,-0.221,-0.221,0.000,0.000,0.000,0.000
2.250,0.497,0.497,1.747,0.038,0.038,0.038,-0.221,-0.221,-0.221,0.000,0.000,0.000,0.000
2.260,0.497,0.497,1.747,0.036,0.036,0.036,-0.222,-0.222,-0.222,0.000,0.000,0.000,0.000
2.270,0.497,0.497,1.747,0.033,0.033,0.033,-0.222,-0.222,-0.222,0.000,0.000,0.000,0.000
2.280,0.498,0.498,1.748,0.031,0.031,0.031,-0.222,-0.222,-0.222,0.000,0.000,0.000,0.000
2.290,0.498,0.498,1.748,0.029,0.029,0.029,-0.222,-0.222,-0.222,0.000,0.000,0.000,0.000
2.300,0.498,0.498,1.748,0.027,0.027,0.027,-0.223,-0.223,-0.223,0.000,0.000,0.000,0.000
2.310,0.499,0.499,1.749,0.025,0.025,0.025,-0.223,-0.223,-0.223,0.000,0.000,0.000,0.000
2.320,0.499,0.499,1.749,0.022,0.022,0.022,-0.223,-0.223,-0.223,0.000,0.000,0.000,0.000
2.330,0.499,0.499,1.749,0.020,0.020,0.020,-0.223,-0.223,-0.223,0.000,0.000,0.000,0.000
2.340,0.499,0.499,1.749,0.018,0.018,0.018,-0.223,-0.223,-0.223,0.000,0.000,0.000,0.000
2.350,0.499,0.499,1.749,0.016,0.016,0.016,-0.224,-0.224,-0.224,0.000,0.000,0.000,0.000
