t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.220,0.138,0.138,0.138,0.626,0.626,0.626,-0.055,-0.055,-0.055,0.000,0.000,0.000,0.000
0.230,0.144,0.144,0.144,0.626,0.626,0.626,-0.058,-0.058,-0.058,0.000,0.000,0.000,0.000
0.240,0.151,0.151,0.151,0.625,0.625,0.625,-0.060,-0.060,-0.060,0.000,0.000,0.000,0.000
0.250,0.157,0.157,0.157,0.625,0.625,0.625,-0.063,-0.063,-0.063,0.000,0.000,0.000,0.000
0.260,0.163,0.163,0.163,0.624,0.624,0.624,-0.065,-0.065,-0.065,0.000,0.000,0.000,0.000
0.270,0.169,0.169,0.169,0.624,0.624,0.624,-0.068,-0.068,-0.068,0.000,0.000,0.000,0.000
0.280,0.176,0.176,0.176,0.623,0.623,0.623,-0.070,-0.070,-0.070,0.000,0.000,0.000,0.000
0.290,0.182,0.182,0.182,0.623,0.623,0.623,-0.073,-0.073,-0.073,0.000,0.000,0.000,0.000
0.300,0.188,0.188,0.188,0.622,0.622,0.622,-0.075,-0.075,-0.075,0.000,0.000,0.000,0.000
0.310,0.194,0.194,0.194,0.621,0.621,0.621,-0.078,-0.078,-0.078,0.000,0.000,0.000,0.000
0.320,0.201,0.201,0.201,0.621,0.621,0.621,-0.081,-0.081,-0.081,0.000,0.000,0.000,0.000
0.330,0.207,0.207,0.207,0.620,0.620,0.620,-0.083,-0.083,-0.083,0.000,0.000,0.000,0.000
0.340,0.213,0.213,0.213,0.620,0.620,0.620,-0.086,-0.086,-0.086,0.000,0.000,0.000,0.000
0.350,0.219,0.219,0.219,0.619,0.619,0.619,-0.088,-0.088,-0.088,0.000,0.000,0.000,0.000
0.360,0.225,0.225,0.225,0.618,0.618,0.618,-0.091,-0.091,-0.091,0.000,0.000,0.000,0.000
0.370,0.232,0.232,0.232,0.617,0.617,0.617,-0.093,-0.093,-0.093,0.000,0.000,0.000,0.000
0.380,0.238,0.238,0.238,0.617,0.617,0.617,-0.096,-0.096,-0.096,0.000,0.000,0.000,0.000
0.390,0.244,0.244,0.244,0.616,0.616,0.616,-0.098,-0.098,-0.098,0.000,0.000,0.000,0.000
0.400,0.250,0.250,0.250,0.615,0.615,0.615,-0.101,-0.101,-0.101,0.000,0.000,0.000,0.000
0.410,0.256,0.256,0.256,0.614,0.614,0.614,-0.103,-0.103,-0.103,0.000,0.000,0.000,0.000
0.420,0.262,0.262,0.262,0.613,0.613,0.613,-0.106,-0.106,-0.106,0.000,0.000,0.000,0.000
0.430,0.268,0.268,0.268,0.612,0.612,0.612,-0.108,-0.108,-0.108,0.000,0.000,0.000,0.000
0.440,0.275,0.275,0.275,0.611,0.611,0.611,-0.111,-0.111,-0.111,0.000,0.000,0.000,0.000
0.450,0.281,0.281,0.281,0.610,0.610,0.610,-0.113,-0.113,-0.113,0.000,0.000,0.000,0.000
0.460,0.287,0.287,0.287,0.609,0.609,0.609,-0.116,-0.116,-0.116,0.000,0.000,0.000,0.000
0.470,0.293,0.293,0.293,0.608,0.608,0.608,-0.119,-0.119,-0.119,0.000,0.000,0.000,0.000
0.480,0.299,0.299,0.299,0.607,0.607,0.607,-0.121,-0.121,-0.121,0.000,0.000,0.000,0.000
0.490,0.305,0.305,0.305,0.606,0.606,0.606,-0.124,-0.124,-0.124,0.000,0.000,0.000,0.000
0.500,0.311,0.311,0.311,0.605,0.605,0.605,-0.126,-0.126,-0.126,0.000,0.000,0.000,0.000
0.510,0.317,0.317,0.317,0.604,0.604,0.604,-0.129,-0.129,-0.129,0.000,0.000,0.000,0.000
0.520,0.323,0.323,0.323,0.603,0.603,0.603,-0.131,-0.131,-0.131,0.000,0.000,0.000,0.000
0.530,0.329,0.329,0.329,0.602,0.602,0.602,-0.134,-0.134,-0.134,0.000,0.000,0.000,0.000
0.540,0.335,0.335,0.335,0.601,0.601,0.601,-0.136,-0.136,-0.136,0.000,0.000,0.000,0.000
0.550,0.341,0.341,0.341,0.599,0.599,0.599,-0.139,-0.139,-0.139,0.000,0.000,0.000,0.000
0.560,0.347,0.347,0.347,0.598,0.598,0.598,-0.141,-0.141,-0.141,0.000,0.000,0.000,0.000
0.570,0.353,0.353,0.353,0.597,0.597,0.597,-0.144,-0.144,-0.144,0.000,0.000,0.000,0.000
0.580,0.359,0.359,0.359,0.596,0.596,0.596,-0.146,-0.146,-0.146,0.000,0.000,0.000,0.000
0.590,0.365,0.365,0.365,0.594,0.594,0.594,-0.149,-0.149,-0.149,0.000,0.000,0.000,0.000
0.600,0.371,0.371,0.371,0.593,0.593,0.593,-0.151,-0.151,-0.151,0.000,0.000,0.000,0.000
0.610,0.377,0.377,0.377,0.592,0.592,0.592,-0.154,-0.154,-0.154,0.000,0.000,0.000,0.000
0.620,0.383,0.383,0.383,0.590,0.590,0.590,-0.156,-0.156,-0.156,0.000,0.000,0.000,0.000
0.630,0.389,0.389,0.389,0.589,0.589,0.589,-0.159,-0.159,-0.159,0.000,0.000,0.000,0.000
0.640,0.395,0.395,0.395,0.587,0.587,0.587,-0.161,-0.161,-0.161,0.000,0.000,0.000,0.000
0.650,0.400,0.400,0.400,0.586,0.586,0.586,-0.164,-0.164,-0.164,0.000,0.000,0.000,0.000
0.660,0.406,0.406,0.406,0.584,0.584,0.584,-0.166,-0.166,-0.166,0.000,0.000,0.000,0.000
0.670,0.412,0.412,0.412,0.583,0.583,0.583,-0.169,-0.169,-0.169,0.000,0.000,0.000,0.000
0.680,0.418,0.418,0.418,0.581,0.581,0.581,-0.171,-0.171,-0.171,0.000,0.000,0.000,0.000
0.690,0.424,0.424,0.424,0.580,0.580,0.580,-0.174,-0.174,-0.174,0.000,0.000,0.000,0.000
0.700,0.430,0.430,0.430,0.578,0.578,0.578,-0.176,-0.176,-0.176,0.000,0.000,0.000,0.000
0.710,0.435,0.435,0.435,0.577,0.577,0.577,-0.179,-0.179,-0.179,0.000,0.000,0.000,0.000
0.720,0.441,0.441,0.441,0.575,0.575,0.575,-0.181,-0.181,-0.181,0.000,0.000,0.000,0.000
0.730,0.447,0.447,0.447,0.573,0.573,0.573,-0.183,-0.183,-0.183,0.000,0.000,0.000,0.000
0.740,0.453,0.453,0.453,0.572,0.572,0.572,-0.186,-0.186,-0.186,0.000,0.000,0.000,0.000
0.750,0.458,0.458,0.458,0.570,0.570,0.570,-0.188,-0.188,-0.188,0.000,0.000,0.000,0.000
0.760,0.464,0.464,0.464,0.568,0.568,0.568,-0.191,-0.191,-0.191,0.000,0.000,0.000,0.000
0.770,0.470,0.470,0.470,0.566,0.566,0.566,-0.193,-0.193,-0.193,0.000,0.000,0.000,0.000
0.780,0.475,0.475,0.475,0.565,0.565,0.565,-0.196,-0.196,-0.196,0.000,0.000,0.000,0.000
0.790,0.481,0.481,0.481,0.563,0.563,0.563,-0.198,-0.198,-0.198,0.000,0.000,0.000,0.000
0.800,0.487,0.487,0.487,0.561,0.561,0.561,-0.200,-0.200,-0.200,0.000,0.000,0.000,0.000
0.810,0.492,0.492,0.492,0.559,0.559,0.559,-0.203,-0.203,-0.203,0.000,0.000,0.000,0.000
0.820,0.498,0.498,0.498,0.557,0.557,0.557,-0.205,-0.205,-0.205,0.000,0.000,0.000,0.000
0.830,0.503,0.503,0.503,0.555,0.555,0.555,-0.208,-0.208,-0.208,0.000,0.000,0.000,0.000
0.840,0.509,0.509,0.509,0.553,0.553,0.553,-0.210,-0.210,-0.210,0.000,0.000,0.000,0.000
0.850,0.514,0.514,0.514,0.551,0.551,0.551,-0.213,-0.213,-0.213,0.000,0.000,0.000,0.000
0.860,0.520,0.520,0.520,0.549,0.549,0.549,-0.215,-0.215,-0.215,0.000,0.000,0.000,0.000
0.870,0.525,0.525,0.525,0.547,0.547,0.547,-0.217,-0.217,-0.217,0.000,0.000,0.000,0.000
0.880,0.531,0.531,0.531,0.545,0.545,0.545,-0.220,-0.220,-0.220,0.000,0.000,0.000,0.000
0.890,0.536,0.536,0.536,0.543,0.543,0.543,-0.222,-0.222,-0.222,0.000,0.000,0.000,0.000
0.900,0.542,0.542,0.542,0.541,0.541,0.541,-0.224,-0.224,-0.224,0.000,0.000,0.000,0.000
0.910,0.547,0.547,0.547,0.539,0.539,0.539,-0.227,-0.227,-0.227,0.000,0.000,0.000,0.000
0.920,0.552,0.552,0.552,0.537,0.537,0.537,-0.229,-0.229,-0.229,0.000,0.000,0.000,0.000
0.930,0.558,0.558,0.558,0.535,0.535,0.535,-0.231,-0.231,-0.231,0.000,0.000,0.000,0.000
0.940,0.563,0.563,0.563,0.532,0.532,0.532,-0.234,-0.234,-0.234,0.000,0.000,0.000,0.000
0.950,0.568,0.568,0.568,0.530,0.530,0.530,-0.236,-0.236,-0.236,0.000,0.000,0.000,0.000
0.960,0.574,0.574,0.574,0.528,0.528,0.528,-0.238,-0.238,-0.238,0.000,0.000,0.000,0.000
0.970,0.579,0.579,0.579,0.526,0.526,0.526,-0.241,-0.241,-0.241,0.000,0.000,0.000,0.000
0.980,0.584,0.584,0.584,0.524,0.524,0.524,-0.243,-0.243,-0.243,0.000,0.000,0.000,0.000
0.990,0.589,0.589,0.589,0.521,0.521,0.521,-0.245,-0.245,-0.245,0.000,0.000,0.000,0.000
1.000,0.595,0.595,0.595,0.519,0.519,0.519,-0.248,-0.248,-0.248,0.000,0.000,0.000,0.000
1.010,0.600,0.600,0.600,0.517,0.517,0.517,-0.250,-0.250,-0.250,0.000,0.000,0.000,0.000
1.020,0.605,0.605,0.605,0.514,0.514,0.514,-0.252,-0.252,-0.252,0.000,0.000,0.000,0.000
1.030,0.610,0.610,0.610,0.512,0.512,0.512,-0.255,-0.255,-0.255,0.000,0.000,0.000,0.000
1.040,0.615,0.615,0.615,0.509,0.509,0.509,-0.257,-0.257,-0.257,0.000,0.000,0.000,0.000
1.050,0.620,0.620,0.620,0.507,0.507,0.507,-0.259,-0.259,-0.259,0.000,0.000,0.000,0.000
1.060,0.625,0.625,0.625,0.504,0.504,0.504,-0.261,-0.261,-0.261,0.000,0.000,0.000,0.000
1.070,0.630,0.630,0.630,0.502,0.502,0.502,-0.264,-0.264,-0.264,0.000,0.000,0.000,0.000
1.080,0.635,0.635,0.635,0.499,0.499,0.499,-0.266,-0.266,-0.266,0.000,0.000,0.000,0.000
1.090,0.640,0.640,0.640,0.497,0.497,0.497,-0.268,-0.268,-0.268,0.000,0.000,0.000,0.000
1.100,0.645,0.645,0.645,0.494,0.494,0.494,-0.270,-0.270,-0.270,0.000,0.000,0.000,0.000
1.110,0.650,0.650,0.650,0.492,0.492,0.492,-0.272,-0.272,-0.272,0.000,0.000,0.000,0.000
1.120,0.655,0.655,0.655,0.489,0.489,0.489,-0.275,-0.275,-0.275,0.000,0.000,0.000,0.000
1.130,0.660,0.660,0.660,0.487,0.487,0.487,-0.277,-0.277,-0.277,0.000,0.000,0.000,0.000
1.140,0.665,0.665,0.665,0.484,0.484,0.484,-0.279,-0.279,-0.279,0.000,0.000,0.000,0.000
1.150,0.670,0.670,0.670,0.481,0.481,0.481,-0.281,-0.281,-0.281,0.000,0.000,0.000,0.000
1.160,0.675,0.675,0.675,0.479,0.479,0.479,-0.283,-0.283,-0.283,0.000,0.000,0.000,0.000
1.170,0.679,0.679,0.679,0.476,0.476,0.476,-0.286,-0.286,-0.286,0.000,0.000,0.000,0.000
1.180,0.684,0.684,0.684,0.473,0.473,0.473,-0.288,-0.288,-0.288,0.000,0.000,0.000,0.000
1.190,0.689,0.689,0.689,0.470,0.470,0.470,-0.290,-0.290,-0.290,0.000,0.000,0.000,0.000
1.200,0.693,0.693,0.693,0.468,0.468,0.468,-0.292,-0.292,-0.292,0.000,0.000,0.000,0.000
1.210,0.698,0.698,0.698,0.465,0.465,0.465,-0.294,-0.294,-0.294,0.000,0.000,0.000,0.000
1.220,0.703,0.703,0.703,0.462,0.462,0.462,-0.296,-0.296,-0.296,0.000,0.000,0.000,0.000
1.230,0.707,0.707,0.707,0.459,0.459,0.459,-0.298,-0.298,-0.298,0.000,0.000,0.000,0.000
1.240,0.712,0.712,0.712,0.456,0.456,0.456,-0.300,-0.300,-0.300,0.000,0.000,0.000,0.000
1.250,0.716,0.716,0.716,0.453,0.453,0.453,-0.302,-0.302,-0.302,0.000,0.000,0.000,0.000
1.260,0.721,0.721,0.721,0.450,0.450,0.450,-0.305,-0.305,-0.305,0.000,0.000,0.000,0.000
1.270,0.725,0.725,0.725,0.447,0.447,0.447,-0.307,-0.307,-0.307,0.000,0.000,0.000,0.000
1.280,0.730,0.730,0.730,0.444,0.444,0.444,-0.309,-0.309,-0.309,0.000,0.000,0.000,0.000
1.290,0.734,0.734,0.734,0.441,0.441,0.441,-0.311,-0.311,-0.311,0.000,0.000,0.000,0.000
1.300,0.739,0.739,0.739,0.438,0.438,0.438,-0.313,-0.313,-0.313,0.000,0.000,0.000,0.000
1.310,0.743,0.743,0.743,0.435,0.435,0.435,-0.315,-0.315,-0.315,0.000,0.000,0.000,0.000
1.320,0.747,0.747,0.747,0.432,0.432,0.432,-0.317,-0.317,-0.317,0.000,0.000,0.000,0.000
1.330,0.752,0.752,0.752,0.429,0.429,0.429,-0.319,-0.319,-0.319,0.000,0.000,0.000,0.000
1.340,0.756,0.756,0.756,0.426,0.426,0.426,-0.321,-0.321,-0.321,0.000,0.000,0.000,0.000
1.350,0.760,0.760,0.760,0.423,0.423,0.423,-0.323,-0.323,-0.323,0.000,0.000,0.000,0.000
1.360,0.765,0.765,0.765,0.420,0.420,0.420,-0.325,-0.325,-0.325,0.000,0.000,0.000,0.000
1.370,0.769,0.769,0.769,0.417,0.417,0.417,-0.327,-0.327,-0.327,0.000,0.000,0.000,0.000
1.380,0.773,0.773,0.773,0.414,0.414,0.414,-0.329,-0.329,-0.329,0.000,0.000,0.000,0.000
1.390,0.777,0.777,0.777,0.411,0.411,0.411,-0.330,-0.330,-0.330,0.000,0.000,0.000,0.000
1.400,0.781,0.781,0.781,0.407,0.407,0.407,-0.332,-0.332,-0.332,0.000,0.000,0.000,0.000
1.410,0.785,0.785,0.785,0.404,0.404,0.404,-0.334,-0.334,-0.334,0.000,0.000,0.000,0.000
1.420,0.789,0.789,0.789,0.401,0.401,0.401,-0.336,-0.336,-0.336,0.000,0.000,0.000,0.000
1.430,0.793,0.793,0.793,0.398,0.398,0.398,-0.338,-0.338,-0.338,0.000,0.000,0.000,0.000
1.440,0.797,0.797,0.797,0.394,0.394,0.394,-0.340,-0.340,-0.340,0.000,0.000,0.000,0.000
1.450,0.801,0.801,0.801,0.391,0.391,0.391,-0.342,-0.342,-0.342,0.000,0.000,0.000,0.000
1.460,0.805,0.805,0.805,0.388,0.388,0.388,-0.344,-0.344,-0.344,0.000,0.000,0.000,0.000
1.470,0.809,0.809,0.809,0.384,0.384,0.384,-0.345,-0.345,-0.345,0.000,0.000,0.000,0.000
1.480,0.813,0.813,0.813,0.381,0.381,0.381,-0.347,-0.347,-0.347,0.000,0.000,0.000,0.000
1.490,0.816,0.816,0.816,0.378,0.378,0.378,-0.349,-0.349,-0.349,0.000,0.000,0.000,0.000
1.500,0.820,0.820,0.820,0.374,0.374,0.374,-0.351,-0.351,-0.351,0.000,0.000,0.000,0.000
1.510,0.824,0.824,0.824,0.371,0.371,0.371,-0.353,-0.353,-0.353,0.000,0.000,0.000,0.000
1.520,0.828,0.828,0.828,0.367,0.367,0.367,-0.354,-0.354,-0.354,0.000,0.000,0.000,0.000
1.530,0.831,0.831,0.831,0.364,0.364,0.364,-0.356,-0.356,-0.356,0.000,0.000,0.000,0.000
1.540,0.835,0.835,0.835,0.360,0.360,0.360,-0.358,-0.358,-0.358,0.000,0.000,0.000,0.000
1.550,0.838,0.838,0.838,0.357,0.357,0.357,-0.360,-0.360,-0.360,0.000,0.000,0.000,0.000
1.560,0.842,0.842,0.842,0.353,0.353,0.353,-0.361,-0.361,-0.361,0.000,0.000,0.000,0.000
1.570,0.846,0.846,0.846,0.350,0.350,0.350,-0.363,-0.363,-0.363,0.000,0.000,0.000,0.000
1.580,0.849,0.849,0.849,0.346,0.346,0.346,-0.365,-0.365,-0.365,0.000,0.000,0.000,0.000
1.590,0.852,0.852,0.852,0.343,0.343,0.343,-0.366,-0.366,-0.366,0.000,0.000,0.000,0.000
1.600,0.856,0.856,0.856,0.339,0.339,0.339,-0.368,-0.368,-0.368,0.000,0.000,0.000,0.000
1.610,0.859,0.859,0.859,0.336,0.336,0.336,-0.370,-0.370,-0.370,0.000,0.000,0.000,0.000
1.620,0.863,0.863,0.863,0.332,0.332,0.332,-0.371,-0.371,-0.371,0.000,0.000,0.000,0.000
1.630,0.866,0.866,0.866,0.328,0.328,0.328,-0.373,-0.373,-0.373,0.000,0.000,0.000,0.000
1.640,0.869,0.869,0.869,0.325,0.325,0.325,-0.375,-0.375,-0.375,0.000,0.000,0.000,0.000
1.650,0.872,0.872,0.872,0.321,0.321,0.321,-0.376,-0.376,-0.376,0.000,0.000,0.000,0.000
1.660,0.876,0.876,0.876,0.317,0.317,0.317,-0.378,-0.378,-0.378,0.000,0.000,0.000,0.000
1.670,0.879,0.879,0.879,0.314,0.314,0.314,-0.379,-0.379,-0.379,0.000,0.000,0.000,0.000
1.680,0.882,0.882,0.882,0.310,0.310,0.310,-0.381,-0.381,-0.381,0.000,0.000,0.000,0.000
1.690,0.885,0.885,0.885,0.306,0.306,0.306,-0.383,-0.383,-0.383,0.000,0.000,0.000,0.000
1.700,0.888,0.888,0.888,0.302,0.302,0.302,-0.384,-0.384,-0.384,0.000,0.000,0.000,0.000
1.710,0.891,0.891,0.891,0.299,0.299,0.299,-0.386,-0.386,-0.386,0.000,0.000,0.000,0.000
1.720,0.894,0.894,0.894,0.295,0.295,0.295,-0.387,-0.387,-0.387,0.000,0.000,0.000,0.000
1.730,0.897,0.897,0.897,0.291,0.291,0.291,-0.388,-0.388,-0.388,0.000,0.000,0.000,0.000
1.740,0.900,0.900,0.900,0.287,0.287,0.287,-0.390,-0.390,-0.390,0.000,0.000,0.000,0.000
1.750,0.903,0.903,0.903,0.283,0.283,0.283,-0.391,-0.391,-0.391,0.000,0.000,0.000,0.000
1.760,0.905,0.905,0.905,0.280,0.280,0.280,-0.393,-0.393,-0.393,0.000,0.000,0.000,0.000
1.770,0.908,0.908,0.908,0.276,0.276,0.276,-0.394,-0.394,-0.394,0.000,0.000,0.000,0.000
1.780,0.911,0.911,0.911,0.272,0.272,0.272,-0.396,-0.396,-0.396,0.000,0.000,0.000,0.000
1.790,0.914,0.914,0.914,0.268,0.268,0.268,-0.397,-0.397,-0.397,0.000,0.000,0.000,0.000
1.800,0.916,0.916,0.916,0.264,0.264,0.264,-0.398,-0.398,-0.398,0.000,0.000,0.000,0.000
1.810,0.919,0.919,0.919,0.260,0.260,0.260,-0.400,-0.400,-0.400,0.000,0.000,0.000,0.000
1.820,0.921,0.921,0.921,0.256,0.256,0.256,-0.401,-0.401,-0.401,0.000,0.000,0.000,0.000
1.830,0.924,0.924,0.924,0.252,0.252,0.252,-0.402,-0.402,-0.402,0.000,0.000,0.000,0.000
1.840,0.927,0.927,0.927,0.248,0.248,0.248,-0.404,-0.404,-0.404,0.000,0.000,0.000,0.000
1.850,0.929,0.929,0.929,0.244,0.244,0.244,-0.405,-0.405,-0.405,0.000,0.000,0.000,0.000
1.860,0.931,0.931,0.931,0.240,0.240,0.240,-0.406,-0.406,-0.406,0.000,0.000,0.000,0.000
1.870,0.934,0.934,0.934,0.236,0.236,0.236,-0.408,-0.408,-0.408,0.000,0.000,0.000,0.000
1.880,0.936,0.936,0.936,0.232,0.232,0.232,-0.409,-0.409,-0.409,0.000,0.000,0.000,0.000
1.890,0.938,0.938,0.938,0.228,0.228,0.228,-0.410,-0.410,-0.410,0.000,0.000,0.000,0.000
1.900,0.941,0.941,0.941,0.224,0.224,0.224,-0.411,-0.411,-0.411,0.000,0.000,0.000,0.000
1.910,0.943,0.943,0.943,0.220,0.220,0.220,-0.412,-0.412,-0.412,0.000,0.000,0.000,0.000
1.920,0.945,0.945,0.945,0.216,0.216,0.216,-0.414,-0.414,-0.414,0.000,0.000,0.000,0.000
1.930,0.947,0.947,0.947,0.212,0.212,0.212,-0.415,-0.415,-0.415,0.000,0.000,0.000,0.000
1.940,0.949,0.949,0.949,0.208,0.208,0.208,-0.416,-0.416,-0.416,0.000,0.000,0.000,0.000
1.950,0.951,0.951,0.951,0.204,0.204,0.204,-0.417,-0.417,-0.417,0.000,0.000,0.000,0.000
1.960,0.953,0.953,0.953,0.200,0.200,0.200,-0.418,-0.418,-0.418,0.000,0.000,0.000,0.000
1.970,0.955,0.955,0.955,0.196,0.196,0.196,-0.419,-0.419,-0.419,0.000,0.000,0.000,0.000
1.980,0.957,0.957,0.957,0.191,0.191,0.191,-0.420,-0.420,-0.420,0.000,0.000,0.000,0.000
1.990,0.959,0.959,0.959,0.187,0.187,0.187,-0.421,-0.421,-0.421,0.000,0.000,0.000,0.000
2.000,0.961,0.961,0.961,0.183,0.183,0.183,-0.422,-0.422,-0.422,0.000,0.000,0.000,0.000
2.010,0.963,0.963,0.963,0.179,0.179,0.179,-0.423,-0.423,-0.423,0.000,0.000,0.000,0.000
2.020,0.965,0.965,0.965,0.175,0.175,0.175,-0.424,-0.424,-0.424,0.000,0.000,0.000,0.000
2.030,0.966,0.966,0.966,0.171,0.171,0.171,-0.425,-0.425,-0.425,0.000,0.000,0.000,0.000
2.040,0.968,0.968,0.968,0.166,0.166,0.166,-0.426,-0.426,-0.426,0.000,0.000,0.000,0.000
2.050,0.970,0.970,0.970,0.162,0.162,0.162,-0.427,-0.427,-0.427,0.000,0.000,0.000,0.000
2.060,0.971,0.971,0.971,0.158,0.158,0.158,-0.428,-0.428,-0.428,0.000,0.000,0.000,0.000
2.070,0.973,0.973,0.973,0.154,0.154,0.154,-0.429,-0.429,-0.429,0.000,0.000,0.000,0.000
2.080,0.974,0.974,0.974,0.149,0.149,0.149,-0.430,-0.430,-0.430,0.000,0.000,0.000,0.000
2.090,0.976,0.976,0.976,0.145,0.145,0.145,-0.431,-0.431,-0.431,0.000,0.000,0.000,0.000
2.100,0.977,0.977,0.977,0.141,0.141,0.141,-0.432,-0.432,-0.432,0.000,0.000,0.000,0.000
2.110,0.979,0.979,0.979,0.137,0.137,0.137,-0.433,-0.433,-0.433,0.000,0.000,0.000,0.000
2.120,0.980,0.980,0.980,0.132,0.132,0.132,-0.434,-0.434,-0.434,0.000,0.000,0.000,0.000
2.130,0.981,0.981,0.981,0.128,0.128,0.128,-0.434,-0.434,-0.434,0.000,0.000,0.000,0.000
2.140,0.983,0.983,0.983,0.124,0.124,0.124,-0.435,-0.435,-0.435,0.000,0.000,0.000,0.000
2.150,0.984,0.984,0.984,0.119,0.119,0.119,-0.436,-0.436,-0.436,0.000,0.000,0.000,0.000
2.160,0.985,0.985,0.985,0.115,0.115,0.115,-0.437,-0.437,-0.437,0.000,0.000,0.000,0.000
2.170,0.986,0.986,0.986,0.111,0.111,0.111,-0.437,-0.437,-0.437,0.000,0.000,0.000,0.000
2.180,0.987,0.987,0.987,0.106,0.106,0.106,-0.438,-0.438,-0.438,0.000,0.000,0.000,0.000
2.190,0.988,0.988,0.988,0.102,0.102,0.102,-0.439,-0.439,-0.439,0.000,0.000,0.000,0.000
2.200,0.989,0.989,0.989,0.098,0.098,0.098,-0.439,-0.439,-0.439,0.000,0.000,0.000,0.000
2.210,0.990,0.990,0.990,0.093,0.093,0.093,-0.440,-0.440,-0.440,0.000,0.000,0.000,0.000
2.220,0.991,0.991,0.991,0.089,0.089,0.089,-0.441,-0.441,-0.441,0.000,0.000,0.000,0.000
2.230,0.992,0.992,0.992,0.084,0.084,0.084,-0.441,-0.441,-0.441,0.000,0.000,0.000,0.000
2.240,0.993,0.993,0.993,0.080,0.080,0.080,-0.442,-0.442,-0.442,0.000,0.000,0.000,0.000
2.250,0.994,0.994,0.994,0.076,0.076,0.076,-0.443,-0.443,-0.443,0.000,0.000,0.000,0.000
2.260,0.994,0.994,0.994,0.071,0.071,0.071,-0.443,-0.443,-0.443,0.000,0.000,0.000,0.000
2.270,0.995,0.995,0.995,0.067,0.067,0.067,-0.444,-0.444,-0.444,0.000,0.000,0.000,0.000
2.280,0.996,0.996,0.996,0.062,0.062,0.062,-0.444,-0.444,-0.444,0.000,0.000,0.000,0.000
2.290,0.996,0.996,0.996,0.058,0.058,0.058,-0.445,-0.445,-0.445,0.000,0.000,0.000,0.000
2.300,0.997,0.997,0.997,0.054,0.054,0.054,-0.445,-0.445,-0.445,0.000,0.000,0.000,0.000
2.310,0.997,0.997,0.997,0.049,0.049,0.049,-0.446,-0.446,-0.446,0.000,0.000,0.000,0.000
2.320,0.998,0.998,0.998,0.045,0.045,0.045,-0.446,-0.446,-0.446,0.000,0.000,0.000,0.000
2.330,0.998,0.998,0.998,0.040,0.040,0.040,-0.447,-0.447,-0.447,0.000,0.000,0.000,0.000
2.340,0.999,0.999,0.999,0.036,0.036,0.036,-0.447,-0.447,-0.447,0.000,0.000,0.000,0.000
2.350,0.999,0.999,0.999,0.031,0.031,0.031,-0.447,-0.447,-0.447,0.000,0.000,0.000,0.000
