t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.260,0.110,0.766,1.171,0.618,-0.962,0.191,1.856,-2.818,0.582,0.000,0.000,0.000,0.000
0.270,0.116,0.756,1.173,0.636,-0.990,0.197,1.816,-2.751,0.570,0.000,0.000,0.000,0.000
0.280,0.123,0.746,1.175,0.654,-1.017,0.202,1.776,-2.683,0.558,0.000,0.000,0.000,0.000
0.290,0.129,0.736,1.177,0.672,-1.044,0.208,1.736,-2.615,0.547,0.000,0.000,0.000,0.000
0.300,0.136,0.725,1.179,0.689,-1.070,0.213,1.697,-2.547,0.535,0.000,0.000,0.000,0.000
0.310,0.143,0.714,1.181,0.706,-1.095,0.219,1.657,-2.479,0.523,0.000,0.000,0.000,0.000
0.320,0.150,0.703,1.183,0.722,-1.119,0.224,1.617,-2.411,0.511,0.000,0.000,0.000,0.000
0.330,0.157,0.692,1.185,0.738,-1.143,0.229,1.577,-2.343,0.500,0.000,0.000,0.000,0.000
0.340,0.165,0.680,1.188,0.753,-1.166,0.234,1.537,-2.275,0.488,0.000,0.000,0.000,0.000
0.350,0.172,0.669,1.190,0.769,-1.188,0.238,1.497,-2.207,0.476,0.000,0.000,0.000,0.000
0.360,0.180,0.657,1.192,0.783,-1.210,0.243,1.457,-2.140,0.464,0.000,0.000,0.000,0.000
0.370,0.188,0.644,1.195,0.798,-1.231,0.248,1.417,-2.072,0.453,0.000,0.000,0.000,0.000
0.380,0.196,0.632,1.197,0.812,-1.252,0.252,1.377,-2.004,0.441,0.000,0.000,0.000,0.000
0.390,0.204,0.619,1.200,0.825,-1.271,0.257,1.337,-1.936,0.429,0.000,0.000,0.000,0.000
0.400,0.213,0.607,1.203,0.838,-1.290,0.261,1.297,-1.868,0.417,0.000,0.000,0.000,0.000
0.410,0.221,0.594,1.205,0.851,-1.309,0.265,1.257,-1.800,0.406,0.000,0.000,0.000,0.000
0.420,0.230,0.580,1.208,0.864,-1.326,0.269,1.217,-1.732,0.394,0.000,0.000,0.000,0.000
0.430,0.238,0.567,1.211,0.876,-1.343,0.273,1.177,-1.664,0.382,0.000,0.000,0.000,0.000
0.440,0.247,0.554,1.213,0.887,-1.360,0.277,1.137,-1.596,0.371,0.000,0.000,0.000,0.000
0.450,0.256,0.540,1.216,0.898,-1.375,0.280,1.097,-1.529,0.359,0.000,0.000,0.000,0.000
0.460,0.265,0.526,1.219,0.909,-1.390,0.284,1.057,-1.461,0.347,0.000,0.000,0.000,0.000
0.470,0.274,0.512,1.222,0.919,-1.404,0.287,1.017,-1.393,0.335,0.000,0.000,0.000,0.000
0.480,0.284,0.498,1.225,0.929,-1.418,0.290,0.977,-1.325,0.324,0.000,0.000,0.000,0.000
0.490,0.293,0.484,1.228,0.939,-1.431,0.294,0.937,-1.257,0.312,0.000,0.000,0.000,0.000
0.500,0.302,0.469,1.231,0.948,-1.443,0.297,0.897,-1.189,0.300,0.000,0.000,0.000,0.000
0.510,0.312,0.455,1.234,0.957,-1.455,0.300,0.857,-1.121,0.288,0.000,0.000,0.000,0.000
0.520,0.321,0.440,1.237,0.965,-1.466,0.302,0.817,-1.053,0.277,0.000,0.000,0.000,0.000
0.530,0.331,0.426,1.240,0.973,-1.476,0.305,0.777,-0.985,0.265,0.000,0.000,0.000,0.000
0.540,0.341,0.411,1.243,0.981,-1.485,0.308,0.737,-0.918,0.253,0.000,0.000,0.000,0.000
0.550,0.351,0.396,1.246,0.988,-1.494,0.310,0.698,-0.850,0.242,0.000,0.000,0.000,0.000
0.560,0.361,0.381,1.249,0.995,-1.502,0.313,0.658,-0.782,0.230,0.000,0.000,0.000,0.000
0.570,0.371,0.366,1.252,1.001,-1.510,0.315,0.618,-0.714,0.218,0.000,0.000,0.000,0.000
0.580,0.381,0.351,1.255,1.007,-1.517,0.317,0.578,-0.646,0.206,0.000,0.000,0.000,0.000
0.590,0.391,0.336,1.258,1.013,-1.523,0.319,0.538,-0.578,0.195,0.000,0.000,0.000,0.000
0.600,0.401,0.320,1.262,1.018,-1.528,0.321,0.498,-0.510,0.183,0.000,0.000,0.000,0.000
0.610,0.411,0.305,1.265,1.023,-1.533,0.323,0.458,-0.442,0.171,0.000,0.000,0.000,0.000
0.620,0.421,0.290,1.268,1.027,-1.537,0.324,0.418,-0.374,0.159,0.000,0.000,0.000,0.000
0.630,0.432,0.274,1.271,1.031,-1.540,0.326,0.378,-0.307,0.148,0.000,0.000,0.000,0.000
0.640,0.442,0.259,1.275,1.035,-1.543,0.327,0.338,-0.239,0.136,0.000,0.000,0.000,0.000
0.650,0.452,0.243,1.278,1.038,-1.545,0.329,0.298,-0.171,0.124,0.000,0.000,0.000,0.000
0.660,0.463,0.228,1.281,1.041,-1.547,0.330,0.258,-0.103,0.113,0.000,0.000,0.000,0.000
0.670,0.473,0.212,1.284,1.043,-1.547,0.331,0.218,-0.035,0.101,0.000,0.000,0.000,0.000
0.680,0.484,0.197,1.288,1.045,-1.547,0.332,0.178,0.033,0.089,0.000,0.000,0.000,0.000
0.690,0.494,0.182,1.291,1.047,-1.547,0.333,0.138,0.101,0.077,0.000,0.000,0.000,0.000
0.700,0.505,0.166,1.294,1.048,-1.545,0.333,0.098,0.169,0.066,0.000,0.000,0.000,0.000
0.710,0.515,0.151,1.298,1.048,-1.543,0.334,0.058,0.237,0.054,0.000,0.000,0.000,0.000
0.720,0.526,0.135,1.301,1.049,-1.540,0.334,0.018,0.305,0.042,0.000,0.000,0.000,0.000
0.730,0.536,0.120,1.304,1.049,-1.537,0.335,-0.022,0.372,0.030,0.000,0.000,0.000,0.000
0.740,0.547,0.104,1.308,1.048,-1.533,0.335,-0.062,0.440,0.019,0.000,0.000,0.000,0.000
0.750,0.557,0.089,1.311,1.048,-1.528,0.335,-0.102,0.508,0.007,0.000,0.000,0.000,0.000
0.760,0.567,0.074,1.314,1.046,-1.523,0.335,-0.142,0.576,-0.005,0.000,0.000,0.000,0.000
0.770,0.578,0.059,1.318,1.045,-1.517,0.335,-0.182,0.644,-0.016,0.000,0.000,0.000,0.000
0.780,0.588,0.044,1.321,1.043,-1.510,0.335,-0.222,0.712,-0.028,0.000,0.000,0.000,0.000
0.790,0.599,0.028,1.324,1.040,-1.503,0.334,-0.262,0.780,-0.040,0.000,0.000,0.000,0.000
0.800,0.609,0.013,1.328,1.038,-1.494,0.334,-0.301,0.848,-0.052,0.000,0.000,0.000,0.000
0.810,0.620,-0.001,1.331,1.034,-1.486,0.333,-0.341,0.916,-0.063,0.000,0.000,0.000,0.000
0.820,0.630,-0.016,1.334,1.031,-1.476,0.333,-0.381,0.983,-0.075,0.000,0.000,0.000,0.000
0.830,0.640,-0.031,1.338,1.027,-1.466,0.332,-0.421,1.051,-0.087,0.000,0.000,0.000,0.000
0.840,0.650,-0.046,1.341,1.022,-1.455,0.331,-0.461,1.119,-0.099,0.000,0.000,0.000,0.000
0.850,0.661,-0.060,1.344,1.017,-1.444,0.330,-0.501,1.187,-0.110,0.000,0.000,0.000,0.000
0.860,0.671,-0.074,1.348,1.012,-1.431,0.329,-0.541,1.255,-0.122,0.000,0.000,0.000,0.000
0.870,0.681,-0.089,1.351,1.007,-1.418,0.328,-0.581,1.323,-0.134,0.000,0.000,0.000,0.000
0.880,0.691,-0.103,1.354,1.001,-1.405,0.326,-0.621,1.391,-0.145,0.000,0.000,0.000,0.000
0.890,0.701,-0.117,1.358,0.994,-1.391,0.325,-0.661,1.459,-0.157,0.000,0.000,0.000,0.000
0.900,0.711,-0.131,1.361,0.987,-1.376,0.323,-0.701,1.527,-0.169,0.000,0.000,0.000,0.000
0.910,0.721,-0.144,1.364,0.980,-1.360,0.321,-0.741,1.594,-0.181,0.000,0.000,0.000,0.000
0.920,0.730,-0.158,1.367,0.973,-1.344,0.319,-0.781,1.662,-0.192,0.000,0.000,0.000,0.000
0.930,0.740,-0.171,1.370,0.965,-1.327,0.317,-0.821,1.730,-0.204,0.000,0.000,0.000,0.000
0.940,0.750,-0.184,1.374,0.956,-1.309,0.315,-0.861,1.798,-0.216,0.000,0.000,0.000,0.000
0.950,0.759,-0.197,1.377,0.947,-1.291,0.313,-0.901,1.866,-0.228,0.000,0.000,0.000,0.000
0.960,0.769,-0.210,1.380,0.938,-1.272,0.311,-0.941,1.934,-0.239,0.000,0.000,0.000,0.000
0.970,0.778,-0.223,1.383,0.929,-1.252,0.308,-0.981,2.002,-0.251,0.000,0.000,0.000,0.000
0.980,0.787,-0.235,1.386,0.919,-1.232,0.306,-1.021,2.070,-0.263,0.000,0.000,0.000,0.000
0.990,0.796,-0.247,1.389,0.908,-1.211,0.303,-1.061,2.138,-0.274,0.000,0.000,0.000,0.000
1.000,0.805,-0.259,1.392,0.897,-1.189,0.300,-1.101,2.205,-0.286,0.000,0.000,0.000,0.000
1.010,0.814,-0.271,1.395,0.886,-1.167,0.297,-1.141,2.273,-0.298,0.000,0.000,0.000,0.000
1.020,0.823,-0.283,1.398,0.875,-1.144,0.294,-1.181,2.341,-0.310,0.000,0.000,0.000,0.000
1.030,0.832,-0.294,1.401,0.863,-1.120,0.291,-1.221,2.409,-0.321,0.000,0.000,0.000,0.000
1.040,0.840,-0.305,1.404,0.850,-1.095,0.288,-1.260,2.477,-0.333,0.000,0.000,0.000,0.000
1.050,0.849,-0.316,1.407,0.837,-1.070,0.284,-1.300,2.545,-0.345,0.000,0.000,0.000,0.000
1.060,0.857,-0.327,1.409,0.824,-1.045,0.281,-1.340,2.613,-0.357,0.000,0.000,0.000,0.000
1.070,0.865,-0.337,1.412,0.810,-1.018,0.277,-1.380,2.681,-0.368,0.000,0.000,0.000,0.000
1.080,0.873,-0.347,1.415,0.796,-0.991,0.274,-1.420,2.749,-0.380,0.000,0.000,0.000,0.000
1.090,0.881,-0.357,1.418,0.782,-0.963,0.270,-1.460,2.817,-0.392,0.000,0.000,0.000,0.000
1.100,0.889,-0.366,1.420,0.767,-0.935,0.266,-1.500,2.884,-0.403,0.000,0.000,0.000,0.000
1.110,0.896,-0.375,1.423,0.752,-0.905,0.262,-1.540,2.952,-0.415,0.000,0.000,0.000,0.000
1.120,0.904,-0.384,1.426,0.737,-0.876,0.257,-1.549,2.935,-0.413,0.000,0.000,0.000,0.000
1.130,0.911,-0.393,1.428,0.721,-0.847,0.253,-1.555,2.908,-0.409,0.000,0.000,0.000,0.000
1.140,0.918,-0.401,1.431,0.706,-0.818,0.249,-1.560,2.880,-0.405,0.000,0.000,0.000,0.000
1.150,0.925,-0.409,1.433,0.690,-0.789,0.245,-1.565,2.853,-0.401,0.000,0.000,0.000,0.000
1.160,0.932,-0.417,1.436,0.674,-0.761,0.241,-1.571,2.825,-0.397,0.000,0.000,0.000,0.000
1.170,0.939,-0.424,1.438,0.658,-0.733,0.237,-1.576,2.798,-0.393,0.000,0.000,0.000,0.000
1.180,0.945,-0.432,1.440,0.643,-0.705,0.233,-1.581,2.770,-0.388,0.000,0.000,0.000,0.000
1.190,0.952,-0.439,1.443,0.627,-0.677,0.230,-1.587,2.742,-0.384,0.000,0.000,0.000,0.000
1.200,0.958,-0.445,1.445,0.611,-0.650,0.226,-1.592,2.715,-0.380,0.000,0.000,0.000,0.000
1.210,0.964,-0.452,1.447,0.595,-0.623,0.222,-1.597,2.687,-0.376,0.000,0.000,0.000,0.000
1.220,0.970,-0.458,1.449,0.579,-0.596,0.218,-1.603,2.660,-0.372,0.000,0.000,0.000,0.000
1.230,0.975,-0.463,1.452,0.563,-0.570,0.215,-1.608,2.632,-0.368,0.000,0.000,0.000,0.000
1.240,0.981,-0.469,1.454,0.547,-0.544,0.211,-1.614,2.605,-0.364,0.000,0.000,0.000,0.000
1.250,0.986,-0.474,1.456,0.531,-0.518,0.207,-1.619,2.577,-0.360,0.000,0.000,0.000,0.000
1.260,0.992,-0.479,1.458,0.514,-0.492,0.204,-1.624,2.550,-0.356,0.000,0.000,0.000,0.000
1.270,0.997,-0.484,1.460,0.498,-0.467,0.200,-1.630,2.522,-0.352,0.000,0.000,0.000,0.000
1.280,1.002,-0.489,1.462,0.482,-0.442,0.197,-1.635,2.494,-0.348,0.000,0.000,0.000,0.000
1.290,1.006,-0.493,1.464,0.465,-0.417,0.193,-1.640,2.467,-0.344,0.000,0.000,0.000,0.000
1.300,1.011,-0.497,1.466,0.449,-0.392,0.190,-1.646,2.439,-0.340,0.000,0.000,0.000,0.000
1.310,1.015,-0.501,1.468,0.433,-0.368,0.186,-1.651,2.412,-0.335,0.000,0.000,0.000,0.000
1.320,1.020,-0.504,1.469,0.416,-0.344,0.183,-1.656,2.384,-0.331,0.000,0.000,0.000,0.000
1.330,1.024,-0.508,1.471,0.399,-0.320,0.180,-1.662,2.357,-0.327,0.000,0.000,0.000,0.000
1.340,1.028,-0.511,1.473,0.383,-0.297,0.177,-1.667,2.329,-0.323,0.000,0.000,0.000,0.000
1.350,1.031,-0.514,1.475,0.366,-0.274,0.173,-1.672,2.302,-0.319,0.000,0.000,0.000,0.000
1.360,1.035,-0.516,1.476,0.349,-0.251,0.170,-1.678,2.274,-0.315,0.000,0.000,0.000,0.000
1.370,1.038,-0.519,1.478,0.333,-0.228,0.167,-1.683,2.246,-0.311,0.000,0.000,0.000,0.000
1.380,1.041,-0.521,1.480,0.316,-0.206,0.164,-1.688,2.219,-0.307,0.000,0.000,0.000,0.000
1.390,1.045,-0.523,1.481,0.299,-0.184,0.161,-1.694,2.191,-0.303,0.000,0.000,0.000,0.000
1.400,1.047,-0.525,1.483,0.282,-0.162,0.158,-1.699,2.164,-0.299,0.000,0.000,0.000,0.000
1.410,1.050,-0.526,1.485,0.265,-0.141,0.155,-1.704,2.136,-0.295,0.000,0.000,0.000,0.000
1.420,1.053,-0.527,1.486,0.248,-0.119,0.152,-1.710,2.109,-0.291,0.000,0.000,0.000,0.000
1.430,1.055,-0.528,1.488,0.231,-0.098,0.149,-1.715,2.081,-0.287,0.000,0.000,0.000,0.000
1.440,1.057,-0.529,1.489,0.213,-0.078,0.146,-1.720,2.054,-0.282,0.000,0.000,0.000,0.000
1.450,1.059,-0.530,1.491,0.196,-0.057,0.143,-1.726,2.026,-0.278,0.000,0.000,0.000,0.000
1.460,1.061,-0.530,1.492,0.179,-0.037,0.141,-1.731,1.998,-0.274,0.000,0.000,0.000,0.000
1.470,1.063,-0.531,1.493,0.162,-0.017,0.138,-1.736,1.971,-0.270,0.000,0.000,0.000,0.000
1.480,1.065,-0.531,1.495,0.144,0.002,0.135,-1.742,1.943,-0.266,0.000,0.000,0.000,0.000
1.490,1.066,-0.531,1.496,0.127,0.022,0.133,-1.747,1.916,-0.262,0.000,0.000,0.000,0.000
1.500,1.067,-0.530,1.497,0.109,0.041,0.130,-1.752,1.888,-0.258,0.000,0.000,0.000,0.000
1.510,1.068,-0.530,1.499,0.092,0.059,0.127,-1.758,1.861,-0.254,0.000,0.000,0.000,0.000
1.520,1.069,-0.529,1.500,0.074,0.078,0.125,-1.763,1.833,-0.250,0.000,0.000,0.000,0.000
1.530,1.070,-0.528,1.501,0.056,0.096,0.122,-1.768,1.806,-0.246,0.000,0.000,0.000,0.000
1.540,1.070,-0.527,1.502,0.039,0.114,0.120,-1.774,1.778,-0.242,0.000,0.000,0.000,0.000
1.550,1.070,-0.526,1.504,0.021,0.132,0.118,-1.779,1.751,-0.238,0.000,0.000,0.000,0.000
1.560,1.070,-0.525,1.505,0.003,0.149,0.115,-1.784,1.723,-0.234,0.000,0.000,0.000,0.000
1.570,1.070,-0.523,1.506,-0.015,0.166,0.113,-1.790,1.695,-0.229,0.000,0.000,0.000,0.000
1.580,1.070,-0.521,1.507,-0.033,0.183,0.111,-1.795,1.668,-0.225,0.000,0.000,0.000,0.000
1.590,1.070,-0.519,1.508,-0.051,0.199,0.108,-1.801,1.640,-0.221,0.000,0.000,0.000,0.000
1.600,1.069,-0.517,1.509,-0.069,0.216,0.106,-1.806,1.613,-0.217,0.000,0.000,0.000,0.000
1.610,1.068,-0.515,1.510,-0.087,0.232,0.104,-1.811,1.585,-0.213,0.000,0.000,0.000,0.000
1.620,1.067,-0.513,1.511,-0.105,0.247,0.102,-1.817,1.558,-0.209,0.000,0.000,0.000,0.000
1.630,1.066,-0.510,1.512,-0.123,0.263,0.100,-1.822,1.530,-0.205,0.000,0.000,0.000,0.000
1.640,1.065,-0.507,1.513,-0.141,0.278,0.098,-1.827,1.503,-0.201,0.000,0.000,0.000,0.000
1.650,1.063,-0.505,1.514,-0.160,0.293,0.096,-1.833,1.475,-0.197,0.000,0.000,0.000,0.000
1.660,1.062,-0.502,1.515,-0.178,0.307,0.094,-1.838,1.447,-0.193,0.000,0.000,0.000,0.000
1.670,1.060,-0.498,1.516,-0.196,0.322,0.092,-1.843,1.420,-0.189,0.000,0.000,0.000,0.000
1.680,1.058,-0.495,1.517,-0.215,0.336,0.090,-1.849,1.392,-0.185,0.000,0.000,0.000,0.000
1.690,1.056,-0.492,1.518,-0.233,0.350,0.088,-1.854,1.365,-0.181,0.000,0.000,0.000,0.000
1.700,1.053,-0.488,1.519,-0.252,0.363,0.087,-1.859,1.337,-0.177,0.000,0.000,0.000,0.000
1.710,1.051,-0.484,1.520,-0.271,0.376,0.085,-1.865,1.310,-0.172,0.000,0.000,0.000,0.000
1.720,1.048,-0.481,1.520,-0.289,0.389,0.083,-1.870,1.282,-0.168,0.000,0.000,0.000,0.000
1.730,1.045,-0.477,1.521,-0.308,0.402,0.081,-1.875,1.255,-0.164,0.000,0.000,0.000,0.000
1.740,1.042,-0.473,1.522,-0.327,0.414,0.080,-1.881,1.227,-0.160,0.000,0.000,0.000,0.000
1.750,1.038,-0.468,1.523,-0.346,0.427,0.078,-1.886,1.199,-0.156,0.000,0.000,0.000,0.000
1.760,1.035,-0.464,1.524,-0.364,0.438,0.077,-1.891,1.172,-0.152,0.000,0.000,0.000,0.000
1.770,1.031,-0.460,1.524,-0.383,0.450,0.075,-1.897,1.144,-0.148,0.000,0.000,0.000,0.000
1.780,1.027,-0.455,1.525,-0.402,0.461,0.074,-1.902,1.117,-0.144,0.000,0.000,0.000,0.000
1.790,1.023,-0.450,1.526,-0.421,0.472,0.072,-1.907,1.089,-0.140,0.000,0.000,0.000,0.000
1.800,1.019,-0.446,1.527,-0.440,0.483,0.071,-1.913,1.062,-0.136,0.000,0.000,0.000,0.000
1.810,1.014,-0.441,1.527,-0.460,0.494,0.070,-1.918,1.034,-0.132,0.000,0.000,0.000,0.000
1.820,1.009,-0.436,1.528,-0.479,0.504,0.068,-1.923,1.007,-0.128,0.000,0.000,0.000,0.000
1.830,1.005,-0.431,1.529,-0.498,0.514,0.067,-1.929,0.979,-0.124,0.000,0.000,0.000,0.000
1.840,0.999,-0.425,1.529,-0.517,0.523,0.066,-1.934,0.951,-0.119,0.000,0.000,0.000,0.000
1.850,0.994,-0.420,1.530,-0.537,0.533,0.065,-1.939,0.924,-0.115,0.000,0.000,0.000,0.000
1.860,0.989,-0.415,1.531,-0.556,0.542,0.064,-1.945,0.896,-0.111,0.000,0.000,0.000,0.000
1.870,0.983,-0.409,1.531,-0.576,0.551,0.062,-1.950,0.869,-0.107,0.000,0.000,0.000,0.000
1.880,0.977,-0.404,1.532,-0.595,0.559,0.061,-1.955,0.841,-0.103,0.000,0.000,0.000,0.000
1.890,0.971,-0.398,1.533,-0.615,0.567,0.060,-1.961,0.814,-0.099,0.000,0.000,0.000,0.000
1.900,0.965,-0.392,1.533,-0.634,0.575,0.059,-1.966,0.786,-0.095,0.000,0.000,0.000,0.000
1.910,0.958,-0.387,1.534,-0.654,0.583,0.058,-1.971,0.759,-0.091,0.000,0.000,0.000,0.000
1.920,0.952,-0.381,1.534,-0.674,0.591,0.058,-1.977,0.731,-0.087,0.000,0.000,0.000,0.000
1.930,0.945,-0.375,1.535,-0.694,0.598,0.057,-1.982,0.703,-0.083,0.000,0.000,0.000,0.000
1.940,0.938,-0.369,1.535,-0.714,0.605,0.056,-1.987,0.676,-0.079,0.000,0.000,0.000,0.000
1.950,0.931,-0.363,1.536,-0.733,0.611,0.055,-1.993,0.648,-0.075,0.000,0.000,0.000,0.000
1.960,0.923,-0.357,1.537,-0.753,0.618,0.054,-1.998,0.621,-0.071,0.000,0.000,0.000,0.000
1.970,0.916,-0.350,1.537,-0.773,0.624,0.054,-2.004,0.593,-0.066,0.000,0.000,0.000,0.000
1.980,0.908,-0.344,1.538,-0.793,0.630,0.053,-2.009,0.566,-0.062,0.000,0.000,0.000,0.000
1.990,0.900,-0.338,1.538,-0.814,0.635,0.053,-2.014,0.538,-0.058,0.000,0.000,0.000,0.000
2.000,0.892,-0.331,1.539,-0.834,0.640,0.052,-2.020,0.511,-0.054,0.000,0.000,0.000,0.000
2.010,0.883,-0.325,1.539,-0.854,0.645,0.051,-2.025,0.483,-0.050,0.000,0.000,0.000,0.000
2.020,0.874,-0.319,1.540,-0.874,0.650,0.051,-2.030,0.455,-0.046,0.000,0.000,0.000,0.000
2.030,0.866,-0.312,1.540,-0.895,0.654,0.051,-2.036,0.428,-0.042,0.000,0.000,0.000,0.000
2.040,0.857,-0.305,1.541,-0.915,0.658,0.050,-2.041,0.400,-0.038,0.000,0.000,0.000,0.000
2.050,0.847,-0.299,1.541,-0.935,0.662,0.050,-2.046,0.373,-0.034,0.000,0.000,0.000,0.000
2.060,0.838,-0.292,1.542,-0.956,0.666,0.049,-2.052,0.345,-0.030,0.000,0.000,0.000,0.000
2.070,0.828,-0.286,1.542,-0.976,0.669,0.049,-2.057,0.318,-0.026,0.000,0.000,0.000,0.000
2.080,0.818,-0.279,1.543,-0.997,0.672,0.049,-2.062,0.290,-0.022,0.000,0.000,0.000,0.000
2.090,0.808,-0.272,1.543,-1.018,0.675,0.049,-2.068,0.263,-0.018,0.000,0.000,0.000,0.000
2.100,0.798,-0.265,1.544,-1.038,0.678,0.049,-2.073,0.235,-0.013,0.000,0.000,0.000,0.000
2.110,0.787,-0.259,1.544,-1.059,0.680,0.048,-2.078,0.207,-0.009,0.000,0.000,0.000,0.000
2.120,0.777,-0.252,1.545,-1.080,0.682,0.048,-2.084,0.180,-0.005,0.000,0.000,0.000,0.000
2.130,0.766,-0.245,1.545,-1.101,0.683,0.048,-2.089,0.152,-0.001,0.000,0.000,0.000,0.000
2.140,0.755,-0.238,1.546,-1.122,0.685,0.048,-2.094,0.125,0.003,0.000,0.000,0.000,0.000
2.150,0.743,-0.231,1.546,-1.143,0.686,0.048,-2.100,0.097,0.007,0.000,0.000,0.000,0.000
2.160,0.732,-0.224,1.547,-1.164,0.687,0.048,-2.105,0.070,0.011,0.000,0.000,0.000,0.000
2.170,0.720,-0.217,1.547,-1.185,0.687,0.049,-2.110,0.042,0.015,0.000,0.000,0.000,0.000
2.180,0.708,-0.211,1.548,-1.206,0.688,0.049,-2.116,0.015,0.019,0.000,0.000,0.000,0.000
2.190,0.696,-0.204,1.548,-1.227,0.688,0.049,-2.121,-0.013,0.023,0.000,0.000,0.000,0.000
2.200,0.684,-0.197,1.548,-1.248,0.687,0.049,-2.126,-0.041,0.027,0.000,0.000,0.000,0.000
2.210,0.671,-0.190,1.549,-1.270,0.687,0.050,-2.132,-0.068,0.031,0.000,0.000,0.000,0.000
2.220,0.658,-0.183,1.549,-1.291,0.686,0.050,-2.137,-0.096,0.035,0.000,0.000,0.000,0.000
2.230,0.645,-0.176,1.550,-1.312,0.685,0.050,-2.099,-0.102,0.033,0.000,0.000,0.000,0.000
2.240,0.632,-0.169,1.550,-1.333,0.684,0.051,-2.048,-0.103,0.029,0.000,0.000,0.000,0.000
2.250,0.619,-0.163,1.551,-1.353,0.683,0.051,-1.997,-0.103,0.025,0.000,0.000,0.000,0.000
2.260,0.605,-0.156,1.552,-1.373,0.682,0.051,-1.947,-0.103,0.022,0.000,0.000,0.000,0.000
2.270,0.591,-0.149,1.552,-1.392,0.681,0.051,-1.896,-0.104,0.018,0.000,0.000,0.000,0.000
2.280,0.577,-0.142,1.553,-1.411,0.680,0.051,-1.845,-0.104,0.014,0.000,0.000,0.000,0.000
2.290,0.563,-0.135,1.553,-1.429,0.679,0.052,-1.795,-0.105,0.010,0.000,0.000,0.000,0.000
2.300,0.549,-0.129,1.554,-1.447,0.678,0.052,-1.744,-0.105,0.006,0.000,0.000,0.000,0.000
2.310,0.534,-0.122,1.554,-1.464,0.677,0.052,-1.693,-0.106,0.002,0.000,0.000,0.000,0.000
2.320,0.519,-0.115,1.555,-1.481,0.676,0.052,-1.642,-0.106,-0.002,0.000,0.000,0.000,0.000
2.330,0.504,-0.108,1.555,-1.497,0.674,0.052,-1.592,-0.107,-0.006,0.000,0.000,0.000,0.000
