t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
1.000,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.010,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.020,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.030,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.040,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.051,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.061,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.071,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.081,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.091,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.101,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.111,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.121,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.131,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.141,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.152,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.162,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.172,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.182,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.192,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.202,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.212,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.222,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.232,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.242,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.253,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.263,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.273,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.283,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.293,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.303,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.313,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.323,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.333,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.343,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.354,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.364,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.374,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.384,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.394,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.404,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.414,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.424,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.434,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.444,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.455,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.465,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.475,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.485,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.495,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.505,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.515,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.525,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.535,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.545,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.556,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.566,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.576,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.586,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.596,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.606,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.616,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.626,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.636,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.646,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.657,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.667,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.677,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.687,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.697,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.707,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.717,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.727,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.737,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.747,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.758,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.768,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.778,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.788,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.798,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.808,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.818,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.828,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.838,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.848,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.859,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.869,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.879,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.889,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.899,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.909,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.919,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.929,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.939,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.949,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.960,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.970,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.980,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.990,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.000,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.000,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.010,1.000,0.000,0.500,0.000,0.003,0.000,0.000,0.588,0.000,0.000,0.000,0.000,0.000
2.020,1.000,0.000,0.500,0.000,0.012,0.000,0.000,1.140,0.000,0.000,0.000,0.000,0.000
2.030,1.000,0.000,0.500,0.000,0.026,0.000,0.000,1.656,0.000,0.000,0.000,0.000,0.000
2.040,1.000,0.001,0.500,0.000,0.045,0.000,0.000,2.138,0.000,0.000,0.000,0.000,0.000
2.051,1.000,0.001,0.500,0.000,0.069,0.000,0.000,2.587,0.000,0.000,0.000,0.000,0.000
2.061,1.000,0.002,0.500,0.000,0.097,0.000,0.000,3.002,0.000,0.000,0.000,0.000,0.000
2.071,1.000,0.003,0.500,0.000,0.130,0.000,0.000,3.385,0.000,0.000,0.000,0.000,0.000
2.081,1.000,0.005,0.500,0.000,0.166,0.000,0.000,3.736,0.000,0.000,0.000,0.000,0.000
2.091,1.000,0.007,0.500,0.000,0.205,0.000,0.000,4.057,0.000,0.000,0.000,0.000,0.000
2.101,1.000,0.009,0.500,0.000,0.247,0.000,0.000,4.348,0.000,0.000,0.000,0.000,0.000
2.111,1.000,0.012,0.500,0.000,0.293,0.000,0.000,4.609,0.000,0.000,0.000,0.000,0.000
2.121,1.000,0.015,0.500,0.000,0.340,0.000,0.000,4.842,0.000,0.000,0.000,0.000,0.000
2.131,1.000,0.018,0.500,0.000,0.390,0.000,0.000,5.047,0.000,0.000,0.000,0.000,0.000
2.141,1.000,0.023,0.500,0.000,0.442,0.000,0.000,5.225,0.000,0.000,0.000,0.000,0.000
2.152,1.000,0.027,0.500,0.000,0.496,0.000,0.000,5.376,0.000,0.000,0.000,0.000,0.000
2.162,1.000,0.033,0.500,0.000,0.551,0.000,0.000,5.502,0.000,0.000,0.000,0.000,0.000
2.172,1.000,0.038,0.500,0.000,0.607,0.000,0.000,5.603,0.000,0.000,0.000,0.000,0.000
2.182,1.000,0.045,0.500,0.000,0.664,0.000,0.000,5.680,0.000,0.000,0.000,0.000,0.000
2.192,1.000,0.052,0.500,0.000,0.722,0.000,0.000,5.733,0.000,0.000,0.000,0.000,0.000
2.202,1.000,0.059,0.500,0.000,0.780,0.000,0.000,5.764,0.000,0.000,0.000,0.000,0.000
2.212,1.000,0.068,0.500,0.000,0.838,0.000,0.000,5.773,0.000,0.000,0.000,0.000,0.000
2.222,1.000,0.076,0.500,0.000,0.896,0.000,0.000,5.761,0.000,0.000,0.000,0.000,0.000
2.232,1.000,0.086,0.500,0.000,0.954,0.000,0.000,5.729,0.000,0.000,0.000,0.000,0.000
2.242,1.000,0.096,0.500,0.000,1.012,0.000,0.000,5.677,0.000,0.000,0.000,0.000,0.000
2.253,1.000,0.106,0.500,0.000,1.069,0.000,0.000,5.605,0.000,0.000,0.000,0.000,0.000
2.263,1.000,0.117,0.500,0.000,1.125,0.000,0.000,5.516,0.000,0.000,0.000,0.000,0.000
2.273,1.000,0.129,0.500,0.000,1.180,0.000,0.000,5.409,0.000,0.000,0.000,0.000,0.000
2.283,1.000,0.141,0.500,0.000,1.234,0.000,0.000,5.286,0.000,0.000,0.000,0.000,0.000
2.293,1.000,0.154,0.500,0.000,1.287,0.000,0.000,5.147,0.000,0.000,0.000,0.000,0.000
2.303,1.000,0.167,0.500,0.000,1.338,0.000,0.000,4.992,0.000,0.000,0.000,0.000,0.000
2.313,1.000,0.181,0.500,0.000,1.388,0.000,0.000,4.823,0.000,0.000,0.000,0.000,0.000
2.323,1.000,0.195,0.500,0.000,1.436,0.000,0.000,4.640,0.000,0.000,0.000,0.000,0.000
2.333,1.000,0.210,0.500,0.000,1.481,0.000,0.000,4.444,0.000,0.000,0.000,0.000,0.000
2.343,1.000,0.225,0.500,0.000,1.525,0.000,0.000,4.236,0.000,0.000,0.000,0.000,0.000
2.354,1.000,0.241,0.500,0.000,1.567,0.000,0.000,4.017,0.000,0.000,0.000,0.000,0.000
2.364,1.000,0.257,0.500,0.000,1.606,0.000,0.000,3.787,0.000,0.000,0.000,0.000,0.000
2.374,1.000,0.273,0.500,0.000,1.643,0.000,0.000,3.546,0.000,0.000,0.000,0.000,0.000
2.384,1.000,0.290,0.500,0.000,1.678,0.000,0.000,3.297,0.000,0.000,0.000,0.000,0.000
2.394,1.000,0.307,0.500,0.000,1.710,0.000,0.000,3.039,0.000,0.000,0.000,0.000,0.000
2.404,1.000,0.324,0.500,0.000,1.739,0.000,0.000,2.773,0.000,0.000,0.000,0.000,0.000
2.414,1.000,0.342,0.500,0.000,1.766,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000
2.424,1.000,0.360,0.500,0.000,1.790,0.000,0.000,2.221,0.000,0.000,0.000,0.000,0.000
2.434,1.000,0.378,0.500,0.000,1.811,0.000,0.000,1.936,0.000,0.000,0.000,0.000,0.000
2.444,1.000,0.397,0.500,0.000,1.829,0.000,0.000,1.646,0.000,0.000,0.000,0.000,0.000
2.455,1.000,0.415,0.500,0.000,1.844,0.000,0.000,1.352,0.000,0.000,0.000,0.000,0.000
