t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.340,0.101,0.779,1.168,0.426,-0.665,0.132,0.998,-1.521,0.312,0.000,0.000,0.000,0.000
0.350,0.105,0.773,1.169,0.436,-0.680,0.135,0.983,-1.496,0.308,0.000,0.000,0.000,0.000
0.360,0.110,0.766,1.171,0.446,-0.695,0.138,0.968,-1.470,0.303,0.000,0.000,0.000,0.000
0.370,0.114,0.759,1.172,0.456,-0.710,0.141,0.953,-1.445,0.299,0.000,0.000,0.000,0.000
0.380,0.119,0.752,1.174,0.465,-0.724,0.144,0.938,-1.419,0.295,0.000,0.000,0.000,0.000
0.390,0.124,0.744,1.175,0.474,-0.738,0.147,0.923,-1.393,0.290,0.000,0.000,0.000,0.000
0.400,0.128,0.737,1.176,0.484,-0.752,0.150,0.908,-1.368,0.286,0.000,0.000,0.000,0.000
0.410,0.133,0.729,1.178,0.493,-0.765,0.152,0.893,-1.342,0.281,0.000,0.000,0.000,0.000
0.420,0.138,0.722,1.179,0.502,-0.779,0.155,0.878,-1.317,0.277,0.000,0.000,0.000,0.000
0.430,0.143,0.714,1.181,0.510,-0.792,0.158,0.863,-1.291,0.272,0.000,0.000,0.000,0.000
0.440,0.148,0.706,1.183,0.519,-0.804,0.161,0.848,-1.266,0.268,0.000,0.000,0.000,0.000
0.450,0.154,0.698,1.184,0.527,-0.817,0.163,0.833,-1.240,0.264,0.000,0.000,0.000,0.000
0.460,0.159,0.689,1.186,0.535,-0.829,0.166,0.818,-1.214,0.259,0.000,0.000,0.000,0.000
0.470,0.164,0.681,1.188,0.544,-0.841,0.169,0.803,-1.189,0.255,0.000,0.000,0.000,0.000
0.480,0.170,0.673,1.189,0.551,-0.853,0.171,0.788,-1.163,0.250,0.000,0.000,0.000,0.000
0.490,0.175,0.664,1.191,0.559,-0.864,0.174,0.773,-1.138,0.246,0.000,0.000,0.000,0.000
0.500,0.181,0.655,1.193,0.567,-0.876,0.176,0.758,-1.112,0.242,0.000,0.000,0.000,0.000
0.510,0.187,0.647,1.195,0.574,-0.887,0.178,0.742,-1.087,0.237,0.000,0.000,0.000,0.000
0.520,0.193,0.638,1.196,0.582,-0.897,0.181,0.727,-1.061,0.233,0.000,0.000,0.000,0.000
0.530,0.198,0.629,1.198,0.589,-0.908,0.183,0.712,-1.035,0.228,0.000,0.000,0.000,0.000
0.540,0.204,0.619,1.200,0.596,-0.918,0.185,0.697,-1.010,0.224,0.000,0.000,0.000,0.000
0.550,0.210,0.610,1.202,0.603,-0.928,0.188,0.682,-0.984,0.219,0.000,0.000,0.000,0.000
0.560,0.216,0.601,1.204,0.610,-0.938,0.190,0.667,-0.959,0.215,0.000,0.000,0.000,0.000
0.570,0.223,0.591,1.206,0.616,-0.947,0.192,0.652,-0.933,0.211,0.000,0.000,0.000,0.000
0.580,0.229,0.582,1.208,0.623,-0.957,0.194,0.637,-0.907,0.206,0.000,0.000,0.000,0.000
0.590,0.235,0.572,1.210,0.629,-0.965,0.196,0.622,-0.882,0.202,0.000,0.000,0.000,0.000
0.600,0.241,0.563,1.211,0.635,-0.974,0.198,0.607,-0.856,0.197,0.000,0.000,0.000,0.000
0.610,0.248,0.553,1.213,0.641,-0.983,0.200,0.592,-0.831,0.193,0.000,0.000,0.000,0.000
0.620,0.254,0.543,1.215,0.647,-0.991,0.202,0.577,-0.805,0.189,0.000,0.000,0.000,0.000
0.630,0.261,0.533,1.218,0.653,-0.999,0.204,0.562,-0.780,0.184,0.000,0.000,0.000,0.000
0.640,0.267,0.523,1.220,0.658,-1.006,0.205,0.547,-0.754,0.180,0.000,0.000,0.000,0.000
0.650,0.274,0.513,1.222,0.664,-1.014,0.207,0.532,-0.728,0.175,0.000,0.000,0.000,0.000
0.660,0.280,0.503,1.224,0.669,-1.021,0.209,0.517,-0.703,0.171,0.000,0.000,0.000,0.000
0.670,0.287,0.493,1.226,0.674,-1.028,0.211,0.502,-0.677,0.166,0.000,0.000,0.000,0.000
0.680,0.294,0.482,1.228,0.679,-1.034,0.212,0.487,-0.652,0.162,0.000,0.000,0.000,0.000
0.690,0.301,0.472,1.230,0.684,-1.041,0.214,0.472,-0.626,0.158,0.000,0.000,0.000,0.000
0.700,0.308,0.461,1.232,0.688,-1.047,0.215,0.456,-0.601,0.153,0.000,0.000,0.000,0.000
0.710,0.314,0.451,1.234,0.693,-1.053,0.217,0.441,-0.575,0.149,0.000,0.000,0.000,0.000
0.720,0.321,0.440,1.237,0.697,-1.058,0.218,0.426,-0.549,0.144,0.000,0.000,0.000,0.000
0.730,0.328,0.430,1.239,0.701,-1.064,0.220,0.411,-0.524,0.140,0.000,0.000,0.000,0.000
0.740,0.335,0.419,1.241,0.705,-1.069,0.221,0.396,-0.498,0.136,0.000,0.000,0.000,0.000
0.750,0.343,0.408,1.243,0.709,-1.074,0.223,0.381,-0.473,0.131,0.000,0.000,0.000,0.000
0.760,0.350,0.398,1.245,0.713,-1.078,0.224,0.366,-0.447,0.127,0.000,0.000,0.000,0.000
0.770,0.357,0.387,1.248,0.717,-1.083,0.225,0.351,-0.422,0.122,0.000,0.000,0.000,0.000
0.780,0.364,0.376,1.250,0.720,-1.087,0.226,0.336,-0.396,0.118,0.000,0.000,0.000,0.000
0.790,0.371,0.365,1.252,0.723,-1.091,0.227,0.321,-0.370,0.113,0.000,0.000,0.000,0.000
0.800,0.378,0.354,1.254,0.726,-1.094,0.229,0.306,-0.345,0.109,0.000,0.000,0.000,0.000
0.810,0.386,0.343,1.257,0.729,-1.098,0.230,0.291,-0.319,0.105,0.000,0.000,0.000,0.000
0.820,0.393,0.332,1.259,0.732,-1.101,0.231,0.276,-0.294,0.100,0.000,0.000,0.000,0.000
0.830,0.400,0.321,1.261,0.735,-1.103,0.232,0.261,-0.268,0.096,0.000,0.000,0.000,0.000
0.840,0.408,0.310,1.264,0.737,-1.106,0.233,0.246,-0.243,0.091,0.000,0.000,0.000,0.000
0.850,0.415,0.299,1.266,0.740,-1.108,0.233,0.231,-0.217,0.087,0.000,0.000,0.000,0.000
0.860,0.423,0.288,1.268,0.742,-1.110,0.234,0.216,-0.191,0.083,0.000,0.000,0.000,0.000
0.870,0.430,0.277,1.271,0.744,-1.112,0.235,0.201,-0.166,0.078,0.000,0.000,0.000,0.000
0.880,0.437,0.266,1.273,0.746,-1.114,0.236,0.186,-0.140,0.074,0.000,0.000,0.000,0.000
0.890,0.445,0.255,1.275,0.748,-1.115,0.237,0.170,-0.115,0.069,0.000,0.000,0.000,0.000
0.900,0.452,0.243,1.278,0.750,-1.116,0.237,0.155,-0.089,0.065,0.000,0.000,0.000,0.000
0.910,0.460,0.232,1.280,0.751,-1.117,0.238,0.140,-0.063,0.060,0.000,0.000,0.000,0.000
0.920,0.467,0.221,1.283,0.752,-1.117,0.238,0.125,-0.038,0.056,0.000,0.000,0.000,0.000
0.930,0.475,0.210,1.285,0.754,-1.117,0.239,0.110,-0.012,0.052,0.000,0.000,0.000,0.000
0.940,0.482,0.199,1.287,0.755,-1.117,0.240,0.095,0.013,0.047,0.000,0.000,0.000,0.000
0.950,0.490,0.188,1.290,0.755,-1.117,0.240,0.080,0.039,0.043,0.000,0.000,0.000,0.000
0.960,0.498,0.176,1.292,0.756,-1.117,0.240,0.065,0.064,0.038,0.000,0.000,0.000,0.000
0.970,0.505,0.165,1.295,0.757,-1.116,0.241,0.050,0.090,0.034,0.000,0.000,0.000,0.000
0.980,0.513,0.154,1.297,0.757,-1.115,0.241,0.035,0.116,0.029,0.000,0.000,0.000,0.000
0.990,0.520,0.143,1.299,0.757,-1.114,0.241,0.020,0.141,0.025,0.000,0.000,0.000,0.000
1.000,0.528,0.132,1.302,0.758,-1.112,0.242,0.005,0.167,0.021,0.000,0.000,0.000,0.000
1.010,0.535,0.121,1.304,0.758,-1.110,0.242,-0.010,0.192,0.016,0.000,0.000,0.000,0.000
1.020,0.543,0.110,1.307,0.757,-1.108,0.242,-0.025,0.218,0.012,0.000,0.000,0.000,0.000
1.030,0.551,0.098,1.309,0.757,-1.106,0.242,-0.040,0.243,0.007,0.000,0.000,0.000,0.000
1.040,0.558,0.087,1.311,0.757,-1.103,0.242,-0.055,0.269,0.003,0.000,0.000,0.000,0.000
1.050,0.566,0.076,1.314,0.756,-1.101,0.242,-0.070,0.295,-0.001,0.000,0.000,0.000,0.000
1.060,0.573,0.065,1.316,0.755,-1.097,0.242,-0.085,0.320,-0.006,0.000,0.000,0.000,0.000
1.070,0.581,0.054,1.319,0.754,-1.094,0.242,-0.101,0.346,-0.010,0.000,0.000,0.000,0.000
1.080,0.588,0.044,1.321,0.753,-1.091,0.242,-0.116,0.371,-0.015,0.000,0.000,0.000,0.000
1.090,0.596,0.033,1.324,0.752,-1.087,0.242,-0.131,0.397,-0.019,0.000,0.000,0.000,0.000
1.100,0.603,0.022,1.326,0.750,-1.083,0.241,-0.146,0.422,-0.024,0.000,0.000,0.000,0.000
1.110,0.611,0.011,1.328,0.749,-1.078,0.241,-0.161,0.448,-0.028,0.000,0.000,0.000,0.000
1.120,0.618,0.000,1.331,0.747,-1.074,0.241,-0.176,0.474,-0.032,0.000,0.000,0.000,0.000
1.130,0.626,-0.010,1.333,0.745,-1.069,0.241,-0.191,0.499,-0.037,0.000,0.000,0.000,0.000
1.140,0.633,-0.021,1.336,0.743,-1.064,0.240,-0.206,0.525,-0.041,0.000,0.000,0.000,0.000
1.150,0.641,-0.032,1.338,0.741,-1.058,0.240,-0.221,0.550,-0.046,0.000,0.000,0.000,0.000
1.160,0.648,-0.042,1.340,0.739,-1.053,0.239,-0.236,0.576,-0.050,0.000,0.000,0.000,0.000
1.170,0.655,-0.053,1.343,0.737,-1.047,0.239,-0.251,0.601,-0.054,0.000,0.000,0.000,0.000
1.180,0.663,-0.063,1.345,0.734,-1.041,0.238,-0.266,0.627,-0.059,0.000,0.000,0.000,0.000
1.190,0.670,-0.074,1.348,0.731,-1.034,0.238,-0.281,0.653,-0.063,0.000,0.000,0.000,0.000
1.200,0.677,-0.084,1.350,0.728,-1.028,0.237,-0.296,0.678,-0.068,0.000,0.000,0.000,0.000
1.210,0.685,-0.094,1.352,0.725,-1.021,0.236,-0.311,0.704,-0.072,0.000,0.000,0.000,0.000
1.220,0.692,-0.104,1.355,0.722,-1.014,0.235,-0.326,0.729,-0.077,0.000,0.000,0.000,0.000
1.230,0.699,-0.114,1.357,0.719,-1.006,0.235,-0.341,0.755,-0.081,0.000,0.000,0.000,0.000
1.240,0.706,-0.124,1.359,0.715,-0.998,0.234,-0.356,0.781,-0.085,0.000,0.000,0.000,0.000
1.250,0.713,-0.134,1.362,0.712,-0.990,0.233,-0.371,0.806,-0.090,0.000,0.000,0.000,0.000
1.260,0.721,-0.144,1.364,0.708,-0.982,0.232,-0.387,0.832,-0.094,0.000,0.000,0.000,0.000
1.270,0.728,-0.154,1.366,0.704,-0.974,0.231,-0.402,0.857,-0.099,0.000,0.000,0.000,0.000
1.280,0.735,-0.164,1.369,0.700,-0.965,0.230,-0.417,0.883,-0.103,0.000,0.000,0.000,0.000
1.290,0.742,-0.173,1.371,0.696,-0.956,0.229,-0.432,0.908,-0.107,0.000,0.000,0.000,0.000
1.300,0.749,-0.183,1.373,0.691,-0.947,0.228,-0.447,0.934,-0.112,0.000,0.000,0.000,0.000
1.310,0.755,-0.192,1.375,0.687,-0.938,0.227,-0.462,0.960,-0.116,0.000,0.000,0.000,0.000
1.320,0.762,-0.202,1.378,0.682,-0.928,0.226,-0.477,0.985,-0.121,0.000,0.000,0.000,0.000
1.330,0.769,-0.211,1.380,0.677,-0.918,0.224,-0.492,1.011,-0.125,0.000,0.000,0.000,0.000
1.340,0.776,-0.220,1.382,0.672,-0.908,0.223,-0.507,1.036,-0.130,0.000,0.000,0.000,0.000
1.350,0.783,-0.229,1.384,0.667,-0.897,0.222,-0.522,1.062,-0.134,0.000,0.000,0.000,0.000
1.360,0.789,-0.238,1.387,0.662,-0.886,0.220,-0.537,1.087,-0.138,0.000,0.000,0.000,0.000
1.370,0.796,-0.247,1.389,0.656,-0.875,0.219,-0.552,1.113,-0.143,0.000,0.000,0.000,0.000
1.380,0.802,-0.255,1.391,0.651,-0.864,0.218,-0.567,1.139,-0.147,0.000,0.000,0.000,0.000
1.390,0.809,-0.264,1.393,0.645,-0.853,0.216,-0.582,1.164,-0.152,0.000,0.000,0.000,0.000
1.400,0.815,-0.272,1.395,0.639,-0.841,0.214,-0.597,1.190,-0.156,0.000,0.000,0.000,0.000
1.410,0.822,-0.281,1.397,0.633,-0.829,0.213,-0.612,1.215,-0.160,0.000,0.000,0.000,0.000
1.420,0.828,-0.289,1.400,0.627,-0.816,0.211,-0.627,1.241,-0.165,0.000,0.000,0.000,0.000
1.430,0.834,-0.297,1.402,0.620,-0.804,0.210,-0.642,1.266,-0.169,0.000,0.000,0.000,0.000
1.440,0.840,-0.305,1.404,0.614,-0.791,0.208,-0.657,1.292,-0.174,0.000,0.000,0.000,0.000
1.450,0.846,-0.313,1.406,0.607,-0.778,0.206,-0.673,1.318,-0.178,0.000,0.000,0.000,0.000
1.460,0.852,-0.321,1.408,0.601,-0.765,0.204,-0.688,1.343,-0.183,0.000,0.000,0.000,0.000
1.470,0.858,-0.328,1.410,0.594,-0.751,0.202,-0.703,1.369,-0.187,0.000,0.000,0.000,0.000
1.480,0.864,-0.336,1.412,0.586,-0.737,0.201,-0.718,1.394,-0.191,0.000,0.000,0.000,0.000
1.490,0.870,-0.343,1.414,0.579,-0.723,0.199,-0.733,1.420,-0.196,0.000,0.000,0.000,0.000
1.500,0.876,-0.350,1.416,0.572,-0.709,0.197,-0.748,1.445,-0.200,0.000,0.000,0.000,0.000
1.510,0.882,-0.357,1.418,0.564,-0.694,0.195,-0.763,1.471,-0.205,0.000,0.000,0.000,0.000
1.520,0.887,-0.364,1.420,0.557,-0.680,0.193,-0.778,1.497,-0.209,0.000,0.000,0.000,0.000
1.530,0.893,-0.371,1.422,0.549,-0.665,0.190,-0.793,1.522,-0.214,0.000,0.000,0.000,0.000
1.540,0.898,-0.377,1.424,0.541,-0.649,0.188,-0.806,1.542,-0.217,0.000,0.000,0.000,0.000
1.550,0.903,-0.384,1.425,0.533,-0.634,0.186,-0.808,1.532,-0.215,0.000,0.000,0.000,0.000
1.560,0.909,-0.390,1.427,0.525,-0.619,0.184,-0.810,1.522,-0.214,0.000,0.000,0.000,0.000
1.570,0.914,-0.396,1.429,0.516,-0.603,0.182,-0.812,1.511,-0.212,0.000,0.000,0.000,0.000
1.580,0.919,-0.402,1.431,0.508,-0.588,0.180,-0.814,1.501,-0.211,0.000,0.000,0.000,0.000
1.590,0.924,-0.408,1.433,0.500,-0.573,0.178,-0.816,1.490,-0.209,0.000,0.000,0.000,0.000
1.600,0.929,-0.414,1.435,0.492,-0.558,0.176,-0.818,1.480,-0.208,0.000,0.000,0.000,0.000
1.610,0.934,-0.419,1.436,0.484,-0.544,0.173,-0.820,1.470,-0.206,0.000,0.000,0.000,0.000
1.620,0.939,-0.424,1.438,0.476,-0.529,0.171,-0.822,1.459,-0.205,0.000,0.000,0.000,0.000
1.630,0.944,-0.430,1.440,0.467,-0.515,0.169,-0.824,1.449,-0.203,0.000,0.000,0.000,0.000
1.640,0.948,-0.435,1.441,0.459,-0.500,0.167,-0.826,1.438,-0.202,0.000,0.000,0.000,0.000
1.650,0.953,-0.440,1.443,0.451,-0.486,0.165,-0.828,1.428,-0.200,0.000,0.000,0.000,0.000
1.660,0.957,-0.444,1.445,0.443,-0.472,0.163,-0.830,1.418,-0.199,0.000,0.000,0.000,0.000
1.670,0.962,-0.449,1.446,0.434,-0.457,0.161,-0.832,1.407,-0.197,0.000,0.000,0.000,0.000
1.680,0.966,-0.454,1.448,0.426,-0.443,0.159,-0.834,1.397,-0.196,0.000,0.000,0.000,0.000
1.690,0.970,-0.458,1.450,0.418,-0.430,0.157,-0.836,1.387,-0.194,0.000,0.000,0.000,0.000
1.700,0.974,-0.462,1.451,0.409,-0.416,0.156,-0.838,1.376,-0.192,0.000,0.000,0.000,0.000
1.710,0.978,-0.466,1.453,0.401,-0.402,0.154,-0.840,1.366,-0.191,0.000,0.000,0.000,0.000
1.720,0.982,-0.470,1.454,0.392,-0.388,0.152,-0.842,1.355,-0.189,0.000,0.000,0.000,0.000
1.730,0.986,-0.474,1.456,0.384,-0.375,0.150,-0.844,1.345,-0.188,0.000,0.000,0.000,0.000
1.740,0.990,-0.478,1.457,0.375,-0.361,0.148,-0.846,1.335,-0.186,0.000,0.000,0.000,0.000
1.750,0.994,-0.481,1.459,0.367,-0.348,0.146,-0.848,1.324,-0.185,0.000,0.000,0.000,0.000
1.760,0.997,-0.485,1.460,0.358,-0.335,0.144,-0.850,1.314,-0.183,0.000,0.000,0.000,0.000
1.770,1.001,-0.488,1.461,0.350,-0.322,0.142,-0.852,1.304,-0.182,0.000,0.000,0.000,0.000
1.780,1.004,-0.491,1.463,0.341,-0.309,0.141,-0.854,1.293,-0.180,0.000,0.000,0.000,0.000
1.790,1.008,-0.494,1.464,0.333,-0.296,0.139,-0.856,1.283,-0.179,0.000,0.000,0.000,0.000
1.800,1.011,-0.497,1.466,0.324,-0.283,0.137,-0.858,1.272,-0.177,0.000,0.000,0.000,0.000
1.810,1.014,-0.500,1.467,0.316,-0.271,0.135,-0.860,1.262,-0.176,0.000,0.000,0.000,0.000
1.820,1.017,-0.502,1.468,0.307,-0.258,0.134,-0.862,1.252,-0.174,0.000,0.000,0.000,0.000
1.830,1.020,-0.505,1.470,0.298,-0.246,0.132,-0.864,1.241,-0.172,0.000,0.000,0.000,0.000
1.840,1.023,-0.507,1.471,0.290,-0.233,0.130,-0.866,1.231,-0.171,0.000,0.000,0.000,0.000
1.850,1.026,-0.510,1.472,0.281,-0.221,0.128,-0.868,1.220,-0.169,0.000,0.000,0.000,0.000
1.860,1.029,-0.512,1.474,0.272,-0.209,0.127,-0.870,1.210,-0.168,0.000,0.000,0.000,0.000
1.870,1.031,-0.514,1.475,0.264,-0.197,0.125,-0.872,1.200,-0.166,0.000,0.000,0.000,0.000
1.880,1.034,-0.516,1.476,0.255,-0.185,0.123,-0.874,1.189,-0.165,0.000,0.000,0.000,0.000
1.890,1.037,-0.517,1.477,0.246,-0.173,0.122,-0.876,1.179,-0.163,0.000,0.000,0.000,0.000
1.900,1.039,-0.519,1.479,0.237,-0.161,0.120,-0.878,1.169,-0.162,0.000,0.000,0.000,0.000
1.910,1.041,-0.521,1.480,0.229,-0.150,0.119,-0.880,1.158,-0.160,0.000,0.000,0.000,0.000
1.920,1.044,-0.522,1.481,0.220,-0.138,0.117,-0.882,1.148,-0.159,0.000,0.000,0.000,0.000
1.930,1.046,-0.523,1.482,0.211,-0.127,0.115,-0.885,1.137,-0.157,0.000,0.000,0.000,0.000
1.940,1.048,-0.525,1.483,0.202,-0.115,0.114,-0.887,1.127,-0.156,0.000,0.000,0.000,0.000
1.950,1.050,-0.526,1.484,0.193,-0.104,0.112,-0.889,1.117,-0.154,0.000,0.000,0.000,0.000
1.960,1.052,-0.527,1.485,0.184,-0.093,0.111,-0.891,1.106,-0.153,0.000,0.000,0.000,0.000
1.970,1.053,-0.528,1.487,0.176,-0.082,0.109,-0.893,1.096,-0.151,0.000,0.000,0.000,0.000
1.980,1.055,-0.528,1.488,0.167,-0.071,0.108,-0.895,1.086,-0.149,0.000,0.000,0.000,0.000
1.990,1.057,-0.529,1.489,0.158,-0.060,0.106,-0.897,1.075,-0.148,0.000,0.000,0.000,0.000
2.000,1.058,-0.530,1.490,0.149,-0.050,0.105,-0.899,1.065,-0.146,0.000,0.000,0.000,0.000
2.010,1.060,-0.530,1.491,0.140,-0.039,0.103,-0.901,1.054,-0.145,0.000,0.000,0.000,0.000
2.020,1.061,-0.530,1.492,0.131,-0.028,0.102,-0.903,1.044,-0.143,0.000,0.000,0.000,0.000
2.030,1.062,-0.531,1.493,0.122,-0.018,0.100,-0.905,1.034,-0.142,0.000,0.000,0.000,0.000
2.040,1.064,-0.531,1.494,0.113,-0.008,0.099,-0.907,1.023,-0.140,0.000,0.000,0.000,0.000
2.050,1.065,-0.531,1.495,0.103,0.002,0.098,-0.909,1.013,-0.139,0.000,0.000,0.000,0.000
2.060,1.066,-0.531,1.496,0.094,0.012,0.096,-0.911,1.003,-0.137,0.000,0.000,0.000,0.000
2.070,1.067,-0.531,1.497,0.085,0.022,0.095,-0.913,0.992,-0.136,0.000,0.000,0.000,0.000
2.080,1.067,-0.530,1.498,0.076,0.032,0.093,-0.915,0.982,-0.134,0.000,0.000,0.000,0.000
2.090,1.068,-0.530,1.499,0.067,0.042,0.092,-0.917,0.971,-0.133,0.000,0.000,0.000,0.000
2.100,1.069,-0.529,1.500,0.058,0.052,0.091,-0.919,0.961,-0.131,0.000,0.000,0.000,0.000
2.110,1.069,-0.529,1.500,0.049,0.061,0.090,-0.921,0.951,-0.130,0.000,0.000,0.000,0.000
2.120,1.070,-0.528,1.501,0.039,0.071,0.088,-0.923,0.940,-0.128,0.000,0.000,0.000,0.000
2.130,1.070,-0.527,1.502,0.030,0.080,0.087,-0.925,0.930,-0.126,0.000,0.000,0.000,0.000
2.140,1.070,-0.527,1.503,0.021,0.089,0.086,-0.927,0.919,-0.125,0.000,0.000,0.000,0.000
2.150,1.070,-0.526,1.504,0.012,0.098,0.084,-0.929,0.909,-0.123,0.000,0.000,0.000,0.000
2.160,1.070,-0.525,1.505,0.002,0.108,0.083,-0.931,0.899,-0.122,0.000,0.000,0.000,0.000
2.170,1.070,-0.524,1.506,-0.007,0.116,0.082,-0.933,0.888,-0.120,0.000,0.000,0.000,0.000
2.180,1.070,-0.522,1.506,-0.016,0.125,0.081,-0.935,0.878,-0.119,0.000,0.000,0.000,0.000
2.190,1.070,-0.521,1.507,-0.026,0.134,0.080,-0.937,0.868,-0.117,0.000,0.000,0.000,0.000
2.200,1.070,-0.520,1.508,-0.035,0.143,0.079,-0.939,0.857,-0.116,0.000,0.000,0.000,0.000
2.210,1.069,-0.518,1.509,-0.045,0.151,0.077,-0.941,0.847,-0.114,0.000,0.000,0.000,0.000
2.220,1.069,-0.517,1.510,-0.054,0.160,0.076,-0.943,0.836,-0.113,0.000,0.000,0.000,0.000
2.230,1.068,-0.515,1.510,-0.063,0.168,0.075,-0.945,0.826,-0.111,0.000,0.000,0.000,0.000
2.240,1.068,-0.513,1.511,-0.073,0.176,0.074,-0.947,0.816,-0.110,0.000,0.000,0.000,0.000
2.250,1.067,-0.511,1.512,-0.082,0.184,0.073,-0.949,0.805,-0.108,0.000,0.000,0.000,0.000
2.260,1.066,-0.510,1.512,-0.092,0.192,0.072,-0.951,0.795,-0.106,0.000,0.000,0.000,0.000
2.270,1.065,-0.508,1.513,-0.101,0.200,0.071,-0.953,0.785,-0.105,0.000,0.000,0.000,0.000
2.280,1.064,-0.506,1.514,-0.111,0.208,0.070,-0.955,0.774,-0.103,0.000,0.000,0.000,0.000
2.290,1.063,-0.503,1.515,-0.120,0.216,0.069,-0.957,0.764,-0.102,0.000,0.000,0.000,0.000
2.300,1.062,-0.501,1.515,-0.130,0.223,0.068,-0.959,0.753,-0.100,0.000,0.000,0.000,0.000
2.310,1.060,-0.499,1.516,-0.140,0.231,0.067,-0.961,0.743,-0.099,0.000,0.000,0.000,0.000
2.320,1.059,-0.497,1.517,-0.149,0.238,0.066,-0.963,0.733,-0.097,0.000,0.000,0.000,0.000
2.330,1.057,-0.494,1.517,-0.159,0.245,0.065,-0.965,0.722,-0.096,0.000,0.000,0.000,0.000
2.340,1.056,-0.492,1.518,-0.169,0.252,0.064,-0.967,0.712,-0.094,0.000,0.000,0.000,0.000
