t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.280,0.140,0.719,1.180,0.763,-1.185,0.236,1.997,-2.992,0.630,0.000,0.000,0.000,0.000
0.290,0.148,0.707,1.182,0.783,-1.214,0.243,1.945,-2.904,0.615,0.000,0.000,0.000,0.000
0.300,0.156,0.695,1.185,0.802,-1.243,0.249,1.893,-2.815,0.600,0.000,0.000,0.000,0.000
0.310,0.164,0.682,1.187,0.821,-1.271,0.255,1.841,-2.727,0.584,0.000,0.000,0.000,0.000
0.320,0.172,0.669,1.190,0.839,-1.298,0.260,1.788,-2.638,0.569,0.000,0.000,0.000,0.000
0.330,0.181,0.656,1.193,0.857,-1.324,0.266,1.736,-2.550,0.554,0.000,0.000,0.000,0.000
0.340,0.189,0.643,1.195,0.874,-1.349,0.271,1.684,-2.461,0.538,0.000,0.000,0.000,0.000
0.350,0.198,0.629,1.198,0.890,-1.373,0.277,1.632,-2.373,0.523,0.000,0.000,0.000,0.000
0.360,0.207,0.615,1.201,0.907,-1.396,0.282,1.580,-2.284,0.508,0.000,0.000,0.000,0.000
0.370,0.216,0.601,1.204,0.922,-1.418,0.287,1.528,-2.195,0.492,0.000,0.000,0.000,0.000
0.380,0.226,0.587,1.207,0.937,-1.440,0.292,1.476,-2.107,0.477,0.000,0.000,0.000,0.000
0.390,0.235,0.572,1.210,0.952,-1.461,0.296,1.424,-2.018,0.462,0.000,0.000,0.000,0.000
0.400,0.245,0.558,1.213,0.966,-1.480,0.301,1.372,-1.930,0.447,0.000,0.000,0.000,0.000
0.410,0.254,0.543,1.216,0.979,-1.499,0.305,1.319,-1.841,0.431,0.000,0.000,0.000,0.000
0.420,0.264,0.528,1.219,0.992,-1.517,0.310,1.267,-1.753,0.416,0.000,0.000,0.000,0.000
0.430,0.274,0.512,1.222,1.004,-1.534,0.314,1.215,-1.664,0.401,0.000,0.000,0.000,0.000
0.440,0.284,0.497,1.225,1.016,-1.550,0.318,1.163,-1.576,0.385,0.000,0.000,0.000,0.000
0.450,0.294,0.481,1.228,1.028,-1.566,0.321,1.111,-1.487,0.370,0.000,0.000,0.000,0.000
0.460,0.305,0.466,1.231,1.038,-1.580,0.325,1.059,-1.398,0.355,0.000,0.000,0.000,0.000
0.470,0.315,0.450,1.235,1.049,-1.594,0.329,1.007,-1.310,0.339,0.000,0.000,0.000,0.000
0.480,0.326,0.434,1.238,1.059,-1.606,0.332,0.955,-1.221,0.324,0.000,0.000,0.000,0.000
0.490,0.336,0.418,1.241,1.068,-1.618,0.335,0.902,-1.133,0.309,0.000,0.000,0.000,0.000
0.500,0.347,0.401,1.245,1.077,-1.629,0.338,0.850,-1.044,0.294,0.000,0.000,0.000,0.000
0.510,0.358,0.385,1.248,1.085,-1.639,0.341,0.798,-0.956,0.278,0.000,0.000,0.000,0.000
0.520,0.369,0.369,1.251,1.093,-1.648,0.344,0.746,-0.867,0.263,0.000,0.000,0.000,0.000
0.530,0.380,0.352,1.255,1.100,-1.656,0.346,0.694,-0.779,0.248,0.000,0.000,0.000,0.000
0.540,0.391,0.336,1.258,1.107,-1.664,0.349,0.642,-0.690,0.232,0.000,0.000,0.000,0.000
0.550,0.402,0.319,1.262,1.113,-1.670,0.351,0.590,-0.602,0.217,0.000,0.000,0.000,0.000
0.560,0.413,0.302,1.265,1.118,-1.676,0.353,0.538,-0.513,0.202,0.000,0.000,0.000,0.000
0.570,0.424,0.285,1.269,1.123,-1.680,0.355,0.486,-0.424,0.186,0.000,0.000,0.000,0.000
0.580,0.436,0.269,1.272,1.128,-1.684,0.357,0.433,-0.336,0.171,0.000,0.000,0.000,0.000
0.590,0.447,0.252,1.276,1.132,-1.687,0.358,0.381,-0.247,0.156,0.000,0.000,0.000,0.000
0.600,0.458,0.235,1.280,1.136,-1.689,0.360,0.329,-0.159,0.141,0.000,0.000,0.000,0.000
0.610,0.470,0.218,1.283,1.139,-1.690,0.361,0.277,-0.070,0.125,0.000,0.000,0.000,0.000
0.620,0.481,0.201,1.287,1.141,-1.691,0.362,0.225,0.018,0.110,0.000,0.000,0.000,0.000
0.630,0.492,0.184,1.290,1.143,-1.690,0.363,0.173,0.107,0.095,0.000,0.000,0.000,0.000
0.640,0.504,0.167,1.294,1.145,-1.688,0.364,0.121,0.195,0.079,0.000,0.000,0.000,0.000
0.650,0.515,0.150,1.298,1.146,-1.686,0.365,0.069,0.284,0.064,0.000,0.000,0.000,0.000
0.660,0.527,0.133,1.301,1.146,-1.683,0.365,0.016,0.373,0.049,0.000,0.000,0.000,0.000
0.670,0.538,0.117,1.305,1.146,-1.679,0.366,-0.036,0.461,0.034,0.000,0.000,0.000,0.000
0.680,0.550,0.100,1.309,1.145,-1.674,0.366,-0.088,0.550,0.018,0.000,0.000,0.000,0.000
0.690,0.561,0.083,1.312,1.144,-1.668,0.366,-0.140,0.638,0.003,0.000,0.000,0.000,0.000
0.700,0.572,0.067,1.316,1.142,-1.661,0.366,-0.192,0.727,-0.012,0.000,0.000,0.000,0.000
0.710,0.584,0.050,1.320,1.140,-1.653,0.366,-0.244,0.815,-0.028,0.000,0.000,0.000,0.000
0.720,0.595,0.033,1.323,1.138,-1.644,0.366,-0.296,0.904,-0.043,0.000,0.000,0.000,0.000
0.730,0.607,0.017,1.327,1.134,-1.635,0.365,-0.348,0.992,-0.058,0.000,0.000,0.000,0.000
0.740,0.618,0.001,1.331,1.131,-1.625,0.364,-0.401,1.081,-0.074,0.000,0.000,0.000,0.000
0.750,0.629,-0.015,1.334,1.126,-1.613,0.364,-0.453,1.169,-0.089,0.000,0.000,0.000,0.000
0.760,0.641,-0.031,1.338,1.122,-1.601,0.363,-0.505,1.258,-0.104,0.000,0.000,0.000,0.000
0.770,0.652,-0.047,1.342,1.116,-1.588,0.362,-0.557,1.347,-0.119,0.000,0.000,0.000,0.000
0.780,0.663,-0.063,1.345,1.110,-1.574,0.360,-0.609,1.435,-0.135,0.000,0.000,0.000,0.000
0.790,0.674,-0.079,1.349,1.104,-1.560,0.359,-0.661,1.524,-0.150,0.000,0.000,0.000,0.000
0.800,0.685,-0.094,1.352,1.097,-1.544,0.357,-0.713,1.612,-0.165,0.000,0.000,0.000,0.000
0.810,0.696,-0.110,1.356,1.090,-1.527,0.356,-0.765,1.701,-0.181,0.000,0.000,0.000,0.000
0.820,0.707,-0.125,1.359,1.082,-1.510,0.354,-0.817,1.789,-0.196,0.000,0.000,0.000,0.000
0.830,0.717,-0.140,1.363,1.073,-1.491,0.352,-0.870,1.878,-0.211,0.000,0.000,0.000,0.000
0.840,0.728,-0.155,1.366,1.065,-1.472,0.349,-0.922,1.966,-0.227,0.000,0.000,0.000,0.000
0.850,0.739,-0.169,1.370,1.055,-1.452,0.347,-0.974,2.055,-0.242,0.000,0.000,0.000,0.000
0.860,0.749,-0.184,1.373,1.045,-1.431,0.345,-1.026,2.144,-0.257,0.000,0.000,0.000,0.000
0.870,0.760,-0.198,1.377,1.035,-1.409,0.342,-1.078,2.232,-0.272,0.000,0.000,0.000,0.000
0.880,0.770,-0.212,1.380,1.023,-1.387,0.339,-1.130,2.321,-0.288,0.000,0.000,0.000,0.000
0.890,0.780,-0.226,1.384,1.012,-1.363,0.336,-1.182,2.409,-0.303,0.000,0.000,0.000,0.000
0.900,0.790,-0.239,1.387,1.000,-1.338,0.333,-1.234,2.498,-0.318,0.000,0.000,0.000,0.000
0.910,0.800,-0.253,1.390,0.987,-1.313,0.330,-1.287,2.586,-0.334,0.000,0.000,0.000,0.000
0.920,0.810,-0.266,1.394,0.974,-1.287,0.326,-1.339,2.675,-0.349,0.000,0.000,0.000,0.000
0.930,0.820,-0.278,1.397,0.960,-1.259,0.323,-1.391,2.763,-0.364,0.000,0.000,0.000,0.000
0.940,0.829,-0.291,1.400,0.946,-1.231,0.319,-1.443,2.852,-0.380,0.000,0.000,0.000,0.000
0.950,0.839,-0.303,1.403,0.932,-1.202,0.315,-1.495,2.940,-0.395,0.000,0.000,0.000,0.000
0.960,0.848,-0.315,1.406,0.916,-1.173,0.311,-1.547,3.029,-0.410,0.000,0.000,0.000,0.000
0.970,0.857,-0.326,1.409,0.901,-1.142,0.307,-1.599,3.118,-0.425,0.000,0.000,0.000,0.000
0.980,0.866,-0.338,1.412,0.884,-1.110,0.303,-1.651,3.206,-0.441,0.000,0.000,0.000,0.000
0.990,0.875,-0.349,1.415,0.868,-1.078,0.298,-1.703,3.295,-0.456,0.000,0.000,0.000,0.000
1.000,0.883,-0.359,1.418,0.850,-1.044,0.294,-1.756,3.383,-0.471,0.000,0.000,0.000,0.000
1.010,0.892,-0.369,1.421,0.833,-1.010,0.289,-1.808,3.472,-0.487,0.000,0.000,0.000,0.000
1.020,0.900,-0.379,1.424,0.814,-0.975,0.284,-1.846,3.522,-0.496,0.000,0.000,0.000,0.000
1.030,0.908,-0.389,1.427,0.796,-0.940,0.279,-1.853,3.486,-0.490,0.000,0.000,0.000,0.000
1.040,0.916,-0.398,1.430,0.777,-0.905,0.274,-1.860,3.450,-0.485,0.000,0.000,0.000,0.000
1.050,0.923,-0.407,1.432,0.759,-0.871,0.269,-1.867,3.415,-0.480,0.000,0.000,0.000,0.000
1.060,0.931,-0.416,1.435,0.740,-0.837,0.264,-1.874,3.379,-0.474,0.000,0.000,0.000,0.000
1.070,0.938,-0.424,1.438,0.721,-0.803,0.260,-1.881,3.343,-0.469,0.000,0.000,0.000,0.000
1.080,0.945,-0.432,1.440,0.702,-0.770,0.255,-1.888,3.307,-0.464,0.000,0.000,0.000,0.000
1.090,0.952,-0.439,1.443,0.683,-0.737,0.250,-1.895,3.271,-0.458,0.000,0.000,0.000,0.000
1.100,0.959,-0.446,1.445,0.664,-0.705,0.246,-1.902,3.235,-0.453,0.000,0.000,0.000,0.000
1.110,0.966,-0.453,1.448,0.645,-0.672,0.241,-1.909,3.199,-0.448,0.000,0.000,0.000,0.000
1.120,0.972,-0.460,1.450,0.626,-0.641,0.237,-1.916,3.163,-0.442,0.000,0.000,0.000,0.000
1.130,0.978,-0.466,1.453,0.607,-0.609,0.233,-1.923,3.127,-0.437,0.000,0.000,0.000,0.000
1.140,0.984,-0.472,1.455,0.588,-0.578,0.228,-1.930,3.091,-0.432,0.000,0.000,0.000,0.000
1.150,0.990,-0.478,1.457,0.568,-0.547,0.224,-1.937,3.055,-0.426,0.000,0.000,0.000,0.000
1.160,0.995,-0.483,1.459,0.549,-0.517,0.220,-1.944,3.019,-0.421,0.000,0.000,0.000,0.000
1.170,1.001,-0.488,1.461,0.529,-0.487,0.215,-1.951,2.983,-0.416,0.000,0.000,0.000,0.000
1.180,1.006,-0.493,1.464,0.510,-0.457,0.211,-1.958,2.947,-0.411,0.000,0.000,0.000,0.000
1.190,1.011,-0.497,1.466,0.490,-0.428,0.207,-1.965,2.911,-0.405,0.000,0.000,0.000,0.000
1.200,1.016,-0.501,1.468,0.471,-0.399,0.203,-1.971,2.875,-0.400,0.000,0.000,0.000,0.000
1.210,1.020,-0.505,1.470,0.451,-0.371,0.199,-1.978,2.840,-0.395,0.000,0.000,0.000,0.000
1.220,1.025,-0.509,1.472,0.431,-0.342,0.195,-1.985,2.804,-0.389,0.000,0.000,0.000,0.000
1.230,1.029,-0.512,1.474,0.411,-0.314,0.191,-1.992,2.768,-0.384,0.000,0.000,0.000,0.000
1.240,1.033,-0.515,1.476,0.391,-0.287,0.188,-1.999,2.732,-0.379,0.000,0.000,0.000,0.000
1.250,1.037,-0.518,1.477,0.371,-0.260,0.184,-2.006,2.696,-0.373,0.000,0.000,0.000,0.000
1.260,1.040,-0.520,1.479,0.351,-0.233,0.180,-2.013,2.660,-0.368,0.000,0.000,0.000,0.000
1.270,1.044,-0.522,1.481,0.331,-0.207,0.177,-2.020,2.624,-0.363,0.000,0.000,0.000,0.000
1.280,1.047,-0.524,1.483,0.311,-0.181,0.173,-2.027,2.588,-0.357,0.000,0.000,0.000,0.000
1.290,1.050,-0.526,1.485,0.290,-0.155,0.169,-2.034,2.552,-0.352,0.000,0.000,0.000,0.000
1.300,1.053,-0.527,1.486,0.270,-0.130,0.166,-2.041,2.516,-0.347,0.000,0.000,0.000,0.000
1.310,1.055,-0.529,1.488,0.250,-0.105,0.162,-2.048,2.480,-0.341,0.000,0.000,0.000,0.000
1.320,1.058,-0.529,1.489,0.229,-0.080,0.159,-2.055,2.444,-0.336,0.000,0.000,0.000,0.000
1.330,1.060,-0.530,1.491,0.208,-0.056,0.156,-2.062,2.408,-0.331,0.000,0.000,0.000,0.000
1.340,1.062,-0.531,1.493,0.188,-0.032,0.152,-2.069,2.372,-0.325,0.000,0.000,0.000,0.000
1.350,1.064,-0.531,1.494,0.167,-0.008,0.149,-2.076,2.336,-0.320,0.000,0.000,0.000,0.000
1.360,1.065,-0.531,1.496,0.146,0.015,0.146,-2.083,2.300,-0.315,0.000,0.000,0.000,0.000
1.370,1.067,-0.530,1.497,0.125,0.038,0.143,-2.090,2.265,-0.310,0.000,0.000,0.000,0.000
1.380,1.068,-0.530,1.498,0.104,0.060,0.140,-2.097,2.229,-0.304,0.000,0.000,0.000,0.000
1.390,1.069,-0.529,1.500,0.083,0.082,0.137,-2.104,2.193,-0.299,0.000,0.000,0.000,0.000
1.400,1.070,-0.528,1.501,0.062,0.104,0.134,-2.111,2.157,-0.294,0.000,0.000,0.000,0.000
1.410,1.070,-0.527,1.502,0.041,0.126,0.131,-2.118,2.121,-0.288,0.000,0.000,0.000,0.000
1.420,1.070,-0.526,1.504,0.020,0.147,0.128,-2.125,2.085,-0.283,0.000,0.000,0.000,0.000
1.430,1.070,-0.524,1.505,-0.001,0.167,0.125,-2.132,2.049,-0.278,0.000,0.000,0.000,0.000
1.440,1.070,-0.522,1.506,-0.023,0.188,0.123,-2.139,2.013,-0.272,0.000,0.000,0.000,0.000
1.450,1.070,-0.521,1.507,-0.044,0.207,0.120,-2.146,1.977,-0.267,0.000,0.000,0.000,0.000
1.460,1.069,-0.518,1.509,-0.066,0.227,0.117,-2.153,1.941,-0.262,0.000,0.000,0.000,0.000
1.470,1.069,-0.516,1.510,-0.087,0.246,0.115,-2.160,1.905,-0.256,0.000,0.000,0.000,0.000
1.480,1.068,-0.513,1.511,-0.109,0.265,0.112,-2.167,1.869,-0.251,0.000,0.000,0.000,0.000
1.490,1.067,-0.511,1.512,-0.130,0.284,0.110,-2.174,1.833,-0.246,0.000,0.000,0.000,0.000
1.500,1.065,-0.508,1.513,-0.152,0.302,0.107,-2.181,1.797,-0.240,0.000,0.000,0.000,0.000
1.510,1.063,-0.505,1.514,-0.174,0.320,0.105,-2.188,1.761,-0.235,0.000,0.000,0.000,0.000
1.520,1.062,-0.501,1.515,-0.196,0.337,0.102,-2.194,1.725,-0.230,0.000,0.000,0.000,0.000
1.530,1.060,-0.498,1.516,-0.218,0.354,0.100,-2.201,1.689,-0.224,0.000,0.000,0.000,0.000
1.540,1.057,-0.494,1.517,-0.240,0.371,0.098,-2.208,1.654,-0.219,0.000,0.000,0.000,0.000
1.550,1.055,-0.490,1.518,-0.262,0.387,0.096,-2.215,1.618,-0.214,0.000,0.000,0.000,0.000
1.560,1.052,-0.487,1.519,-0.284,0.403,0.094,-2.222,1.582,-0.209,0.000,0.000,0.000,0.000
1.570,1.049,-0.482,1.520,-0.307,0.419,0.092,-2.229,1.546,-0.203,0.000,0.000,0.000,0.000
1.580,1.046,-0.478,1.521,-0.329,0.434,0.090,-2.236,1.510,-0.198,0.000,0.000,0.000,0.000
1.590,1.042,-0.474,1.522,-0.351,0.449,0.088,-2.243,1.474,-0.193,0.000,0.000,0.000,0.000
1.600,1.039,-0.469,1.523,-0.374,0.464,0.086,-2.250,1.438,-0.187,0.000,0.000,0.000,0.000
1.610,1.035,-0.464,1.524,-0.396,0.478,0.084,-2.257,1.402,-0.182,0.000,0.000,0.000,0.000
1.620,1.031,-0.460,1.524,-0.419,0.492,0.082,-2.264,1.366,-0.177,0.000,0.000,0.000,0.000
1.630,1.027,-0.455,1.525,-0.442,0.505,0.080,-2.271,1.330,-0.171,0.000,0.000,0.000,0.000
1.640,1.022,-0.450,1.526,-0.464,0.518,0.079,-2.278,1.294,-0.166,0.000,0.000,0.000,0.000
1.650,1.017,-0.444,1.527,-0.487,0.531,0.077,-2.285,1.258,-0.161,0.000,0.000,0.000,0.000
1.660,1.012,-0.439,1.528,-0.510,0.543,0.076,-2.292,1.222,-0.155,0.000,0.000,0.000,0.000
1.670,1.007,-0.433,1.528,-0.533,0.555,0.074,-2.299,1.186,-0.150,0.000,0.000,0.000,0.000
1.680,1.002,-0.428,1.529,-0.556,0.567,0.073,-2.306,1.150,-0.145,0.000,0.000,0.000,0.000
1.690,0.996,-0.422,1.530,-0.579,0.578,0.071,-2.313,1.114,-0.139,0.000,0.000,0.000,0.000
1.700,0.990,-0.416,1.530,-0.602,0.589,0.070,-2.320,1.079,-0.134,0.000,0.000,0.000,0.000
1.710,0.984,-0.410,1.531,-0.625,0.600,0.068,-2.327,1.043,-0.129,0.000,0.000,0.000,0.000
1.720,0.978,-0.404,1.532,-0.649,0.610,0.067,-2.334,1.007,-0.123,0.000,0.000,0.000,0.000
1.730,0.971,-0.398,1.533,-0.672,0.620,0.066,-2.341,0.971,-0.118,0.000,0.000,0.000,0.000
1.740,0.964,-0.392,1.533,-0.696,0.630,0.065,-2.348,0.935,-0.113,0.000,0.000,0.000,0.000
1.750,0.957,-0.385,1.534,-0.719,0.639,0.064,-2.355,0.899,-0.108,0.000,0.000,0.000,0.000
1.760,0.950,-0.379,1.534,-0.743,0.648,0.063,-2.362,0.863,-0.102,0.000,0.000,0.000,0.000
1.770,0.942,-0.373,1.535,-0.766,0.656,0.062,-2.369,0.827,-0.097,0.000,0.000,0.000,0.000
1.780,0.934,-0.366,1.536,-0.790,0.664,0.061,-2.376,0.791,-0.092,0.000,0.000,0.000,0.000
1.790,0.926,-0.359,1.536,-0.814,0.672,0.060,-2.383,0.755,-0.086,0.000,0.000,0.000,0.000
1.800,0.918,-0.352,1.537,-0.838,0.679,0.059,-2.390,0.719,-0.081,0.000,0.000,0.000,0.000
1.810,0.910,-0.346,1.537,-0.862,0.686,0.058,-2.397,0.683,-0.076,0.000,0.000,0.000,0.000
1.820,0.901,-0.339,1.538,-0.886,0.693,0.057,-2.404,0.647,-0.070,0.000,0.000,0.000,0.000
1.830,0.892,-0.332,1.539,-0.910,0.699,0.057,-2.410,0.611,-0.065,0.000,0.000,0.000,0.000
1.840,0.883,-0.325,1.539,-0.934,0.705,0.056,-2.417,0.575,-0.060,0.000,0.000,0.000,0.000
1.850,0.873,-0.318,1.540,-0.958,0.711,0.056,-2.424,0.539,-0.054,0.000,0.000,0.000,0.000
1.860,0.864,-0.311,1.540,-0.982,0.716,0.055,-2.431,0.503,-0.049,0.000,0.000,0.000,0.000
1.870,0.854,-0.303,1.541,-1.007,0.721,0.055,-2.438,0.468,-0.044,0.000,0.000,0.000,0.000
1.880,0.843,-0.296,1.541,-1.031,0.725,0.054,-2.445,0.432,-0.038,0.000,0.000,0.000,0.000
1.890,0.833,-0.289,1.542,-1.056,0.729,0.054,-2.452,0.396,-0.033,0.000,0.000,0.000,0.000
1.900,0.822,-0.282,1.542,-1.080,0.733,0.054,-2.459,0.360,-0.028,0.000,0.000,0.000,0.000
1.910,0.811,-0.274,1.543,-1.105,0.737,0.053,-2.466,0.324,-0.022,0.000,0.000,0.000,0.000
1.920,0.800,-0.267,1.544,-1.129,0.740,0.053,-2.473,0.288,-0.017,0.000,0.000,0.000,0.000
1.930,0.789,-0.259,1.544,-1.154,0.742,0.053,-2.480,0.252,-0.012,0.000,0.000,0.000,0.000
1.940,0.777,-0.252,1.545,-1.179,0.745,0.053,-2.487,0.216,-0.007,0.000,0.000,0.000,0.000
1.950,0.765,-0.245,1.545,-1.204,0.747,0.053,-2.494,0.180,-0.001,0.000,0.000,0.000,0.000
1.960,0.753,-0.237,1.546,-1.229,0.748,0.053,-2.501,0.144,0.004,0.000,0.000,0.000,0.000
1.970,0.741,-0.230,1.546,-1.254,0.750,0.053,-2.508,0.108,0.009,0.000,0.000,0.000,0.000
1.980,0.728,-0.222,1.547,-1.279,0.751,0.053,-2.515,0.072,0.015,0.000,0.000,0.000,0.000
1.990,0.715,-0.215,1.547,-1.304,0.751,0.053,-2.522,0.036,0.020,0.000,0.000,0.000,0.000
2.000,0.702,-0.207,1.548,-1.330,0.751,0.053,-2.529,0.000,0.025,0.000,0.000,0.000,0.000
2.010,0.689,-0.200,1.548,-1.355,0.751,0.054,-2.536,-0.036,0.031,0.000,0.000,0.000,0.000
2.020,0.675,-0.192,1.549,-1.380,0.751,0.054,-2.543,-0.072,0.036,0.000,0.000,0.000,0.000
2.030,0.661,-0.185,1.549,-1.406,0.750,0.054,-2.550,-0.107,0.041,0.000,0.000,0.000,0.000
2.040,0.647,-0.177,1.550,-1.431,0.748,0.055,-2.512,-0.122,0.040,0.000,0.000,0.000,0.000
2.050,0.632,-0.170,1.550,-1.456,0.747,0.055,-2.446,-0.122,0.035,0.000,0.000,0.000,0.000
2.060,0.618,-0.162,1.551,-1.480,0.746,0.056,-2.380,-0.123,0.030,0.000,0.000,0.000,0.000
2.070,0.603,-0.155,1.552,-1.504,0.745,0.056,-2.314,-0.124,0.025,0.000,0.000,0.000,0.000
2.080,0.588,-0.147,1.552,-1.526,0.744,0.056,-2.248,-0.124,0.020,0.000,0.000,0.000,0.000
2.090,0.572,-0.140,1.553,-1.548,0.742,0.056,-2.182,-0.125,0.015,0.000,0.000,0.000,0.000
2.100,0.557,-0.132,1.553,-1.570,0.741,0.056,-2.115,-0.125,0.010,0.000,0.000,0.000,0.000
2.110,0.541,-0.125,1.554,-1.591,0.740,0.056,-2.049,-0.126,0.005,0.000,0.000,0.000,0.000
2.120,0.525,-0.118,1.554,-1.611,0.738,0.056,-1.983,-0.127,-0.001,0.000,0.000,0.000,0.000
2.130,0.509,-0.110,1.555,-1.630,0.737,0.056,-1.917,-0.127,-0.006,0.000,0.000,0.000,0.000
2.140,0.492,-0.103,1.556,-1.649,0.736,0.056,-1.851,-0.128,-0.011,0.000,0.000,0.000,0.000
2.150,0.476,-0.095,1.556,-1.667,0.735,0.056,-1.785,-0.128,-0.016,0.000,0.000,0.000,0.000
2.160,0.459,-0.088,1.557,-1.685,0.733,0.056,-1.719,-0.129,-0.021,0.000,0.000,0.000,0.000
2.170,0.442,-0.081,1.557,-1.702,0.732,0.056,-1.652,-0.130,-0.026,0.000,0.000,0.000,0.000
2.180,0.425,-0.073,1.558,-1.718,0.731,0.055,-1.586,-0.130,-0.031,0.000,0.000,0.000,0.000
2.190,0.408,-0.066,1.558,-1.734,0.729,0.055,-1.520,-0.131,-0.036,0.000,0.000,0.000,0.000
2.200,0.390,-0.059,1.559,-1.748,0.728,0.055,-1.454,-0.131,-0.041,0.000,0.000,0.000,0.000
2.210,0.373,-0.052,1.559,-1.763,0.727,0.054,-1.388,-0.132,-0.046,0.000,0.000,0.000,0.000
2.220,0.355,-0.044,1.560,-1.776,0.726,0.054,-1.322,-0.133,-0.052,0.000,0.000,0.000,0.000
2.230,0.337,-0.037,1.560,-1.789,0.724,0.053,-1.256,-0.133,-0.057,0.000,0.000,0.000,0.000
2.240,0.319,-0.030,1.561,-1.801,0.723,0.053,-1.189,-0.134,-0.062,0.000,0.000,0.000,0.000
2.250,0.301,-0.023,1.562,-1.813,0.722,0.052,-1.123,-0.134,-0.067,0.000,0.000,0.000,0.000
2.260,0.283,-0.015,1.562,-1.824,0.720,0.051,-1.057,-0.135,-0.072,0.000,0.000,0.000,0.000
2.270,0.265,-0.008,1.563,-1.834,0.719,0.051,-0.991,-0.136,-0.077,0.000,0.000,0.000,0.000
2.280,0.246,-0.001,1.563,-1.844,0.717,0.050,-0.925,-0.136,-0.082,0.000,0.000,0.000,0.000
2.290,0.228,0.006,1.564,-1.853,0.716,0.049,-0.859,-0.137,-0.087,0.000,0.000,0.000,0.000
2.300,0.209,0.013,1.564,-1.861,0.715,0.048,-0.793,-0.137,-0.092,0.000,0.000,0.000,0.000
2.310,0.190,0.020,1.565,-1.868,0.713,0.047,-0.726,-0.138,-0.097,0.000,0.000,0.000,0.000
2.320,0.172,0.028,1.565,-1.875,0.712,0.046,-0.660,-0.139,-0.103,0.000,0.000,0.000,0.000
2.330,0.153,0.035,1.565,-1.882,0.711,0.045,-0.594,-0.139,-0.108,0.000,0.000,0.000,0.000
