t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
1.240,0.716,0.716,0.716,0.460,0.460,0.460,-0.311,-0.311,-0.311,0.000,0.000,0.000,0.000
1.250,0.721,0.721,0.721,0.457,0.457,0.457,-0.313,-0.313,-0.313,0.000,0.000,0.000,0.000
1.260,0.725,0.725,0.725,0.454,0.454,0.454,-0.315,-0.315,-0.315,0.000,0.000,0.000,0.000
1.270,0.730,0.730,0.730,0.451,0.451,0.451,-0.318,-0.318,-0.318,0.000,0.000,0.000,0.000
1.280,0.734,0.734,0.734,0.448,0.448,0.448,-0.320,-0.320,-0.320,0.000,0.000,0.000,0.000
1.290,0.739,0.739,0.739,0.445,0.445,0.445,-0.322,-0.322,-0.322,0.000,0.000,0.000,0.000
1.300,0.743,0.743,0.743,0.442,0.442,0.442,-0.324,-0.324,-0.324,0.000,0.000,0.000,0.000
1.310,0.747,0.747,0.747,0.439,0.439,0.439,-0.326,-0.326,-0.326,0.000,0.000,0.000,0.000
1.320,0.752,0.752,0.752,0.436,0.436,0.436,-0.328,-0.328,-0.328,0.000,0.000,0.000,0.000
1.330,0.756,0.756,0.756,0.433,0.433,0.433,-0.331,-0.331,-0.331,0.000,0.000,0.000,0.000
1.340,0.760,0.760,0.760,0.430,0.430,0.430,-0.333,-0.333,-0.333,0.000,0.000,0.000,0.000
1.350,0.765,0.765,0.765,0.426,0.426,0.426,-0.335,-0.335,-0.335,0.000,0.000,0.000,0.000
1.360,0.769,0.769,0.769,0.423,0.423,0.423,-0.337,-0.337,-0.337,0.000,0.000,0.000,0.000
1.370,0.773,0.773,0.773,0.420,0.420,0.420,-0.339,-0.339,-0.339,0.000,0.000,0.000,0.000
1.380,0.777,0.777,0.777,0.417,0.417,0.417,-0.341,-0.341,-0.341,0.000,0.000,0.000,0.000
1.390,0.782,0.782,0.782,0.413,0.413,0.413,-0.343,-0.343,-0.343,0.000,0.000,0.000,0.000
1.400,0.786,0.786,0.786,0.410,0.410,0.410,-0.345,-0.345,-0.345,0.000,0.000,0.000,0.000
1.410,0.790,0.790,0.790,0.407,0.407,0.407,-0.347,-0.347,-0.347,0.000,0.000,0.000,0.000
1.420,0.794,0.794,0.794,0.404,0.404,0.404,-0.349,-0.349,-0.349,0.000,0.000,0.000,0.000
1.430,0.798,0.798,0.798,0.400,0.400,0.400,-0.351,-0.351,-0.351,0.000,0.000,0.000,0.000
1.440,0.802,0.802,0.802,0.397,0.397,0.397,-0.354,-0.354,-0.354,0.000,0.000,0.000,0.000
1.450,0.806,0.806,0.806,0.393,0.393,0.393,-0.356,-0.356,-0.356,0.000,0.000,0.000,0.000
1.460,0.810,0.810,0.810,0.390,0.390,0.390,-0.358,-0.358,-0.358,0.000,0.000,0.000,0.000
1.470,0.814,0.814,0.814,0.387,0.387,0.387,-0.360,-0.360,-0.360,0.000,0.000,0.000,0.000
1.480,0.817,0.817,0.817,0.383,0.383,0.383,-0.362,-0.362,-0.362,0.000,0.000,0.000,0.000
1.490,0.821,0.821,0.821,0.380,0.380,0.380,-0.363,-0.363,-0.363,0.000,0.000,0.000,0.000
1.500,0.825,0.825,0.825,0.376,0.376,0.376,-0.365,-0.365,-0.365,0.000,0.000,0.000,0.000
1.510,0.829,0.829,0.829,0.373,0.373,0.373,-0.367,-0.367,-0.367,0.000,0.000,0.000,0.000
1.520,0.832,0.832,0.832,0.369,0.369,0.369,-0.369,-0.369,-0.369,0.000,0.000,0.000,0.000
1.530,0.836,0.836,0.836,0.366,0.366,0.366,-0.371,-0.371,-0.371,0.000,0.000,0.000,0.000
1.540,0.840,0.840,0.840,0.362,0.362,0.362,-0.373,-0.373,-0.373,0.000,0.000,0.000,0.000
1.550,0.843,0.843,0.843,0.358,0.358,0.358,-0.375,-0.375,-0.375,0.000,0.000,0.000,0.000
1.560,0.847,0.847,0.847,0.355,0.355,0.355,-0.377,-0.377,-0.377,0.000,0.000,0.000,0.000
1.570,0.850,0.850,0.850,0.351,0.351,0.351,-0.379,-0.379,-0.379,0.000,0.000,0.000,0.000
1.580,0.854,0.854,0.854,0.347,0.347,0.347,-0.381,-0.381,-0.381,0.000,0.000,0.000,0.000
1.590,0.857,0.857,0.857,0.344,0.344,0.344,-0.382,-0.382,-0.382,0.000,0.000,0.000,0.000
1.600,0.861,0.861,0.861,0.340,0.340,0.340,-0.384,-0.384,-0.384,0.000,0.000,0.000,0.000
1.610,0.864,0.864,0.864,0.336,0.336,0.336,-0.386,-0.386,-0.386,0.000,0.000,0.000,0.000
1.620,0.868,0.868,0.868,0.333,0.333,0.333,-0.388,-0.388,-0.388,0.000,0.000,0.000,0.000
1.630,0.871,0.871,0.871,0.329,0.329,0.329,-0.390,-0.390,-0.390,0.000,0.000,0.000,0.000
1.640,0.874,0.874,0.874,0.325,0.325,0.325,-0.391,-0.391,-0.391,0.000,0.000,0.000,0.000
1.650,0.877,0.877,0.877,0.321,0.321,0.321,-0.393,-0.393,-0.393,0.000,0.000,0.000,0.000
1.660,0.881,0.881,0.881,0.317,0.317,0.317,-0.395,-0.395,-0.395,0.000,0.000,0.000,0.000
1.670,0.884,0.884,0.884,0.314,0.314,0.314,-0.397,-0.397,-0.397,0.000,0.000,0.000,0.000
1.680,0.887,0.887,0.887,0.310,0.310,0.310,-0.398,-0.398,-0.398,0.000,0.000,0.000,0.000
1.690,0.890,0.890,0.890,0.306,0.306,0.306,-0.400,-0.400,-0.400,0.000,0.000,0.000,0.000
1.700,0.893,0.893,0.893,0.302,0.302,0.302,-0.402,-0.402,-0.402,0.000,0.000,0.000,0.000
1.710,0.896,0.896,0.896,0.298,0.298,0.298,-0.403,-0.403,-0.403,0.000,0.000,0.000,0.000
1.720,0.899,0.899,0.899,0.294,0.294,0.294,-0.405,-0.405,-0.405,0.000,0.000,0.000,0.000
1.730,0.902,0.902,0.902,0.290,0.290,0.290,-0.407,-0.407,-0.407,0.000,0.000,0.000,0.000
1.740,0.905,0.905,0.905,0.286,0.286,0.286,-0.408,-0.408,-0.408,0.000,0.000,0.000,0.000
1.750,0.908,0.908,0.908,0.282,0.282,0.282,-0.410,-0.410,-0.410,0.000,0.000,0.000,0.000
1.760,0.910,0.910,0.910,0.278,0.278,0.278,-0.411,-0.411,-0.411,0.000,0.000,0.000,0.000
1.770,0.913,0.913,0.913,0.274,0.274,0.274,-0.413,-0.413,-0.413,0.000,0.000,0.000,0.000
1.780,0.916,0.916,0.916,0.270,0.270,0.270,-0.414,-0.414,-0.414,0.000,0.000,0.000,0.000
1.790,0.918,0.918,0.918,0.266,0.266,0.266,-0.416,-0.416,-0.416,0.000,0.000,0.000,0.000
1.800,0.921,0.921,0.921,0.262,0.262,0.262,-0.418,-0.418,-0.418,0.000,0.000,0.000,0.000
1.810,0.924,0.924,0.924,0.258,0.258,0.258,-0.419,-0.419,-0.419,0.000,0.000,0.000,0.000
1.820,0.926,0.926,0.926,0.254,0.254,0.254,-0.421,-0.421,-0.421,0.000,0.000,0.000,0.000
1.830,0.929,0.929,0.929,0.250,0.250,0.250,-0.422,-0.422,-0.422,0.000,0.000,0.000,0.000
1.840,0.931,0.931,0.931,0.246,0.246,0.246,-0.423,-0.423,-0.423,0.000,0.000,0.000,0.000
1.850,0.934,0.934,0.934,0.242,0.242,0.242,-0.425,-0.425,-0.425,0.000,0.000,0.000,0.000
1.860,0.936,0.936,0.936,0.237,0.237,0.237,-0.426,-0.426,-0.426,0.000,0.000,0.000,0.000
1.870,0.938,0.938,0.938,0.233,0.233,0.233,-0.428,-0.428,-0.428,0.000,0.000,0.000,0.000
1.880,0.941,0.941,0.941,0.229,0.229,0.229,-0.429,-0.429,-0.429,0.000,0.000,0.000,0.000
1.890,0.943,0.943,0.943,0.225,0.225,0.225,-0.430,-0.430,-0.430,0.000,0.000,0.000,0.000
1.900,0.945,0.945,0.945,0.221,0.221,0.221,-0.432,-0.432,-0.432,0.000,0.000,0.000,0.000
1.910,0.947,0.947,0.947,0.216,0.216,0.216,-0.433,-0.433,-0.433,0.000,0.000,0.000,0.000
1.920,0.950,0.950,0.950,0.212,0.212,0.212,-0.434,-0.434,-0.434,0.000,0.000,0.000,0.000
1.930,0.952,0.952,0.952,0.208,0.208,0.208,-0.436,-0.436,-0.436,0.000,0.000,0.000,0.000
1.940,0.954,0.954,0.954,0.203,0.203,0.203,-0.437,-0.437,-0.437,0.000,0.000,0.000,0.000
1.950,0.956,0.956,0.956,0.199,0.199,0.199,-0.438,-0.438,-0.438,0.000,0.000,0.000,0.000
1.960,0.958,0.958,0.958,0.195,0.195,0.195,-0.439,-0.439,-0.439,0.000,0.000,0.000,0.000
1.970,0.960,0.960,0.960,0.191,0.191,0.191,-0.441,-0.441,-0.441,0.000,0.000,0.000,0.000
1.980,0.962,0.962,0.962,0.186,0.186,0.186,-0.442,-0.442,-0.442,0.000,0.000,0.000,0.000
1.990,0.963,0.963,0.963,0.182,0.182,0.182,-0.443,-0.443,-0.443,0.000,0.000,0.000,0.000
2.000,0.965,0.965,0.965,0.177,0.177,0.177,-0.444,-0.444,-0.444,0.000,0.000,0.000,0.000
2.010,0.967,0.967,0.967,0.173,0.173,0.173,-0.445,-0.445,-0.445,0.000,0.000,0.000,0.000
2.020,0.969,0.969,0.969,0.169,0.169,0.169,-0.447,-0.447,-0.447,0.000,0.000,0.000,0.000
2.030,0.970,0.970,0.970,0.164,0.164,0.164,-0.448,-0.448,-0.448,0.000,0.000,0.000,0.000
2.040,0.972,0.972,0.972,0.160,0.160,0.160,-0.449,-0.449,-0.449,0.000,0.000,0.000,0.000
2.050,0.974,0.974,0.974,0.155,0.155,0.155,-0.450,-0.450,-0.450,0.000,0.000,0.000,0.000
2.060,0.975,0.975,0.975,0.151,0.151,0.151,-0.451,-0.451,-0.451,0.000,0.000,0.000,0.000
2.070,0.977,0.977,0.977,0.147,0.147,0.147,-0.452,-0.452,-0.452,0.000,0.000,0.000,0.000
2.080,0.978,0.978,0.978,0.142,0.142,0.142,-0.453,-0.453,-0.453,0.000,0.000,0.000,0.000
2.090,0.979,0.979,0.979,0.138,0.138,0.138,-0.454,-0.454,-0.454,0.000,0.000,0.000,0.000
2.100,0.981,0.981,0.981,0.133,0.133,0.133,-0.455,-0.455,-0.455,0.000,0.000,0.000,0.000
2.110,0.982,0.982,0.982,0.129,0.129,0.129,-0.456,-0.456,-0.456,0.000,0.000,0.000,0.000
2.120,0.983,0.983,0.983,0.124,0.124,0.124,-0.457,-0.457,-0.457,0.000,0.000,0.000,0.000
2.130,0.985,0.985,0.985,0.120,0.120,0.120,-0.458,-0.458,-0.458,0.000,0.000,0.000,0.000
2.140,0.986,0.986,0.986,0.115,0.115,0.115,-0.459,-0.459,-0.459,0.000,0.000,0.000,0.000
2.150,0.987,0.987,0.987,0.110,0.110,0.110,-0.459,-0.459,-0.459,0.000,0.000,0.000,0.000
2.160,0.988,0.988,0.988,0.106,0.106,0.106,-0.460,-0.460,-0.460,0.000,0.000,0.000,0.000
2.170,0.989,0.989,0.989,0.101,0.101,0.101,-0.461,-0.461,-0.461,0.000,0.000,0.000,0.000
2.180,0.990,0.990,0.990,0.097,0.097,0.097,-0.462,-0.462,-0.462,0.000,0.000,0.000,0.000
2.190,0.991,0.991,0.991,0.092,0.092,0.092,-0.463,-0.463,-0.463,0.000,0.000,0.000,0.000
2.200,0.992,0.992,0.992,0.088,0.088,0.088,-0.464,-0.464,-0.464,0.000,0.000,0.000,0.000
2.210,0.993,0.993,0.993,0.083,0.083,0.083,-0.464,-0.464,-0.464,0.000,0.000,0.000,0.000
2.220,0.993,0.993,0.993,0.078,0.078,0.078,-0.465,-0.465,-0.465,0.000,0.000,0.000,0.000
2.230,0.994,0.994,0.994,0.074,0.074,0.074,-0.466,-0.466,-0.466,0.000,0.000,0.000,0.000
2.240,0.995,0.995,0.995,0.069,0.069,0.069,-0.466,-0.466,-0.466,0.000,0.000,0.000,0.000
2.250,0.996,0.996,0.996,0.064,0.064,0.064,-0.467,-0.467,-0.467,0.000,0.000,0.000,0.000
2.260,0.996,0.996,0.996,0.060,0.060,0.060,-0.468,-0.468,-0.468,0.000,0.000,0.000,0.000
2.270,0.997,0.997,0.997,0.055,0.055,0.055,-0.468,-0.468,-0.468,0.000,0.000,0.000,0.000
2.280,0.997,0.997,0.997,0.050,0.050,0.050,-0.469,-0.469,-0.469,0.000,0.000,0.000,0.000
2.290,0.998,0.998,0.998,0.046,0.046,0.046,-0.470,-0.470,-0.470,0.000,0.000,0.000,0.000
2.300,0.998,0.998,0.998,0.041,0.041,0.041,-0.470,-0.470,-0.470,0.000,0.000,0.000,0.000
2.310,0.999,0.999,0.999,0.036,0.036,0.036,-0.471,-0.471,-0.471,0.000,0.000,0.000,0.000
2.320,0.999,0.999,0.999,0.032,0.032,0.032,-0.471,-0.471,-0.471,0.000,0.000,0.000,0.000
2.330,0.999,0.999,0.999,0.027,0.027,0.027,-0.472,-0.472,-0.472,0.000,0.000,0.000,0.000
2.340,0.999,0.999,0.999,0.022,0.022,0.022,-0.472,-0.472,-0.472,0.000,0.000,0.000,0.000
2.350,1.000,1.000,1.000,0.018,0.018,0.018,-0.473,-0.473,-0.473,0.000,0.000,0.000,0.000
