t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
1.070,-0.033,-0.159,1.982,-1.137,-0.136,-0.080,0.076,0.392,-1.712,0.000,0.000,0.000,0.000
1.080,-0.044,-0.160,1.981,-1.137,-0.132,-0.098,0.102,0.402,-1.709,0.000,0.000,0.000,0.000
1.090,-0.056,-0.162,1.980,-1.136,-0.128,-0.115,0.128,0.412,-1.705,0.000,0.000,0.000,0.000
1.100,-0.067,-0.163,1.979,-1.134,-0.124,-0.132,0.154,0.422,-1.701,0.000,0.000,0.000,0.000
1.110,-0.078,-0.164,1.978,-1.133,-0.119,-0.149,0.180,0.432,-1.696,0.000,0.000,0.000,0.000
1.120,-0.090,-0.165,1.976,-1.131,-0.115,-0.166,0.206,0.441,-1.691,0.000,0.000,0.000,0.000
1.130,-0.101,-0.167,1.974,-1.129,-0.111,-0.183,0.233,0.451,-1.686,0.000,0.000,0.000,0.000
1.140,-0.112,-0.168,1.972,-1.126,-0.106,-0.199,0.259,0.460,-1.680,0.000,0.000,0.000,0.000
1.150,-0.123,-0.169,1.970,-1.124,-0.101,-0.216,0.285,0.469,-1.674,0.000,0.000,0.000,0.000
1.160,-0.135,-0.170,1.968,-1.121,-0.097,-0.233,0.311,0.478,-1.667,0.000,0.000,0.000,0.000
1.170,-0.146,-0.171,1.966,-1.118,-0.092,-0.250,0.337,0.487,-1.660,0.000,0.000,0.000,0.000
1.180,-0.157,-0.171,1.963,-1.115,-0.087,-0.266,0.362,0.496,-1.653,0.000,0.000,0.000,0.000
1.190,-0.168,-0.172,1.960,-1.111,-0.082,-0.283,0.388,0.504,-1.645,0.000,0.000,0.000,0.000
1.200,-0.179,-0.173,1.957,-1.107,-0.077,-0.299,0.414,0.513,-1.637,0.000,0.000,0.000,0.000
1.210,-0.190,-0.174,1.954,-1.103,-0.072,-0.315,0.440,0.521,-1.628,0.000,0.000,0.000,0.000
1.220,-0.201,-0.175,1.951,-1.098,-0.066,-0.332,0.465,0.529,-1.619,0.000,0.000,0.000,0.000
1.230,-0.212,-0.175,1.948,-1.094,-0.061,-0.348,0.491,0.537,-1.610,0.000,0.000,0.000,0.000
1.240,-0.223,-0.176,1.944,-1.089,-0.056,-0.364,0.516,0.545,-1.600,0.000,0.000,0.000,0.000
1.250,-0.234,-0.176,1.940,-1.084,-0.050,-0.380,0.541,0.553,-1.589,0.000,0.000,0.000,0.000
1.260,-0.245,-0.177,1.937,-1.078,-0.044,-0.396,0.566,0.560,-1.579,0.000,0.000,0.000,0.000
1.270,-0.256,-0.177,1.933,-1.073,-0.039,-0.412,0.591,0.568,-1.568,0.000,0.000,0.000,0.000
1.280,-0.266,-0.178,1.928,-1.067,-0.033,-0.427,0.616,0.575,-1.556,0.000,0.000,0.000,0.000
1.290,-0.277,-0.178,1.924,-1.061,-0.027,-0.443,0.641,0.582,-1.544,0.000,0.000,0.000,0.000
1.300,-0.287,-0.178,1.919,-1.054,-0.021,-0.458,0.666,0.589,-1.532,0.000,0.000,0.000,0.000
1.310,-0.298,-0.178,1.915,-1.047,-0.016,-0.474,0.690,0.595,-1.519,0.000,0.000,0.000,0.000
1.320,-0.308,-0.178,1.910,-1.041,-0.010,-0.489,0.714,0.602,-1.506,0.000,0.000,0.000,0.000
1.330,-0.319,-0.178,1.905,-1.033,-0.003,-0.504,0.739,0.608,-1.493,0.000,0.000,0.000,0.000
1.340,-0.329,-0.178,1.900,-1.026,0.003,-0.519,0.763,0.614,-1.479,0.000,0.000,0.000,0.000
1.350,-0.339,-0.178,1.895,-1.018,0.009,-0.533,0.786,0.620,-1.465,0.000,0.000,0.000,0.000
1.360,-0.349,-0.178,1.889,-1.011,0.015,-0.548,0.810,0.625,-1.450,0.000,0.000,0.000,0.000
1.370,-0.359,-0.178,1.884,-1.002,0.021,-0.563,0.834,0.631,-1.436,0.000,0.000,0.000,0.000
1.380,-0.369,-0.178,1.878,-0.994,0.028,-0.577,0.857,0.636,-1.420,0.000,0.000,0.000,0.000
1.390,-0.379,-0.178,1.872,-0.985,0.034,-0.591,0.880,0.641,-1.405,0.000,0.000,0.000,0.000
1.400,-0.389,-0.177,1.866,-0.977,0.041,-0.605,0.903,0.646,-1.389,0.000,0.000,0.000,0.000
1.410,-0.399,-0.177,1.860,-0.968,0.047,-0.619,0.926,0.651,-1.373,0.000,0.000,0.000,0.000
1.420,-0.409,-0.176,1.854,-0.958,0.054,-0.633,0.948,0.655,-1.356,0.000,0.000,0.000,0.000
1.430,-0.418,-0.176,1.847,-0.949,0.060,-0.646,0.971,0.659,-1.339,0.000,0.000,0.000,0.000
1.440,-0.427,-0.175,1.841,-0.939,0.067,-0.660,0.993,0.663,-1.322,0.000,0.000,0.000,0.000
1.450,-0.437,-0.174,1.834,-0.929,0.074,-0.673,1.015,0.667,-1.304,0.000,0.000,0.000,0.000
1.460,-0.446,-0.174,1.827,-0.919,0.080,-0.686,1.036,0.671,-1.286,0.000,0.000,0.000,0.000
1.470,-0.455,-0.173,1.820,-0.909,0.087,-0.699,1.058,0.674,-1.268,0.000,0.000,0.000,0.000
1.480,-0.464,-0.172,1.813,-0.898,0.094,-0.711,1.079,0.677,-1.250,0.000,0.000,0.000,0.000
1.490,-0.473,-0.171,1.806,-0.887,0.101,-0.724,1.100,0.680,-1.231,0.000,0.000,0.000,0.000
1.500,-0.482,-0.170,1.799,-0.876,0.107,-0.736,1.121,0.683,-1.212,0.000,0.000,0.000,0.000
1.510,-0.491,-0.169,1.792,-0.865,0.114,-0.748,1.141,0.685,-1.192,0.000,0.000,0.000,0.000
1.520,-0.499,-0.168,1.784,-0.854,0.121,-0.760,1.162,0.687,-1.173,0.000,0.000,0.000,0.000
1.530,-0.508,-0.166,1.776,-0.842,0.128,-0.772,1.182,0.689,-1.153,0.000,0.000,0.000,0.000
1.540,-0.516,-0.165,1.769,-0.830,0.135,-0.783,1.201,0.691,-1.132,0.000,0.000,0.000,0.000
1.550,-0.524,-0.164,1.761,-0.818,0.142,-0.795,1.221,0.692,-1.112,0.000,0.000,0.000,0.000
1.560,-0.532,-0.162,1.753,-0.806,0.149,-0.806,1.240,0.693,-1.091,0.000,0.000,0.000,0.000
1.570,-0.540,-0.161,1.745,-0.794,0.156,-0.817,1.259,0.694,-1.070,0.000,0.000,0.000,0.000
1.580,-0.548,-0.159,1.736,-0.781,0.163,-0.827,1.278,0.695,-1.048,0.000,0.000,0.000,0.000
1.590,-0.556,-0.157,1.728,-0.768,0.170,-0.838,1.296,0.695,-1.027,0.000,0.000,0.000,0.000
1.600,-0.564,-0.156,1.720,-0.755,0.177,-0.848,1.314,0.696,-1.005,0.000,0.000,0.000,0.000
1.610,-0.571,-0.154,1.711,-0.742,0.184,-0.858,1.332,0.696,-0.983,0.000,0.000,0.000,0.000
1.620,-0.579,-0.152,1.702,-0.729,0.191,-0.868,1.349,0.695,-0.960,0.000,0.000,0.000,0.000
1.630,-0.586,-0.150,1.694,-0.715,0.198,-0.877,1.366,0.695,-0.938,0.000,0.000,0.000,0.000
1.640,-0.593,-0.148,1.685,-0.702,0.205,-0.887,1.383,0.694,-0.915,0.000,0.000,0.000,0.000
1.650,-0.600,-0.146,1.676,-0.688,0.212,-0.896,1.400,0.693,-0.892,0.000,0.000,0.000,0.000
1.660,-0.607,-0.144,1.667,-0.674,0.219,-0.905,1.416,0.692,-0.869,0.000,0.000,0.000,0.000
1.670,-0.613,-0.142,1.658,-0.660,0.226,-0.914,1.432,0.690,-0.845,0.000,0.000,0.000,0.000
1.680,-0.620,-0.139,1.649,-0.645,0.233,-0.922,1.447,0.688,-0.822,0.000,0.000,0.000,0.000
1.690,-0.626,-0.137,1.639,-0.631,0.239,-0.930,1.462,0.686,-0.798,0.000,0.000,0.000,0.000
1.700,-0.632,-0.134,1.630,-0.616,0.246,-0.938,1.477,0.684,-0.774,0.000,0.000,0.000,0.000
1.710,-0.639,-0.132,1.621,-0.601,0.253,-0.946,1.492,0.681,-0.750,0.000,0.000,0.000,0.000
1.720,-0.644,-0.129,1.611,-0.586,0.260,-0.953,1.506,0.678,-0.726,0.000,0.000,0.000,0.000
1.730,-0.650,-0.127,1.602,-0.571,0.267,-0.961,1.520,0.675,-0.701,0.000,0.000,0.000,0.000
1.740,-0.656,-0.124,1.592,-0.556,0.274,-0.968,1.533,0.672,-0.676,0.000,0.000,0.000,0.000
1.750,-0.661,-0.121,1.582,-0.541,0.280,-0.974,1.547,0.668,-0.651,0.000,0.000,0.000,0.000
1.760,-0.667,-0.118,1.572,-0.525,0.287,-0.981,1.559,0.665,-0.626,0.000,0.000,0.000,0.000
1.770,-0.672,-0.116,1.563,-0.510,0.294,-0.987,1.572,0.660,-0.601,0.000,0.000,0.000,0.000
1.780,-0.677,-0.113,1.553,-0.494,0.300,-0.993,1.584,0.656,-0.576,0.000,0.000,0.000,0.000
1.790,-0.682,-0.110,1.543,-0.478,0.307,-0.999,1.596,0.651,-0.551,0.000,0.000,0.000,0.000
1.800,-0.686,-0.106,1.533,-0.462,0.313,-1.004,1.607,0.647,-0.525,0.000,0.000,0.000,0.000
1.810,-0.691,-0.103,1.523,-0.446,0.320,-1.009,1.618,0.641,-0.500,0.000,0.000,0.000,0.000
1.820,-0.695,-0.100,1.513,-0.430,0.326,-1.014,1.629,0.636,-0.474,0.000,0.000,0.000,0.000
1.830,-0.700,-0.097,1.502,-0.414,0.333,-1.019,1.639,0.630,-0.448,0.000,0.000,0.000,0.000
1.840,-0.704,-0.093,1.492,-0.397,0.339,-1.024,1.649,0.624,-0.422,0.000,0.000,0.000,0.000
1.850,-0.708,-0.090,1.482,-0.381,0.345,-1.028,1.658,0.618,-0.396,0.000,0.000,0.000,0.000
1.860,-0.711,-0.086,1.472,-0.364,0.351,-1.032,1.667,0.612,-0.370,0.000,0.000,0.000,0.000
1.870,-0.715,-0.083,1.461,-0.348,0.358,-1.035,1.676,0.605,-0.344,0.000,0.000,0.000,0.000
1.880,-0.718,-0.079,1.451,-0.331,0.364,-1.039,1.684,0.598,-0.318,0.000,0.000,0.000,0.000
1.890,-0.721,-0.076,1.441,-0.314,0.370,-1.042,1.692,0.591,-0.291,0.000,0.000,0.000,0.000
1.900,-0.725,-0.072,1.430,-0.297,0.376,-1.045,1.700,0.584,-0.265,0.000,0.000,0.000,0.000
1.910,-0.727,-0.068,1.420,-0.280,0.381,-1.048,1.707,0.576,-0.239,0.000,0.000,0.000,0.000
1.920,-0.730,-0.064,1.409,-0.263,0.387,-1.050,1.714,0.568,-0.212,0.000,0.000,0.000,0.000
1.930,-0.733,-0.060,1.399,-0.246,0.393,-1.052,1.720,0.560,-0.186,0.000,0.000,0.000,0.000
1.940,-0.735,-0.056,1.388,-0.229,0.399,-1.054,1.726,0.552,-0.159,0.000,0.000,0.000,0.000
1.950,-0.737,-0.052,1.378,-0.211,0.404,-1.055,1.731,0.543,-0.133,0.000,0.000,0.000,0.000
1.960,-0.739,-0.048,1.367,-0.194,0.409,-1.057,1.737,0.534,-0.106,0.000,0.000,0.000,0.000
1.970,-0.741,-0.044,1.356,-0.177,0.415,-1.058,1.741,0.525,-0.080,0.000,0.000,0.000,0.000
1.980,-0.743,-0.040,1.346,-0.159,0.420,-1.059,1.746,0.516,-0.053,0.000,0.000,0.000,0.000
1.990,-0.744,-0.036,1.335,-0.142,0.425,-1.059,1.750,0.506,-0.027,0.000,0.000,0.000,0.000
2.000,-0.746,-0.032,1.325,-0.124,0.430,-1.059,1.753,0.497,-0.000,0.000,0.000,0.000,0.000
2.010,-0.747,-0.027,1.314,-0.107,0.435,-1.059,1.756,0.487,0.026,0.000,0.000,0.000,0.000
2.020,-0.748,-0.023,1.303,-0.089,0.440,-1.059,1.759,0.476,0.052,0.000,0.000,0.000,0.000
2.030,-0.749,-0.018,1.293,-0.072,0.445,-1.058,1.761,0.466,0.079,0.000,0.000,0.000,0.000
2.040,-0.749,-0.014,1.282,-0.054,0.450,-1.058,1.763,0.455,0.105,0.000,0.000,0.000,0.000
2.050,-0.750,-0.009,1.272,-0.036,0.454,-1.057,1.764,0.444,0.131,0.000,0.000,0.000,0.000
2.060,-0.750,-0.005,1.261,-0.019,0.459,-1.055,1.765,0.433,0.158,0.000,0.000,0.000,0.000
2.070,-0.750,-0.000,1.251,-0.001,0.463,-1.054,1.766,0.422,0.184,0.000,0.000,0.000,0.000
2.080,-0.750,0.004,1.240,0.017,0.467,-1.052,1.766,0.411,0.210,0.000,0.000,0.000,0.000
2.090,-0.750,0.009,1.230,0.034,0.471,-1.050,1.766,0.399,0.236,0.000,0.000,0.000,0.000
2.100,-0.749,0.014,1.219,0.052,0.475,-1.047,1.765,0.387,0.262,0.000,0.000,0.000,0.000
2.110,-0.749,0.019,1.209,0.070,0.479,-1.045,1.764,0.375,0.287,0.000,0.000,0.000,0.000
2.120,-0.748,0.023,1.198,0.087,0.483,-1.042,1.763,0.363,0.313,0.000,0.000,0.000,0.000
2.130,-0.747,0.028,1.188,0.105,0.486,-1.039,1.761,0.350,0.339,0.000,0.000,0.000,0.000
2.140,-0.746,0.033,1.177,0.123,0.490,-1.035,1.759,0.337,0.364,0.000,0.000,0.000,0.000
2.150,-0.744,0.038,1.167,0.140,0.493,-1.032,1.756,0.324,0.390,0.000,0.000,0.000,0.000
2.160,-0.743,0.043,1.157,0.158,0.496,-1.028,1.753,0.311,0.415,0.000,0.000,0.000,0.000
2.170,-0.741,0.048,1.147,0.175,0.500,-1.024,1.749,0.298,0.440,0.000,0.000,0.000,0.000
2.180,-0.739,0.053,1.136,0.193,0.502,-1.019,1.745,0.285,0.465,0.000,0.000,0.000,0.000
2.190,-0.737,0.058,1.126,0.210,0.505,-1.014,1.741,0.271,0.490,0.000,0.000,0.000,0.000
2.200,-0.735,0.063,1.116,0.228,0.508,-1.010,1.736,0.257,0.514,0.000,0.000,0.000,0.000
2.210,-0.733,0.068,1.106,0.245,0.511,-1.004,1.731,0.244,0.539,0.000,0.000,0.000,0.000
2.220,-0.730,0.073,1.096,0.262,0.513,-0.999,1.725,0.229,0.563,0.000,0.000,0.000,0.000
2.230,-0.728,0.078,1.086,0.279,0.515,-0.993,1.719,0.215,0.587,0.000,0.000,0.000,0.000
2.240,-0.725,0.084,1.076,0.297,0.517,-0.988,1.713,0.201,0.611,0.000,0.000,0.000,0.000
2.250,-0.722,0.089,1.066,0.314,0.519,-0.981,1.706,0.186,0.635,0.000,0.000,0.000,0.000
2.260,-0.718,0.094,1.056,0.331,0.521,-0.975,1.699,0.172,0.658,0.000,0.000,0.000,0.000
