t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.470,0.358,0.385,1.248,1.177,-1.778,0.370,0.940,-1.126,0.328,0.000,0.000,0.000,0.000
0.480,0.370,0.368,1.252,1.186,-1.788,0.373,0.874,-1.013,0.308,0.000,0.000,0.000,0.000
0.490,0.381,0.350,1.255,1.194,-1.798,0.376,0.807,-0.900,0.289,0.000,0.000,0.000,0.000
0.500,0.393,0.332,1.259,1.202,-1.806,0.379,0.741,-0.787,0.269,0.000,0.000,0.000,0.000
0.510,0.405,0.313,1.263,1.209,-1.814,0.381,0.674,-0.674,0.250,0.000,0.000,0.000,0.000
0.520,0.418,0.295,1.267,1.215,-1.820,0.384,0.608,-0.561,0.230,0.000,0.000,0.000,0.000
0.530,0.430,0.277,1.271,1.221,-1.825,0.386,0.541,-0.448,0.211,0.000,0.000,0.000,0.000
0.540,0.442,0.259,1.275,1.226,-1.829,0.388,0.475,-0.335,0.191,0.000,0.000,0.000,0.000
0.550,0.454,0.241,1.278,1.231,-1.832,0.390,0.408,-0.222,0.172,0.000,0.000,0.000,0.000
0.560,0.467,0.222,1.282,1.234,-1.833,0.391,0.342,-0.109,0.152,0.000,0.000,0.000,0.000
0.570,0.479,0.204,1.286,1.237,-1.834,0.393,0.275,0.004,0.132,0.000,0.000,0.000,0.000
0.580,0.491,0.186,1.290,1.240,-1.833,0.394,0.209,0.117,0.113,0.000,0.000,0.000,0.000
0.590,0.504,0.167,1.294,1.242,-1.832,0.395,0.142,0.230,0.093,0.000,0.000,0.000,0.000
0.600,0.516,0.149,1.298,1.243,-1.829,0.396,0.075,0.343,0.074,0.000,0.000,0.000,0.000
0.610,0.529,0.131,1.302,1.243,-1.825,0.396,0.009,0.456,0.054,0.000,0.000,0.000,0.000
0.620,0.541,0.112,1.306,1.243,-1.820,0.397,-0.058,0.569,0.035,0.000,0.000,0.000,0.000
0.630,0.553,0.094,1.310,1.242,-1.813,0.397,-0.124,0.682,0.015,0.000,0.000,0.000,0.000
0.640,0.566,0.076,1.314,1.240,-1.806,0.397,-0.191,0.795,-0.004,0.000,0.000,0.000,0.000
0.650,0.578,0.058,1.318,1.238,-1.797,0.397,-0.257,0.908,-0.024,0.000,0.000,0.000,0.000
0.660,0.591,0.040,1.322,1.235,-1.788,0.397,-0.324,1.021,-0.043,0.000,0.000,0.000,0.000
0.670,0.603,0.022,1.326,1.232,-1.777,0.396,-0.390,1.134,-0.063,0.000,0.000,0.000,0.000
0.680,0.615,0.005,1.330,1.227,-1.765,0.395,-0.457,1.247,-0.082,0.000,0.000,0.000,0.000
0.690,0.628,-0.013,1.334,1.223,-1.752,0.395,-0.523,1.360,-0.102,0.000,0.000,0.000,0.000
0.700,0.640,-0.030,1.338,1.217,-1.738,0.393,-0.590,1.473,-0.121,0.000,0.000,0.000,0.000
0.710,0.652,-0.048,1.342,1.211,-1.723,0.392,-0.656,1.586,-0.141,0.000,0.000,0.000,0.000
0.720,0.664,-0.065,1.346,1.204,-1.706,0.391,-0.723,1.699,-0.160,0.000,0.000,0.000,0.000
0.730,0.676,-0.082,1.349,1.196,-1.689,0.389,-0.789,1.812,-0.180,0.000,0.000,0.000,0.000
0.740,0.688,-0.099,1.353,1.188,-1.670,0.387,-0.856,1.925,-0.199,0.000,0.000,0.000,0.000
0.750,0.700,-0.115,1.357,1.179,-1.650,0.385,-0.922,2.038,-0.219,0.000,0.000,0.000,0.000
0.760,0.711,-0.132,1.361,1.170,-1.629,0.383,-0.989,2.151,-0.238,0.000,0.000,0.000,0.000
0.770,0.723,-0.148,1.365,1.159,-1.607,0.380,-1.055,2.264,-0.258,0.000,0.000,0.000,0.000
0.780,0.735,-0.164,1.369,1.149,-1.584,0.377,-1.122,2.377,-0.278,0.000,0.000,0.000,0.000
0.790,0.746,-0.179,1.372,1.137,-1.559,0.375,-1.188,2.490,-0.297,0.000,0.000,0.000,0.000
0.800,0.757,-0.195,1.376,1.125,-1.534,0.372,-1.255,2.603,-0.317,0.000,0.000,0.000,0.000
0.810,0.769,-0.210,1.380,1.112,-1.507,0.368,-1.322,2.717,-0.336,0.000,0.000,0.000,0.000
0.820,0.780,-0.225,1.383,1.098,-1.480,0.365,-1.388,2.830,-0.356,0.000,0.000,0.000,0.000
0.830,0.791,-0.240,1.387,1.084,-1.451,0.361,-1.455,2.943,-0.375,0.000,0.000,0.000,0.000
0.840,0.801,-0.254,1.391,1.069,-1.421,0.357,-1.521,3.056,-0.395,0.000,0.000,0.000,0.000
0.850,0.812,-0.268,1.394,1.054,-1.390,0.353,-1.588,3.169,-0.414,0.000,0.000,0.000,0.000
0.860,0.822,-0.282,1.398,1.037,-1.357,0.349,-1.654,3.282,-0.434,0.000,0.000,0.000,0.000
0.870,0.833,-0.295,1.401,1.021,-1.324,0.345,-1.721,3.395,-0.453,0.000,0.000,0.000,0.000
0.880,0.843,-0.308,1.405,1.003,-1.290,0.340,-1.787,3.508,-0.473,0.000,0.000,0.000,0.000
0.890,0.853,-0.321,1.408,0.985,-1.254,0.335,-1.854,3.621,-0.492,0.000,0.000,0.000,0.000
0.900,0.862,-0.333,1.411,0.966,-1.217,0.330,-1.920,3.734,-0.512,0.000,0.000,0.000,0.000
0.910,0.872,-0.345,1.415,0.946,-1.179,0.325,-1.987,3.847,-0.531,0.000,0.000,0.000,0.000
0.920,0.881,-0.357,1.418,0.926,-1.140,0.319,-2.053,3.960,-0.551,0.000,0.000,0.000,0.000
0.930,0.891,-0.368,1.421,0.905,-1.100,0.314,-2.120,4.073,-0.570,0.000,0.000,0.000,0.000
0.940,0.900,-0.379,1.424,0.884,-1.059,0.308,-2.172,4.146,-0.583,0.000,0.000,0.000,0.000
0.950,0.908,-0.389,1.427,0.862,-1.018,0.302,-2.181,4.100,-0.577,0.000,0.000,0.000,0.000
0.960,0.917,-0.399,1.430,0.840,-0.977,0.297,-2.190,4.054,-0.570,0.000,0.000,0.000,0.000
0.970,0.925,-0.409,1.433,0.818,-0.936,0.291,-2.199,4.008,-0.563,0.000,0.000,0.000,0.000
0.980,0.933,-0.418,1.436,0.796,-0.897,0.285,-2.208,3.963,-0.556,0.000,0.000,0.000,0.000
0.990,0.941,-0.427,1.439,0.774,-0.857,0.280,-2.216,3.917,-0.549,0.000,0.000,0.000,0.000
1.000,0.949,-0.435,1.442,0.752,-0.818,0.274,-2.225,3.871,-0.543,0.000,0.000,0.000,0.000
1.010,0.956,-0.443,1.444,0.730,-0.780,0.269,-2.234,3.825,-0.536,0.000,0.000,0.000,0.000
1.020,0.963,-0.451,1.447,0.707,-0.742,0.264,-2.243,3.779,-0.529,0.000,0.000,0.000,0.000
1.030,0.970,-0.458,1.450,0.685,-0.704,0.258,-2.252,3.733,-0.522,0.000,0.000,0.000,0.000
1.040,0.977,-0.465,1.452,0.662,-0.667,0.253,-2.261,3.687,-0.516,0.000,0.000,0.000,0.000
1.050,0.983,-0.471,1.455,0.640,-0.630,0.248,-2.270,3.642,-0.509,0.000,0.000,0.000,0.000
1.060,0.990,-0.478,1.457,0.617,-0.594,0.243,-2.279,3.596,-0.502,0.000,0.000,0.000,0.000
1.070,0.996,-0.483,1.459,0.594,-0.559,0.238,-2.288,3.550,-0.495,0.000,0.000,0.000,0.000
1.080,1.002,-0.489,1.462,0.571,-0.523,0.233,-2.296,3.504,-0.488,0.000,0.000,0.000,0.000
1.090,1.007,-0.494,1.464,0.548,-0.489,0.228,-2.305,3.458,-0.482,0.000,0.000,0.000,0.000
1.100,1.013,-0.498,1.466,0.525,-0.454,0.223,-2.314,3.412,-0.475,0.000,0.000,0.000,0.000
1.110,1.018,-0.503,1.469,0.502,-0.420,0.219,-2.323,3.366,-0.468,0.000,0.000,0.000,0.000
1.120,1.023,-0.507,1.471,0.479,-0.387,0.214,-2.332,3.320,-0.461,0.000,0.000,0.000,0.000
1.130,1.027,-0.511,1.473,0.455,-0.354,0.209,-2.341,3.275,-0.454,0.000,0.000,0.000,0.000
1.140,1.032,-0.514,1.475,0.432,-0.321,0.205,-2.350,3.229,-0.448,0.000,0.000,0.000,0.000
1.150,1.036,-0.517,1.477,0.408,-0.289,0.201,-2.359,3.183,-0.441,0.000,0.000,0.000,0.000
1.160,1.040,-0.520,1.479,0.385,-0.258,0.196,-2.368,3.137,-0.434,0.000,0.000,0.000,0.000
1.170,1.044,-0.522,1.481,0.361,-0.227,0.192,-2.377,3.091,-0.427,0.000,0.000,0.000,0.000
1.180,1.047,-0.524,1.483,0.337,-0.196,0.188,-2.385,3.045,-0.421,0.000,0.000,0.000,0.000
1.190,1.050,-0.526,1.485,0.313,-0.166,0.183,-2.394,2.999,-0.414,0.000,0.000,0.000,0.000
1.200,1.053,-0.528,1.486,0.289,-0.136,0.179,-2.403,2.953,-0.407,0.000,0.000,0.000,0.000
1.210,1.056,-0.529,1.488,0.265,-0.107,0.175,-2.412,2.908,-0.400,0.000,0.000,0.000,0.000
1.220,1.059,-0.530,1.490,0.241,-0.078,0.171,-2.421,2.862,-0.393,0.000,0.000,0.000,0.000
1.230,1.061,-0.530,1.492,0.217,-0.049,0.167,-2.430,2.816,-0.387,0.000,0.000,0.000,0.000
1.240,1.063,-0.531,1.493,0.192,-0.021,0.164,-2.439,2.770,-0.380,0.000,0.000,0.000,0.000
1.250,1.065,-0.531,1.495,0.168,0.006,0.160,-2.448,2.724,-0.373,0.000,0.000,0.000,0.000
1.260,1.066,-0.531,1.497,0.143,0.033,0.156,-2.457,2.678,-0.366,0.000,0.000,0.000,0.000
1.270,1.068,-0.530,1.498,0.119,0.060,0.153,-2.465,2.632,-0.359,0.000,0.000,0.000,0.000
1.280,1.069,-0.529,1.500,0.094,0.086,0.149,-2.474,2.586,-0.353,0.000,0.000,0.000,0.000
1.290,1.069,-0.528,1.501,0.069,0.111,0.145,-2.483,2.541,-0.346,0.000,0.000,0.000,0.000
1.300,1.070,-0.527,1.502,0.044,0.137,0.142,-2.492,2.495,-0.339,0.000,0.000,0.000,0.000
1.310,1.070,-0.526,1.504,0.019,0.161,0.139,-2.501,2.449,-0.332,0.000,0.000,0.000,0.000
1.320,1.070,-0.524,1.505,-0.006,0.186,0.135,-2.510,2.403,-0.326,0.000,0.000,0.000,0.000
1.330,1.070,-0.522,1.507,-0.031,0.209,0.132,-2.519,2.357,-0.319,0.000,0.000,0.000,0.000
1.340,1.070,-0.520,1.508,-0.056,0.233,0.129,-2.528,2.311,-0.312,0.000,0.000,0.000,0.000
1.350,1.069,-0.517,1.509,-0.081,0.256,0.126,-2.537,2.265,-0.305,0.000,0.000,0.000,0.000
1.360,1.068,-0.515,1.510,-0.107,0.278,0.123,-2.545,2.219,-0.298,0.000,0.000,0.000,0.000
1.370,1.067,-0.512,1.512,-0.132,0.300,0.120,-2.554,2.174,-0.292,0.000,0.000,0.000,0.000
1.380,1.066,-0.509,1.513,-0.158,0.321,0.117,-2.563,2.128,-0.285,0.000,0.000,0.000,0.000
1.390,1.064,-0.505,1.514,-0.184,0.342,0.114,-2.572,2.082,-0.278,0.000,0.000,0.000,0.000
1.400,1.062,-0.502,1.515,-0.209,0.363,0.112,-2.581,2.036,-0.271,0.000,0.000,0.000,0.000
1.410,1.060,-0.498,1.516,-0.235,0.383,0.109,-2.590,1.990,-0.264,0.000,0.000,0.000,0.000
1.420,1.057,-0.494,1.517,-0.261,0.403,0.106,-2.599,1.944,-0.258,0.000,0.000,0.000,0.000
1.430,1.054,-0.490,1.518,-0.287,0.422,0.104,-2.608,1.898,-0.251,0.000,0.000,0.000,0.000
1.440,1.051,-0.486,1.519,-0.313,0.441,0.101,-2.617,1.852,-0.244,0.000,0.000,0.000,0.000
1.450,1.048,-0.481,1.520,-0.339,0.459,0.099,-2.626,1.807,-0.237,0.000,0.000,0.000,0.000
1.460,1.045,-0.477,1.521,-0.366,0.477,0.096,-2.634,1.761,-0.231,0.000,0.000,0.000,0.000
1.470,1.041,-0.472,1.522,-0.392,0.494,0.094,-2.643,1.715,-0.224,0.000,0.000,0.000,0.000
1.480,1.037,-0.467,1.523,-0.419,0.511,0.092,-2.652,1.669,-0.217,0.000,0.000,0.000,0.000
1.490,1.032,-0.461,1.524,-0.445,0.528,0.090,-2.661,1.623,-0.210,0.000,0.000,0.000,0.000
1.500,1.028,-0.456,1.525,-0.472,0.544,0.088,-2.670,1.577,-0.203,0.000,0.000,0.000,0.000
1.510,1.023,-0.451,1.526,-0.499,0.559,0.086,-2.679,1.531,-0.197,0.000,0.000,0.000,0.000
1.520,1.018,-0.445,1.527,-0.525,0.574,0.084,-2.688,1.486,-0.190,0.000,0.000,0.000,0.000
1.530,1.013,-0.439,1.528,-0.552,0.589,0.082,-2.697,1.440,-0.183,0.000,0.000,0.000,0.000
1.540,1.007,-0.433,1.528,-0.579,0.603,0.080,-2.706,1.394,-0.176,0.000,0.000,0.000,0.000
1.550,1.001,-0.427,1.529,-0.606,0.617,0.078,-2.714,1.348,-0.169,0.000,0.000,0.000,0.000
1.560,0.995,-0.421,1.530,-0.634,0.630,0.077,-2.723,1.302,-0.163,0.000,0.000,0.000,0.000
1.570,0.988,-0.414,1.531,-0.661,0.643,0.075,-2.732,1.256,-0.156,0.000,0.000,0.000,0.000
1.580,0.982,-0.408,1.531,-0.688,0.655,0.074,-2.741,1.210,-0.149,0.000,0.000,0.000,0.000
1.590,0.975,-0.401,1.532,-0.716,0.667,0.072,-2.750,1.164,-0.142,0.000,0.000,0.000,0.000
1.600,0.967,-0.395,1.533,-0.743,0.679,0.071,-2.759,1.119,-0.136,0.000,0.000,0.000,0.000
1.610,0.960,-0.388,1.534,-0.771,0.689,0.070,-2.768,1.073,-0.129,0.000,0.000,0.000,0.000
1.620,0.952,-0.381,1.534,-0.799,0.700,0.068,-2.777,1.027,-0.122,0.000,0.000,0.000,0.000
1.630,0.944,-0.374,1.535,-0.826,0.710,0.067,-2.786,0.981,-0.115,0.000,0.000,0.000,0.000
1.640,0.935,-0.367,1.536,-0.854,0.720,0.066,-2.795,0.935,-0.108,0.000,0.000,0.000,0.000
1.650,0.927,-0.359,1.536,-0.882,0.729,0.065,-2.803,0.889,-0.102,0.000,0.000,0.000,0.000
1.660,0.918,-0.352,1.537,-0.910,0.737,0.064,-2.812,0.843,-0.095,0.000,0.000,0.000,0.000
1.670,0.908,-0.345,1.538,-0.939,0.746,0.063,-2.821,0.797,-0.088,0.000,0.000,0.000,0.000
1.680,0.899,-0.337,1.538,-0.967,0.753,0.062,-2.830,0.752,-0.081,0.000,0.000,0.000,0.000
1.690,0.889,-0.330,1.539,-0.995,0.761,0.061,-2.839,0.706,-0.074,0.000,0.000,0.000,0.000
1.700,0.879,-0.322,1.539,-1.024,0.767,0.061,-2.848,0.660,-0.068,0.000,0.000,0.000,0.000
1.710,0.869,-0.314,1.540,-1.052,0.774,0.060,-2.857,0.614,-0.061,0.000,0.000,0.000,0.000
1.720,0.858,-0.306,1.541,-1.081,0.780,0.059,-2.866,0.568,-0.054,0.000,0.000,0.000,0.000
1.730,0.847,-0.299,1.541,-1.109,0.785,0.059,-2.875,0.522,-0.047,0.000,0.000,0.000,0.000
1.740,0.836,-0.291,1.542,-1.138,0.790,0.059,-2.883,0.476,-0.041,0.000,0.000,0.000,0.000
1.750,0.824,-0.283,1.542,-1.167,0.795,0.058,-2.892,0.430,-0.034,0.000,0.000,0.000,0.000
1.760,0.812,-0.275,1.543,-1.196,0.799,0.058,-2.901,0.385,-0.027,0.000,0.000,0.000,0.000
1.770,0.800,-0.267,1.544,-1.225,0.802,0.058,-2.910,0.339,-0.020,0.000,0.000,0.000,0.000
1.780,0.788,-0.259,1.544,-1.254,0.806,0.057,-2.919,0.293,-0.013,0.000,0.000,0.000,0.000
1.790,0.775,-0.251,1.545,-1.284,0.808,0.057,-2.928,0.247,-0.007,0.000,0.000,0.000,0.000
1.800,0.762,-0.243,1.545,-1.313,0.810,0.057,-2.937,0.201,0.000,0.000,0.000,0.000,0.000
1.810,0.749,-0.235,1.546,-1.342,0.812,0.057,-2.946,0.155,0.007,0.000,0.000,0.000,0.000
1.820,0.735,-0.226,1.546,-1.372,0.814,0.057,-2.955,0.109,0.014,0.000,0.000,0.000,0.000
1.830,0.721,-0.218,1.547,-1.401,0.814,0.058,-2.964,0.063,0.021,0.000,0.000,0.000,0.000
1.840,0.707,-0.210,1.548,-1.431,0.815,0.058,-2.972,0.018,0.027,0.000,0.000,0.000,0.000
1.850,0.693,-0.202,1.548,-1.461,0.815,0.058,-2.981,-0.028,0.034,0.000,0.000,0.000,0.000
1.860,0.678,-0.194,1.549,-1.491,0.814,0.059,-2.990,-0.074,0.041,0.000,0.000,0.000,0.000
1.870,0.663,-0.186,1.549,-1.521,0.813,0.059,-2.999,-0.120,0.048,0.000,0.000,0.000,0.000
1.880,0.648,-0.178,1.550,-1.551,0.812,0.059,-2.961,-0.143,0.048,0.000,0.000,0.000,0.000
1.890,0.632,-0.169,1.550,-1.580,0.811,0.060,-2.877,-0.144,0.041,0.000,0.000,0.000,0.000
1.900,0.616,-0.161,1.551,-1.608,0.809,0.060,-2.793,-0.145,0.035,0.000,0.000,0.000,0.000
1.910,0.600,-0.153,1.552,-1.636,0.808,0.061,-2.708,-0.146,0.028,0.000,0.000,0.000,0.000
1.920,0.583,-0.145,1.552,-1.662,0.806,0.061,-2.624,-0.146,0.022,0.000,0.000,0.000,0.000
1.930,0.567,-0.137,1.553,-1.688,0.805,0.061,-2.539,-0.147,0.015,0.000,0.000,0.000,0.000
1.940,0.550,-0.129,1.554,-1.713,0.803,0.061,-2.455,-0.148,0.009,0.000,0.000,0.000,0.000
1.950,0.532,-0.121,1.554,-1.737,0.802,0.061,-2.370,-0.149,0.002,0.000,0.000,0.000,0.000
1.960,0.515,-0.113,1.555,-1.760,0.800,0.061,-2.286,-0.149,-0.004,0.000,0.000,0.000,0.000
1.970,0.497,-0.105,1.555,-1.783,0.799,0.061,-2.202,-0.150,-0.011,0.000,0.000,0.000,0.000
1.980,0.479,-0.097,1.556,-1.804,0.797,0.061,-2.117,-0.151,-0.017,0.000,0.000,0.000,0.000
1.990,0.461,-0.089,1.557,-1.825,0.796,0.061,-2.033,-0.152,-0.024,0.000,0.000,0.000,0.000
2.000,0.443,-0.081,1.557,-1.845,0.794,0.061,-1.948,-0.152,-0.030,0.000,0.000,0.000,0.000
2.010,0.424,-0.073,1.558,-1.864,0.793,0.060,-1.864,-0.153,-0.037,0.000,0.000,0.000,0.000
2.020,0.405,-0.065,1.558,-1.882,0.791,0.060,-1.779,-0.154,-0.043,0.000,0.000,0.000,0.000
2.030,0.387,-0.057,1.559,-1.900,0.790,0.059,-1.695,-0.155,-0.050,0.000,0.000,0.000,0.000
2.040,0.367,-0.050,1.560,-1.916,0.788,0.059,-1.611,-0.155,-0.056,0.000,0.000,0.000,0.000
2.050,0.348,-0.042,1.560,-1.932,0.786,0.058,-1.526,-0.156,-0.063,0.000,0.000,0.000,0.000
2.060,0.329,-0.034,1.561,-1.947,0.785,0.058,-1.442,-0.157,-0.069,0.000,0.000,0.000,0.000
2.070,0.309,-0.026,1.561,-1.961,0.783,0.057,-1.357,-0.158,-0.076,0.000,0.000,0.000,0.000
2.080,0.290,-0.018,1.562,-1.974,0.782,0.056,-1.273,-0.159,-0.082,0.000,0.000,0.000,0.000
2.090,0.270,-0.010,1.562,-1.986,0.780,0.055,-1.189,-0.159,-0.089,0.000,0.000,0.000,0.000
2.100,0.250,-0.003,1.563,-1.998,0.779,0.054,-1.104,-0.160,-0.095,0.000,0.000,0.000,0.000
2.110,0.230,0.005,1.564,-2.008,0.777,0.053,-1.020,-0.161,-0.102,0.000,0.000,0.000,0.000
2.120,0.210,0.013,1.564,-2.018,0.775,0.052,-0.935,-0.162,-0.108,0.000,0.000,0.000,0.000
2.130,0.189,0.021,1.565,-2.027,0.774,0.051,-0.851,-0.162,-0.115,0.000,0.000,0.000,0.000
2.140,0.169,0.029,1.565,-2.035,0.772,0.050,-0.766,-0.163,-0.121,0.000,0.000,0.000,0.000
2.150,0.149,0.036,1.566,-2.042,0.770,0.049,-0.682,-0.164,-0.128,0.000,0.000,0.000,0.000
2.160,0.128,0.044,1.566,-2.049,0.769,0.047,-0.598,-0.165,-0.134,0.000,0.000,0.000,0.000
2.170,0.108,0.052,1.566,-2.054,0.767,0.046,-0.513,-0.165,-0.141,0.000,0.000,0.000,0.000
2.180,0.087,0.059,1.567,-2.059,0.766,0.045,-0.429,-0.166,-0.148,0.000,0.000,0.000,0.000
2.190,0.067,0.067,1.567,-2.063,0.764,0.043,-0.344,-0.167,-0.154,0.000,0.000,0.000,0.000
2.200,0.046,0.075,1.568,-2.066,0.762,0.041,-0.260,-0.168,-0.161,0.000,0.000,0.000,0.000
2.210,0.025,0.082,1.568,-2.068,0.761,0.040,-0.176,-0.168,-0.167,0.000,0.000,0.000,0.000
2.220,0.005,0.090,1.569,-2.069,0.759,0.038,-0.091,-0.169,-0.174,0.000,0.000,0.000,0.000
2.230,-0.016,0.097,1.569,-2.070,0.757,0.036,-0.007,-0.170,-0.180,0.000,0.000,0.000,0.000
2.240,-0.037,0.105,1.569,-2.070,0.755,0.034,0.078,-0.171,-0.187,0.000,0.000,0.000,0.000
2.250,-0.057,0.112,1.570,-2.068,0.754,0.033,0.162,-0.171,-0.193,0.000,0.000,0.000,0.000
2.260,-0.078,0.120,1.570,-2.066,0.752,0.031,0.247,-0.172,-0.200,0.000,0.000,0.000,0.000
2.270,-0.099,0.127,1.570,-2.063,0.750,0.029,0.331,-0.173,-0.206,0.000,0.000,0.000,0.000
2.280,-0.119,0.135,1.571,-2.060,0.749,0.027,0.415,-0.174,-0.213,0.000,0.000,0.000,0.000
2.290,-0.140,0.142,1.571,-2.055,0.747,0.024,0.500,-0.174,-0.219,0.000,0.000,0.000,0.000
2.300,-0.160,0.150,1.571,-2.050,0.745,0.022,0.584,-0.175,-0.226,0.000,0.000,0.000,0.000
2.310,-0.181,0.157,1.571,-2.043,0.743,0.020,0.669,-0.176,-0.232,0.000,0.000,0.000,0.000
2.320,-0.201,0.165,1.571,-2.036,0.742,0.017,0.753,-0.177,-0.239,0.000,0.000,0.000,0.000
2.330,-0.222,0.172,1.572,-2.028,0.740,0.015,0.837,-0.178,-0.245,0.000,0.000,0.000,0.000
