t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
1.240,0.731,0.731,0.731,0.474,0.474,0.474,-0.352,-0.352,-0.352,0.000,0.000,0.000,0.000
1.250,0.735,0.735,0.735,0.471,0.471,0.471,-0.355,-0.355,-0.355,0.000,0.000,0.000,0.000
1.260,0.740,0.740,0.740,0.468,0.468,0.468,-0.358,-0.358,-0.358,0.000,0.000,0.000,0.000
1.270,0.745,0.745,0.745,0.464,0.464,0.464,-0.361,-0.361,-0.361,0.000,0.000,0.000,0.000
1.280,0.749,0.749,0.749,0.461,0.461,0.461,-0.364,-0.364,-0.364,0.000,0.000,0.000,0.000
1.290,0.754,0.754,0.754,0.458,0.458,0.458,-0.366,-0.366,-0.366,0.000,0.000,0.000,0.000
1.300,0.759,0.759,0.759,0.455,0.455,0.455,-0.369,-0.369,-0.369,0.000,0.000,0.000,0.000
1.310,0.763,0.763,0.763,0.451,0.451,0.451,-0.372,-0.372,-0.372,0.000,0.000,0.000,0.000
1.320,0.768,0.768,0.768,0.448,0.448,0.448,-0.375,-0.375,-0.375,0.000,0.000,0.000,0.000
1.330,0.772,0.772,0.772,0.444,0.444,0.444,-0.378,-0.378,-0.378,0.000,0.000,0.000,0.000
1.340,0.776,0.776,0.776,0.441,0.441,0.441,-0.380,-0.380,-0.380,0.000,0.000,0.000,0.000
1.350,0.781,0.781,0.781,0.438,0.438,0.438,-0.383,-0.383,-0.383,0.000,0.000,0.000,0.000
1.360,0.785,0.785,0.785,0.434,0.434,0.434,-0.386,-0.386,-0.386,0.000,0.000,0.000,0.000
1.370,0.790,0.790,0.790,0.431,0.431,0.431,-0.389,-0.389,-0.389,0.000,0.000,0.000,0.000
1.380,0.794,0.794,0.794,0.427,0.427,0.427,-0.391,-0.391,-0.391,0.000,0.000,0.000,0.000
1.390,0.798,0.798,0.798,0.423,0.423,0.423,-0.394,-0.394,-0.394,0.000,0.000,0.000,0.000
1.400,0.802,0.802,0.802,0.420,0.420,0.420,-0.397,-0.397,-0.397,0.000,0.000,0.000,0.000
1.410,0.806,0.806,0.806,0.416,0.416,0.416,-0.399,-0.399,-0.399,0.000,0.000,0.000,0.000
1.420,0.811,0.811,0.811,0.412,0.412,0.412,-0.402,-0.402,-0.402,0.000,0.000,0.000,0.000
1.430,0.815,0.815,0.815,0.409,0.409,0.409,-0.405,-0.405,-0.405,0.000,0.000,0.000,0.000
1.440,0.819,0.819,0.819,0.405,0.405,0.405,-0.408,-0.408,-0.408,0.000,0.000,0.000,0.000
1.450,0.823,0.823,0.823,0.401,0.401,0.401,-0.410,-0.410,-0.410,0.000,0.000,0.000,0.000
1.460,0.827,0.827,0.827,0.397,0.397,0.397,-0.413,-0.413,-0.413,0.000,0.000,0.000,0.000
1.470,0.831,0.831,0.831,0.394,0.394,0.394,-0.416,-0.416,-0.416,0.000,0.000,0.000,0.000
1.480,0.835,0.835,0.835,0.390,0.390,0.390,-0.418,-0.418,-0.418,0.000,0.000,0.000,0.000
1.490,0.839,0.839,0.839,0.386,0.386,0.386,-0.421,-0.421,-0.421,0.000,0.000,0.000,0.000
1.500,0.842,0.842,0.842,0.382,0.382,0.382,-0.423,-0.423,-0.423,0.000,0.000,0.000,0.000
1.510,0.846,0.846,0.846,0.378,0.378,0.378,-0.426,-0.426,-0.426,0.000,0.000,0.000,0.000
1.520,0.850,0.850,0.850,0.374,0.374,0.374,-0.429,-0.429,-0.429,0.000,0.000,0.000,0.000
1.530,0.854,0.854,0.854,0.370,0.370,0.370,-0.431,-0.431,-0.431,0.000,0.000,0.000,0.000
1.540,0.857,0.857,0.857,0.366,0.366,0.366,-0.434,-0.434,-0.434,0.000,0.000,0.000,0.000
1.550,0.861,0.861,0.861,0.362,0.362,0.362,-0.436,-0.436,-0.436,0.000,0.000,0.000,0.000
1.560,0.865,0.865,0.865,0.358,0.358,0.358,-0.439,-0.439,-0.439,0.000,0.000,0.000,0.000
1.570,0.868,0.868,0.868,0.354,0.354,0.354,-0.441,-0.441,-0.441,0.000,0.000,0.000,0.000
1.580,0.872,0.872,0.872,0.350,0.350,0.350,-0.444,-0.444,-0.444,0.000,0.000,0.000,0.000
1.590,0.875,0.875,0.875,0.346,0.346,0.346,-0.446,-0.446,-0.446,0.000,0.000,0.000,0.000
1.600,0.879,0.879,0.879,0.341,0.341,0.341,-0.449,-0.449,-0.449,0.000,0.000,0.000,0.000
1.610,0.882,0.882,0.882,0.337,0.337,0.337,-0.451,-0.451,-0.451,0.000,0.000,0.000,0.000
1.620,0.885,0.885,0.885,0.333,0.333,0.333,-0.454,-0.454,-0.454,0.000,0.000,0.000,0.000
1.630,0.889,0.889,0.889,0.329,0.329,0.329,-0.456,-0.456,-0.456,0.000,0.000,0.000,0.000
1.640,0.892,0.892,0.892,0.324,0.324,0.324,-0.458,-0.458,-0.458,0.000,0.000,0.000,0.000
1.650,0.895,0.895,0.895,0.320,0.320,0.320,-0.461,-0.461,-0.461,0.000,0.000,0.000,0.000
1.660,0.898,0.898,0.898,0.316,0.316,0.316,-0.463,-0.463,-0.463,0.000,0.000,0.000,0.000
1.670,0.901,0.901,0.901,0.311,0.311,0.311,-0.466,-0.466,-0.466,0.000,0.000,0.000,0.000
1.680,0.905,0.905,0.905,0.307,0.307,0.307,-0.468,-0.468,-0.468,0.000,0.000,0.000,0.000
1.690,0.908,0.908,0.908,0.302,0.302,0.302,-0.470,-0.470,-0.470,0.000,0.000,0.000,0.000
1.700,0.911,0.911,0.911,0.298,0.298,0.298,-0.473,-0.473,-0.473,0.000,0.000,0.000,0.000
1.710,0.914,0.914,0.914,0.293,0.293,0.293,-0.475,-0.475,-0.475,0.000,0.000,0.000,0.000
1.720,0.916,0.916,0.916,0.289,0.289,0.289,-0.477,-0.477,-0.477,0.000,0.000,0.000,0.000
1.730,0.919,0.919,0.919,0.284,0.284,0.284,-0.479,-0.479,-0.479,0.000,0.000,0.000,0.000
1.740,0.922,0.922,0.922,0.280,0.280,0.280,-0.482,-0.482,-0.482,0.000,0.000,0.000,0.000
1.750,0.925,0.925,0.925,0.275,0.275,0.275,-0.484,-0.484,-0.484,0.000,0.000,0.000,0.000
1.760,0.928,0.928,0.928,0.270,0.270,0.270,-0.486,-0.486,-0.486,0.000,0.000,0.000,0.000
1.770,0.930,0.930,0.930,0.266,0.266,0.266,-0.488,-0.488,-0.488,0.000,0.000,0.000,0.000
1.780,0.933,0.933,0.933,0.261,0.261,0.261,-0.490,-0.490,-0.490,0.000,0.000,0.000,0.000
1.790,0.936,0.936,0.936,0.256,0.256,0.256,-0.493,-0.493,-0.493,0.000,0.000,0.000,0.000
1.800,0.938,0.938,0.938,0.252,0.252,0.252,-0.495,-0.495,-0.495,0.000,0.000,0.000,0.000
1.810,0.941,0.941,0.941,0.247,0.247,0.247,-0.497,-0.497,-0.497,0.000,0.000,0.000,0.000
1.820,0.943,0.943,0.943,0.242,0.242,0.242,-0.499,-0.499,-0.499,0.000,0.000,0.000,0.000
1.830,0.945,0.945,0.945,0.237,0.237,0.237,-0.501,-0.501,-0.501,0.000,0.000,0.000,0.000
1.840,0.948,0.948,0.948,0.232,0.232,0.232,-0.503,-0.503,-0.503,0.000,0.000,0.000,0.000
1.850,0.950,0.950,0.950,0.228,0.228,0.228,-0.505,-0.505,-0.505,0.000,0.000,0.000,0.000
1.860,0.952,0.952,0.952,0.223,0.223,0.223,-0.507,-0.507,-0.507,0.000,0.000,0.000,0.000
1.870,0.954,0.954,0.954,0.218,0.218,0.218,-0.509,-0.509,-0.509,0.000,0.000,0.000,0.000
1.880,0.957,0.957,0.957,0.213,0.213,0.213,-0.511,-0.511,-0.511,0.000,0.000,0.000,0.000
1.890,0.959,0.959,0.959,0.208,0.208,0.208,-0.513,-0.513,-0.513,0.000,0.000,0.000,0.000
1.900,0.961,0.961,0.961,0.203,0.203,0.203,-0.515,-0.515,-0.515,0.000,0.000,0.000,0.000
1.910,0.963,0.963,0.963,0.198,0.198,0.198,-0.517,-0.517,-0.517,0.000,0.000,0.000,0.000
1.920,0.965,0.965,0.965,0.193,0.193,0.193,-0.519,-0.519,-0.519,0.000,0.000,0.000,0.000
1.930,0.967,0.967,0.967,0.188,0.188,0.188,-0.521,-0.521,-0.521,0.000,0.000,0.000,0.000
1.940,0.969,0.969,0.969,0.183,0.183,0.183,-0.522,-0.522,-0.522,0.000,0.000,0.000,0.000
1.950,0.970,0.970,0.970,0.178,0.178,0.178,-0.524,-0.524,-0.524,0.000,0.000,0.000,0.000
1.960,0.972,0.972,0.972,0.173,0.173,0.173,-0.526,-0.526,-0.526,0.000,0.000,0.000,0.000
1.970,0.974,0.974,0.974,0.167,0.167,0.167,-0.528,-0.528,-0.528,0.000,0.000,0.000,0.000
1.980,0.975,0.975,0.975,0.162,0.162,0.162,-0.530,-0.530,-0.530,0.000,0.000,0.000,0.000
1.990,0.977,0.977,0.977,0.157,0.157,0.157,-0.531,-0.531,-0.531,0.000,0.000,0.000,0.000
2.000,0.979,0.979,0.979,0.152,0.152,0.152,-0.533,-0.533,-0.533,0.000,0.000,0.000,0.000
2.010,0.980,0.980,0.980,0.147,0.147,0.147,-0.535,-0.535,-0.535,0.000,0.000,0.000,0.000
2.020,0.982,0.982,0.982,0.142,0.142,0.142,-0.536,-0.536,-0.536,0.000,0.000,0.000,0.000
2.030,0.983,0.983,0.983,0.136,0.136,0.136,-0.538,-0.538,-0.538,0.000,0.000,0.000,0.000
2.040,0.984,0.984,0.984,0.131,0.131,0.131,-0.540,-0.540,-0.540,0.000,0.000,0.000,0.000
2.050,0.986,0.986,0.986,0.126,0.126,0.126,-0.541,-0.541,-0.541,0.000,0.000,0.000,0.000
2.060,0.987,0.987,0.987,0.120,0.120,0.120,-0.543,-0.543,-0.543,0.000,0.000,0.000,0.000
2.070,0.988,0.988,0.988,0.115,0.115,0.115,-0.544,-0.544,-0.544,0.000,0.000,0.000,0.000
2.080,0.989,0.989,0.989,0.110,0.110,0.110,-0.546,-0.546,-0.546,0.000,0.000,0.000,0.000
2.090,0.990,0.990,0.990,0.104,0.104,0.104,-0.547,-0.547,-0.547,0.000,0.000,0.000,0.000
2.100,0.991,0.991,0.991,0.099,0.099,0.099,-0.549,-0.549,-0.549,0.000,0.000,0.000,0.000
2.110,0.992,0.992,0.992,0.093,0.093,0.093,-0.550,-0.550,-0.550,0.000,0.000,0.000,0.000
2.120,0.993,0.993,0.993,0.088,0.088,0.088,-0.551,-0.551,-0.551,0.000,0.000,0.000,0.000
2.130,0.994,0.994,0.994,0.083,0.083,0.083,-0.553,-0.553,-0.553,0.000,0.000,0.000,0.000
2.140,0.995,0.995,0.995,0.077,0.077,0.077,-0.554,-0.554,-0.554,0.000,0.000,0.000,0.000
2.150,0.995,0.995,0.995,0.072,0.072,0.072,-0.555,-0.555,-0.555,0.000,0.000,0.000,0.000
2.160,0.996,0.996,0.996,0.066,0.066,0.066,-0.557,-0.557,-0.557,0.000,0.000,0.000,0.000
2.170,0.997,0.997,0.997,0.061,0.061,0.061,-0.558,-0.558,-0.558,0.000,0.000,0.000,0.000
2.180,0.997,0.997,0.997,0.055,0.055,0.055,-0.559,-0.559,-0.559,0.000,0.000,0.000,0.000
2.190,0.998,0.998,0.998,0.049,0.049,0.049,-0.560,-0.560,-0.560,0.000,0.000,0.000,0.000
2.200,0.998,0.998,0.998,0.044,0.044,0.044,-0.562,-0.562,-0.562,0.000,0.000,0.000,0.000
2.210,0.999,0.999,0.999,0.038,0.038,0.038,-0.563,-0.563,-0.563,0.000,0.000,0.000,0.000
2.220,0.999,0.999,0.999,0.033,0.033,0.033,-0.564,-0.564,-0.564,0.000,0.000,0.000,0.000
2.230,0.999,0.999,0.999,0.027,0.027,0.027,-0.565,-0.565,-0.565,0.000,0.000,0.000,0.000
2.240,1.000,1.000,1.000,0.021,0.021,0.021,-0.566,-0.566,-0.566,0.000,0.000,0.000,0.000
2.250,1.000,1.000,1.000,0.016,0.016,0.016,-0.567,-0.567,-0.567,0.000,0.000,0.000,0.000
2.260,1.000,1.000,1.000,0.010,0.010,0.010,-0.568,-0.568,-0.568,0.000,0.000,0.000,0.000
2.270,1.000,1.000,1.000,0.004,0.004,0.004,-0.569,-0.569,-0.569,0.000,0.000,0.000,0.000
2.280,1.000,1.000,1.000,-0.001,-0.001,-0.001,-0.570,-0.570,-0.570,0.000,0.000,0.000,0.000
2.290,1.000,1.000,1.000,-0.007,-0.007,-0.007,-0.571,-0.571,-0.571,0.000,0.000,0.000,0.000
2.300,1.000,1.000,1.000,-0.013,-0.013,-0.013,-0.572,-0.572,-0.572,0.000,0.000,0.000,0.000
2.310,1.000,1.000,1.000,-0.018,-0.018,-0.018,-0.572,-0.572,-0.572,0.000,0.000,0.000,0.000
2.320,0.999,0.999,0.999,-0.024,-0.024,-0.024,-0.573,-0.573,-0.573,0.000,0.000,0.000,0.000
2.330,0.999,0.999,0.999,-0.030,-0.030,-0.030,-0.574,-0.574,-0.574,0.000,0.000,0.000,0.000
2.340,0.999,0.999,0.999,-0.036,-0.036,-0.036,-0.575,-0.575,-0.575,0.000,0.000,0.000,0.000
