t,x,y,z,vx,vy,vz,ax,ay,az,wx,wy,wz,yaw
0.380,0.179,0.658,1.192,0.738,-1.141,0.229,1.303,-1.915,0.415,0.000,0.000,0.000,0.000
0.390,0.187,0.647,1.195,0.751,-1.160,0.233,1.270,-1.858,0.406,0.000,0.000,0.000,0.000
0.400,0.194,0.635,1.197,0.764,-1.178,0.237,1.236,-1.801,0.396,0.000,0.000,0.000,0.000
0.410,0.202,0.623,1.199,0.776,-1.196,0.241,1.202,-1.744,0.386,0.000,0.000,0.000,0.000
0.420,0.210,0.611,1.202,0.788,-1.213,0.245,1.169,-1.686,0.376,0.000,0.000,0.000,0.000
0.430,0.218,0.599,1.204,0.799,-1.229,0.249,1.135,-1.629,0.366,0.000,0.000,0.000,0.000
0.440,0.226,0.586,1.207,0.810,-1.245,0.252,1.101,-1.572,0.356,0.000,0.000,0.000,0.000
0.450,0.234,0.574,1.209,0.821,-1.261,0.256,1.068,-1.515,0.346,0.000,0.000,0.000,0.000
0.460,0.242,0.561,1.212,0.832,-1.276,0.259,1.034,-1.458,0.336,0.000,0.000,0.000,0.000
0.470,0.251,0.548,1.214,0.842,-1.290,0.263,1.000,-1.400,0.326,0.000,0.000,0.000,0.000
0.480,0.259,0.535,1.217,0.852,-1.304,0.266,0.967,-1.343,0.317,0.000,0.000,0.000,0.000
0.490,0.268,0.522,1.220,0.861,-1.317,0.269,0.933,-1.286,0.307,0.000,0.000,0.000,0.000
0.500,0.276,0.509,1.222,0.870,-1.329,0.272,0.899,-1.229,0.297,0.000,0.000,0.000,0.000
0.510,0.285,0.496,1.225,0.879,-1.341,0.275,0.866,-1.172,0.287,0.000,0.000,0.000,0.000
0.520,0.294,0.482,1.228,0.888,-1.353,0.278,0.832,-1.114,0.277,0.000,0.000,0.000,0.000
0.530,0.303,0.469,1.231,0.896,-1.364,0.280,0.798,-1.057,0.267,0.000,0.000,0.000,0.000
0.540,0.312,0.455,1.234,0.904,-1.374,0.283,0.765,-1.000,0.257,0.000,0.000,0.000,0.000
0.550,0.321,0.441,1.236,0.911,-1.384,0.286,0.731,-0.943,0.247,0.000,0.000,0.000,0.000
0.560,0.330,0.427,1.239,0.918,-1.393,0.288,0.697,-0.886,0.238,0.000,0.000,0.000,0.000
0.570,0.339,0.413,1.242,0.925,-1.401,0.290,0.664,-0.829,0.228,0.000,0.000,0.000,0.000
0.580,0.349,0.399,1.245,0.932,-1.409,0.293,0.630,-0.771,0.218,0.000,0.000,0.000,0.000
0.590,0.358,0.385,1.248,0.938,-1.417,0.295,0.596,-0.714,0.208,0.000,0.000,0.000,0.000
0.600,0.367,0.371,1.251,0.944,-1.424,0.297,0.563,-0.657,0.198,0.000,0.000,0.000,0.000
0.610,0.377,0.357,1.254,0.949,-1.430,0.299,0.529,-0.600,0.188,0.000,0.000,0.000,0.000
0.620,0.386,0.342,1.257,0.954,-1.436,0.300,0.495,-0.543,0.178,0.000,0.000,0.000,0.000
0.630,0.396,0.328,1.260,0.959,-1.441,0.302,0.462,-0.485,0.168,0.000,0.000,0.000,0.000
0.640,0.405,0.313,1.263,0.963,-1.445,0.304,0.428,-0.428,0.159,0.000,0.000,0.000,0.000
0.650,0.415,0.299,1.266,0.968,-1.449,0.305,0.394,-0.371,0.149,0.000,0.000,0.000,0.000
0.660,0.425,0.284,1.269,0.971,-1.453,0.307,0.361,-0.314,0.139,0.000,0.000,0.000,0.000
0.670,0.435,0.270,1.272,0.975,-1.456,0.308,0.327,-0.257,0.129,0.000,0.000,0.000,0.000
0.680,0.444,0.255,1.275,0.978,-1.458,0.309,0.293,-0.199,0.119,0.000,0.000,0.000,0.000
0.690,0.454,0.241,1.278,0.981,-1.460,0.310,0.260,-0.142,0.109,0.000,0.000,0.000,0.000
0.700,0.464,0.226,1.281,0.983,-1.461,0.312,0.226,-0.085,0.099,0.000,0.000,0.000,0.000
0.710,0.474,0.212,1.285,0.985,-1.461,0.312,0.192,-0.028,0.089,0.000,0.000,0.000,0.000
0.720,0.484,0.197,1.288,0.987,-1.461,0.313,0.159,0.029,0.079,0.000,0.000,0.000,0.000
0.730,0.494,0.182,1.291,0.988,-1.461,0.314,0.125,0.087,0.070,0.000,0.000,0.000,0.000
0.740,0.503,0.168,1.294,0.989,-1.460,0.315,0.091,0.144,0.060,0.000,0.000,0.000,0.000
0.750,0.513,0.153,1.297,0.990,-1.458,0.315,0.058,0.201,0.050,0.000,0.000,0.000,0.000
0.760,0.523,0.139,1.300,0.991,-1.456,0.316,0.024,0.258,0.040,0.000,0.000,0.000,0.000
0.770,0.533,0.124,1.303,0.991,-1.453,0.316,-0.009,0.315,0.030,0.000,0.000,0.000,0.000
0.780,0.543,0.110,1.307,0.990,-1.449,0.316,-0.043,0.373,0.020,0.000,0.000,0.000,0.000
0.790,0.553,0.095,1.310,0.990,-1.445,0.316,-0.077,0.430,0.010,0.000,0.000,0.000,0.000
0.800,0.563,0.081,1.313,0.989,-1.441,0.317,-0.110,0.487,0.000,0.000,0.000,0.000,0.000
0.810,0.573,0.066,1.316,0.988,-1.435,0.316,-0.144,0.544,-0.009,0.000,0.000,0.000,0.000
0.820,0.583,0.052,1.319,0.986,-1.430,0.316,-0.178,0.601,-0.019,0.000,0.000,0.000,0.000
0.830,0.592,0.038,1.322,0.984,-1.423,0.316,-0.211,0.659,-0.029,0.000,0.000,0.000,0.000
0.840,0.602,0.023,1.326,0.982,-1.417,0.316,-0.245,0.716,-0.039,0.000,0.000,0.000,0.000
0.850,0.612,0.009,1.329,0.979,-1.409,0.315,-0.279,0.773,-0.049,0.000,0.000,0.000,0.000
0.860,0.622,-0.005,1.332,0.976,-1.401,0.315,-0.312,0.830,-0.059,0.000,0.000,0.000,0.000
0.870,0.632,-0.019,1.335,0.973,-1.393,0.314,-0.346,0.887,-0.069,0.000,0.000,0.000,0.000
0.880,0.641,-0.033,1.338,0.969,-1.383,0.313,-0.380,0.944,-0.079,0.000,0.000,0.000,0.000
0.890,0.651,-0.046,1.341,0.965,-1.374,0.313,-0.413,1.002,-0.088,0.000,0.000,0.000,0.000
0.900,0.661,-0.060,1.344,0.961,-1.363,0.312,-0.447,1.059,-0.098,0.000,0.000,0.000,0.000
0.910,0.670,-0.074,1.348,0.956,-1.352,0.311,-0.481,1.116,-0.108,0.000,0.000,0.000,0.000
0.920,0.680,-0.087,1.351,0.951,-1.341,0.309,-0.514,1.173,-0.118,0.000,0.000,0.000,0.000
0.930,0.689,-0.100,1.354,0.946,-1.329,0.308,-0.548,1.230,-0.128,0.000,0.000,0.000,0.000
0.940,0.699,-0.114,1.357,0.940,-1.316,0.307,-0.582,1.288,-0.138,0.000,0.000,0.000,0.000
0.950,0.708,-0.127,1.360,0.934,-1.303,0.305,-0.615,1.345,-0.148,0.000,0.000,0.000,0.000
0.960,0.717,-0.140,1.363,0.928,-1.290,0.304,-0.649,1.402,-0.158,0.000,0.000,0.000,0.000
0.970,0.727,-0.153,1.366,0.921,-1.275,0.302,-0.683,1.459,-0.168,0.000,0.000,0.000,0.000
0.980,0.736,-0.165,1.369,0.914,-1.260,0.301,-0.716,1.516,-0.177,0.000,0.000,0.000,0.000
0.990,0.745,-0.178,1.372,0.907,-1.245,0.299,-0.750,1.574,-0.187,0.000,0.000,0.000,0.000
1.000,0.754,-0.190,1.375,0.899,-1.229,0.297,-0.784,1.631,-0.197,0.000,0.000,0.000,0.000
1.010,0.763,-0.202,1.378,0.891,-1.212,0.295,-0.817,1.688,-0.207,0.000,0.000,0.000,0.000
1.020,0.772,-0.214,1.381,0.883,-1.195,0.293,-0.851,1.745,-0.217,0.000,0.000,0.000,0.000
1.030,0.780,-0.226,1.384,0.874,-1.177,0.290,-0.885,1.802,-0.227,0.000,0.000,0.000,0.000
1.040,0.789,-0.238,1.387,0.865,-1.159,0.288,-0.918,1.860,-0.237,0.000,0.000,0.000,0.000
1.050,0.798,-0.249,1.389,0.856,-1.140,0.286,-0.952,1.917,-0.247,0.000,0.000,0.000,0.000
1.060,0.806,-0.261,1.392,0.846,-1.121,0.283,-0.986,1.974,-0.256,0.000,0.000,0.000,0.000
1.070,0.815,-0.272,1.395,0.836,-1.101,0.281,-1.019,2.031,-0.266,0.000,0.000,0.000,0.000
1.080,0.823,-0.283,1.398,0.826,-1.080,0.278,-1.053,2.088,-0.276,0.000,0.000,0.000,0.000
1.090,0.831,-0.293,1.401,0.815,-1.059,0.275,-1.087,2.146,-0.286,0.000,0.000,0.000,0.000
1.100,0.839,-0.304,1.403,0.804,-1.037,0.272,-1.120,2.203,-0.296,0.000,0.000,0.000,0.000
1.110,0.847,-0.314,1.406,0.793,-1.015,0.269,-1.154,2.260,-0.306,0.000,0.000,0.000,0.000
1.120,0.855,-0.324,1.409,0.781,-0.992,0.266,-1.188,2.317,-0.316,0.000,0.000,0.000,0.000
1.130,0.863,-0.334,1.411,0.769,-0.969,0.263,-1.221,2.374,-0.326,0.000,0.000,0.000,0.000
1.140,0.871,-0.344,1.414,0.757,-0.944,0.260,-1.255,2.432,-0.335,0.000,0.000,0.000,0.000
1.150,0.878,-0.353,1.417,0.744,-0.920,0.256,-1.289,2.489,-0.345,0.000,0.000,0.000,0.000
1.160,0.885,-0.362,1.419,0.731,-0.895,0.253,-1.322,2.546,-0.355,0.000,0.000,0.000,0.000
1.170,0.893,-0.371,1.422,0.718,-0.869,0.249,-1.356,2.603,-0.365,0.000,0.000,0.000,0.000
1.180,0.900,-0.379,1.424,0.704,-0.843,0.245,-1.379,2.632,-0.370,0.000,0.000,0.000,0.000
1.190,0.907,-0.388,1.427,0.690,-0.817,0.242,-1.384,2.609,-0.367,0.000,0.000,0.000,0.000
1.200,0.914,-0.396,1.429,0.676,-0.791,0.238,-1.388,2.585,-0.363,0.000,0.000,0.000,0.000
1.210,0.920,-0.403,1.431,0.662,-0.765,0.234,-1.393,2.562,-0.360,0.000,0.000,0.000,0.000
1.220,0.927,-0.411,1.434,0.648,-0.739,0.231,-1.397,2.539,-0.357,0.000,0.000,0.000,0.000
1.230,0.933,-0.418,1.436,0.634,-0.714,0.227,-1.402,2.516,-0.353,0.000,0.000,0.000,0.000
1.240,0.940,-0.425,1.438,0.620,-0.689,0.224,-1.406,2.493,-0.350,0.000,0.000,0.000,0.000
1.250,0.946,-0.432,1.440,0.606,-0.664,0.220,-1.411,2.469,-0.346,0.000,0.000,0.000,0.000
1.260,0.952,-0.439,1.443,0.592,-0.640,0.217,-1.415,2.446,-0.343,0.000,0.000,0.000,0.000
1.270,0.957,-0.445,1.445,0.578,-0.615,0.213,-1.420,2.423,-0.339,0.000,0.000,0.000,0.000
1.280,0.963,-0.451,1.447,0.564,-0.591,0.210,-1.424,2.400,-0.336,0.000,0.000,0.000,0.000
1.290,0.969,-0.457,1.449,0.549,-0.567,0.207,-1.429,2.377,-0.333,0.000,0.000,0.000,0.000
1.300,0.974,-0.462,1.451,0.535,-0.544,0.203,-1.433,2.353,-0.329,0.000,0.000,0.000,0.000
1.310,0.979,-0.467,1.453,0.521,-0.520,0.200,-1.438,2.330,-0.326,0.000,0.000,0.000,0.000
1.320,0.985,-0.473,1.455,0.506,-0.497,0.197,-1.442,2.307,-0.322,0.000,0.000,0.000,0.000
1.330,0.990,-0.477,1.457,0.492,-0.474,0.194,-1.447,2.284,-0.319,0.000,0.000,0.000,0.000
1.340,0.994,-0.482,1.459,0.477,-0.451,0.191,-1.451,2.261,-0.315,0.000,0.000,0.000,0.000
1.350,0.999,-0.486,1.461,0.463,-0.429,0.187,-1.456,2.237,-0.312,0.000,0.000,0.000,0.000
1.360,1.004,-0.491,1.463,0.448,-0.407,0.184,-1.460,2.214,-0.309,0.000,0.000,0.000,0.000
1.370,1.008,-0.495,1.465,0.434,-0.385,0.181,-1.465,2.191,-0.305,0.000,0.000,0.000,0.000
1.380,1.012,-0.498,1.466,0.419,-0.363,0.178,-1.469,2.168,-0.302,0.000,0.000,0.000,0.000
1.390,1.016,-0.502,1.468,0.404,-0.341,0.175,-1.474,2.144,-0.298,0.000,0.000,0.000,0.000
1.400,1.020,-0.505,1.470,0.389,-0.320,0.172,-1.478,2.121,-0.295,0.000,0.000,0.000,0.000
1.410,1.024,-0.508,1.472,0.375,-0.299,0.169,-1.483,2.098,-0.291,0.000,0.000,0.000,0.000
1.420,1.028,-0.511,1.473,0.360,-0.278,0.166,-1.487,2.075,-0.288,0.000,0.000,0.000,0.000
1.430,1.031,-0.514,1.475,0.345,-0.257,0.164,-1.492,2.052,-0.284,0.000,0.000,0.000,0.000
1.440,1.035,-0.516,1.476,0.330,-0.237,0.161,-1.496,2.028,-0.281,0.000,0.000,0.000,0.000
1.450,1.038,-0.519,1.478,0.315,-0.217,0.158,-1.501,2.005,-0.278,0.000,0.000,0.000,0.000
1.460,1.041,-0.521,1.480,0.300,-0.197,0.155,-1.505,1.982,-0.274,0.000,0.000,0.000,0.000
1.470,1.044,-0.522,1.481,0.285,-0.177,0.152,-1.510,1.959,-0.271,0.000,0.000,0.000,0.000
1.480,1.047,-0.524,1.483,0.270,-0.158,0.150,-1.514,1.936,-0.267,0.000,0.000,0.000,0.000
1.490,1.049,-0.526,1.484,0.255,-0.138,0.147,-1.519,1.912,-0.264,0.000,0.000,0.000,0.000
1.500,1.052,-0.527,1.486,0.239,-0.119,0.144,-1.523,1.889,-0.260,0.000,0.000,0.000,0.000
1.510,1.054,-0.528,1.487,0.224,-0.101,0.142,-1.528,1.866,-0.257,0.000,0.000,0.000,0.000
1.520,1.056,-0.529,1.488,0.209,-0.082,0.139,-1.532,1.843,-0.254,0.000,0.000,0.000,0.000
1.530,1.058,-0.530,1.490,0.193,-0.064,0.137,-1.537,1.819,-0.250,0.000,0.000,0.000,0.000
1.540,1.060,-0.530,1.491,0.178,-0.046,0.134,-1.541,1.796,-0.247,0.000,0.000,0.000,0.000
1.550,1.062,-0.531,1.493,0.163,-0.028,0.132,-1.546,1.773,-0.243,0.000,0.000,0.000,0.000
1.560,1.064,-0.531,1.494,0.147,-0.010,0.129,-1.550,1.750,-0.240,0.000,0.000,0.000,0.000
1.570,1.065,-0.531,1.495,0.132,0.007,0.127,-1.555,1.727,-0.236,0.000,0.000,0.000,0.000
1.580,1.066,-0.531,1.496,0.116,0.024,0.125,-1.559,1.703,-0.233,0.000,0.000,0.000,0.000
1.590,1.067,-0.530,1.498,0.100,0.041,0.122,-1.564,1.680,-0.230,0.000,0.000,0.000,0.000
1.600,1.068,-0.530,1.499,0.085,0.058,0.120,-1.568,1.657,-0.226,0.000,0.000,0.000,0.000
1.610,1.069,-0.529,1.500,0.069,0.074,0.118,-1.573,1.634,-0.223,0.000,0.000,0.000,0.000
1.620,1.070,-0.528,1.501,0.053,0.091,0.116,-1.577,1.611,-0.219,0.000,0.000,0.000,0.000
1.630,1.070,-0.527,1.502,0.038,0.107,0.113,-1.582,1.587,-0.216,0.000,0.000,0.000,0.000
1.640,1.070,-0.526,1.503,0.022,0.122,0.111,-1.586,1.564,-0.212,0.000,0.000,0.000,0.000
1.650,1.070,-0.525,1.505,0.006,0.138,0.109,-1.591,1.541,-0.209,0.000,0.000,0.000,0.000
1.660,1.070,-0.523,1.506,-0.010,0.153,0.107,-1.595,1.518,-0.206,0.000,0.000,0.000,0.000
1.670,1.070,-0.522,1.507,-0.026,0.168,0.105,-1.600,1.495,-0.202,0.000,0.000,0.000,0.000
1.680,1.070,-0.520,1.508,-0.042,0.183,0.103,-1.604,1.471,-0.199,0.000,0.000,0.000,0.000
1.690,1.069,-0.518,1.509,-0.058,0.198,0.101,-1.609,1.448,-0.195,0.000,0.000,0.000,0.000
1.700,1.069,-0.516,1.510,-0.074,0.212,0.099,-1.613,1.425,-0.192,0.000,0.000,0.000,0.000
1.710,1.068,-0.514,1.511,-0.090,0.226,0.097,-1.618,1.402,-0.188,0.000,0.000,0.000,0.000
1.720,1.067,-0.512,1.512,-0.107,0.240,0.095,-1.622,1.378,-0.185,0.000,0.000,0.000,0.000
1.730,1.066,-0.509,1.513,-0.123,0.254,0.094,-1.627,1.355,-0.181,0.000,0.000,0.000,0.000
1.740,1.064,-0.507,1.514,-0.139,0.267,0.092,-1.631,1.332,-0.178,0.000,0.000,0.000,0.000
1.750,1.063,-0.504,1.514,-0.156,0.280,0.090,-1.636,1.309,-0.175,0.000,0.000,0.000,0.000
1.760,1.061,-0.501,1.515,-0.172,0.293,0.088,-1.640,1.286,-0.171,0.000,0.000,0.000,0.000
1.770,1.060,-0.498,1.516,-0.188,0.306,0.087,-1.645,1.262,-0.168,0.000,0.000,0.000,0.000
1.780,1.058,-0.495,1.517,-0.205,0.319,0.085,-1.649,1.239,-0.164,0.000,0.000,0.000,0.000
1.790,1.055,-0.492,1.518,-0.221,0.331,0.083,-1.654,1.216,-0.161,0.000,0.000,0.000,0.000
1.800,1.053,-0.488,1.519,-0.238,0.343,0.082,-1.658,1.193,-0.157,0.000,0.000,0.000,0.000
1.810,1.051,-0.485,1.520,-0.255,0.355,0.080,-1.663,1.170,-0.154,0.000,0.000,0.000,0.000
1.820,1.048,-0.481,1.520,-0.271,0.366,0.079,-1.667,1.146,-0.151,0.000,0.000,0.000,0.000
1.830,1.045,-0.477,1.521,-0.288,0.378,0.077,-1.672,1.123,-0.147,0.000,0.000,0.000,0.000
1.840,1.042,-0.474,1.522,-0.305,0.389,0.076,-1.676,1.100,-0.144,0.000,0.000,0.000,0.000
1.850,1.039,-0.470,1.523,-0.321,0.400,0.074,-1.681,1.077,-0.140,0.000,0.000,0.000,0.000
1.860,1.036,-0.466,1.523,-0.338,0.410,0.073,-1.685,1.053,-0.137,0.000,0.000,0.000,0.000
1.870,1.032,-0.461,1.524,-0.355,0.421,0.072,-1.690,1.030,-0.133,0.000,0.000,0.000,0.000
1.880,1.029,-0.457,1.525,-0.372,0.431,0.070,-1.694,1.007,-0.130,0.000,0.000,0.000,0.000
1.890,1.025,-0.453,1.526,-0.389,0.441,0.069,-1.699,0.984,-0.127,0.000,0.000,0.000,0.000
1.900,1.021,-0.448,1.526,-0.406,0.451,0.068,-1.703,0.961,-0.123,0.000,0.000,0.000,0.000
1.910,1.017,-0.444,1.527,-0.423,0.460,0.067,-1.708,0.937,-0.120,0.000,0.000,0.000,0.000
1.920,1.013,-0.439,1.528,-0.440,0.469,0.065,-1.712,0.914,-0.116,0.000,0.000,0.000,0.000
1.930,1.008,-0.434,1.528,-0.457,0.478,0.064,-1.717,0.891,-0.113,0.000,0.000,0.000,0.000
1.940,1.003,-0.430,1.529,-0.474,0.487,0.063,-1.721,0.868,-0.109,0.000,0.000,0.000,0.000
1.950,0.999,-0.425,1.529,-0.492,0.496,0.062,-1.726,0.845,-0.106,0.000,0.000,0.000,0.000
1.960,0.994,-0.420,1.530,-0.509,0.504,0.061,-1.730,0.821,-0.103,0.000,0.000,0.000,0.000
1.970,0.988,-0.415,1.531,-0.526,0.512,0.060,-1.735,0.798,-0.099,0.000,0.000,0.000,0.000
1.980,0.983,-0.409,1.531,-0.544,0.520,0.059,-1.739,0.775,-0.096,0.000,0.000,0.000,0.000
1.990,0.978,-0.404,1.532,-0.561,0.528,0.058,-1.744,0.752,-0.092,0.000,0.000,0.000,0.000
2.000,0.972,-0.399,1.532,-0.579,0.535,0.057,-1.748,0.728,-0.089,0.000,0.000,0.000,0.000
2.010,0.966,-0.393,1.533,-0.596,0.542,0.056,-1.753,0.705,-0.085,0.000,0.000,0.000,0.000
2.020,0.960,-0.388,1.534,-0.614,0.549,0.055,-1.757,0.682,-0.082,0.000,0.000,0.000,0.000
2.030,0.954,-0.382,1.534,-0.631,0.556,0.055,-1.762,0.659,-0.078,0.000,0.000,0.000,0.000
2.040,0.947,-0.377,1.535,-0.649,0.562,0.054,-1.766,0.636,-0.075,0.000,0.000,0.000,0.000
2.050,0.941,-0.371,1.535,-0.667,0.569,0.053,-1.771,0.612,-0.072,0.000,0.000,0.000,0.000
2.060,0.934,-0.365,1.536,-0.684,0.575,0.052,-1.775,0.589,-0.068,0.000,0.000,0.000,0.000
2.070,0.927,-0.360,1.536,-0.702,0.580,0.052,-1.780,0.566,-0.065,0.000,0.000,0.000,0.000
2.080,0.920,-0.354,1.537,-0.720,0.586,0.051,-1.784,0.543,-0.061,0.000,0.000,0.000,0.000
2.090,0.913,-0.348,1.537,-0.738,0.591,0.051,-1.789,0.520,-0.058,0.000,0.000,0.000,0.000
2.100,0.905,-0.342,1.538,-0.756,0.596,0.050,-1.793,0.496,-0.054,0.000,0.000,0.000,0.000
2.110,0.897,-0.336,1.538,-0.774,0.601,0.049,-1.798,0.473,-0.051,0.000,0.000,0.000,0.000
2.120,0.890,-0.330,1.539,-0.792,0.606,0.049,-1.802,0.450,-0.048,0.000,0.000,0.000,0.000
2.130,0.882,-0.324,1.539,-0.810,0.610,0.048,-1.807,0.427,-0.044,0.000,0.000,0.000,0.000
2.140,0.873,-0.318,1.540,-0.828,0.614,0.048,-1.811,0.404,-0.041,0.000,0.000,0.000,0.000
2.150,0.865,-0.312,1.540,-0.846,0.618,0.048,-1.816,0.380,-0.037,0.000,0.000,0.000,0.000
2.160,0.857,-0.305,1.541,-0.864,0.622,0.047,-1.820,0.357,-0.034,0.000,0.000,0.000,0.000
2.170,0.848,-0.299,1.541,-0.882,0.625,0.047,-1.825,0.334,-0.030,0.000,0.000,0.000,0.000
2.180,0.839,-0.293,1.542,-0.901,0.629,0.047,-1.829,0.311,-0.027,0.000,0.000,0.000,0.000
2.190,0.830,-0.287,1.542,-0.919,0.632,0.046,-1.834,0.287,-0.024,0.000,0.000,0.000,0.000
2.200,0.821,-0.280,1.543,-0.937,0.634,0.046,-1.838,0.264,-0.020,0.000,0.000,0.000,0.000
2.210,0.811,-0.274,1.543,-0.956,0.637,0.046,-1.843,0.241,-0.017,0.000,0.000,0.000,0.000
2.220,0.801,-0.268,1.543,-0.974,0.639,0.046,-1.847,0.218,-0.013,0.000,0.000,0.000,0.000
2.230,0.792,-0.261,1.544,-0.993,0.641,0.046,-1.852,0.195,-0.010,0.000,0.000,0.000,0.000
2.240,0.782,-0.255,1.544,-1.011,0.643,0.046,-1.856,0.171,-0.006,0.000,0.000,0.000,0.000
2.250,0.771,-0.248,1.545,-1.030,0.645,0.046,-1.861,0.148,-0.003,0.000,0.000,0.000,0.000
2.260,0.761,-0.242,1.545,-1.048,0.646,0.046,-1.865,0.125,0.000,0.000,0.000,0.000,0.000
2.270,0.750,-0.235,1.546,-1.067,0.647,0.046,-1.870,0.102,0.004,0.000,0.000,0.000,0.000
2.280,0.740,-0.229,1.546,-1.086,0.648,0.046,-1.874,0.079,0.007,0.000,0.000,0.000,0.000
2.290,0.729,-0.222,1.547,-1.105,0.649,0.046,-1.879,0.055,0.011,0.000,0.000,0.000,0.000
2.300,0.718,-0.216,1.547,-1.123,0.649,0.046,-1.883,0.032,0.014,0.000,0.000,0.000,0.000
2.310,0.706,-0.209,1.548,-1.142,0.649,0.046,-1.888,0.009,0.018,0.000,0.000,0.000,0.000
2.320,0.695,-0.203,1.548,-1.161,0.649,0.046,-1.892,-0.014,0.021,0.000,0.000,0.000,0.000
2.330,0.683,-0.196,1.549,-1.180,0.649,0.047,-1.897,-0.038,0.025,0.000,0.000,0.000,0.000
2.340,0.671,-0.190,1.549,-1.199,0.649,0.047,-1.901,-0.061,0.028,0.000,0.000,0.000,0.000
